latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.519506,5.857979,4.30,4.40,2.70,0.13,4.30,4.30,3.80,0.13,997,2020-09-29 12:10:57.644,2020-09-29 14:10:57.644,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-2.70,-2.50,-0.90,-21.40,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381457644,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,25.00,-9.00,-214.00,0.00,0.00,-215.00,6,43.00,27.00,1.30,0.00,0.00,-27.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857979,4.50,4.60,2.30,0.14,4.50,4.50,3.80,0.14,1081,2020-09-29 12:10:57.729,2020-09-29 14:10:57.729,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-2.30,-2.20,-1.00,-21.40,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381457728,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,22.00,-10.00,-214.00,0.00,0.00,-215.00,6,45.00,23.00,1.40,0.00,0.00,-23.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,4.70,4.90,1.80,0.15,4.70,4.70,3.80,0.15,1187,2020-09-29 12:10:57.835,2020-09-29 14:10:57.835,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-1.80,-2.00,-1.40,-21.40,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381457834,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,20.00,-14.00,-214.00,0.00,0.00,-215.00,6,47.00,18.00,1.48,0.00,0.00,-18.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,4.90,5.10,1.40,0.16,4.90,4.90,3.80,0.16,1277,2020-09-29 12:10:57.924,2020-09-29 14:10:57.924,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-1.40,-2.00,-1.60,-21.40,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381457924,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,20.00,-16.00,-214.00,0.00,0.00,-215.00,6,49.00,14.00,1.55,0.00,0.00,-14.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.00,5.20,1.00,0.16,5.00,5.00,3.80,0.16,1381,2020-09-29 12:10:58.028,2020-09-29 14:10:58.028,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-1.00,-1.80,-1.70,-21.40,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458028,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,18.00,-17.00,-214.00,0.00,0.00,-215.00,6,50.00,10.00,1.60,0.00,0.00,-10.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.40,0.60,0.16,5.10,5.10,3.80,0.16,1480,2020-09-29 12:10:58.127,2020-09-29 14:10:58.128,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-0.60,-1.60,-1.80,-21.50,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458127,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.00,-18.00,-215.00,0.00,0.00,-215.00,6,51.00,6.00,1.65,0.00,0.00,-6.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.40,0.30,0.17,5.10,5.10,3.80,0.17,1581,2020-09-29 12:10:58.229,2020-09-29 14:10:58.229,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-0.30,-1.40,-1.70,-21.50,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458228,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,14.00,-17.00,-215.00,0.00,0.00,-215.00,6,51.00,3.00,1.70,0.00,0.00,-3.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.50,0.10,0.17,5.10,5.10,3.80,0.17,1679,2020-09-29 12:10:58.327,2020-09-29 14:10:58.327,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-0.10,-1.30,-1.50,-21.60,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458326,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,13.00,-15.00,-216.00,0.00,0.00,-215.00,6,51.00,1.00,1.75,0.00,0.00,-1.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.50,0.00,0.17,5.10,5.10,3.80,0.17,1797,2020-09-29 12:10:58.444,2020-09-29 14:10:58.444,16,0,0,12.141,51.519506,5.857977,0.00,0.00,0.00,-1.20,-1.40,-21.60,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458444,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,12.00,-14.00,-216.00,0.00,0.00,-215.00,6,51.00,0.00,1.72,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.60,0.10,0.17,5.10,5.10,3.80,0.17,1880,2020-09-29 12:10:58.527,2020-09-29 14:10:58.527,16,0,0,12.141,51.519506,5.857977,0.00,0.00,0.10,-1.40,-1.30,-21.60,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458527,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,14.00,-13.00,-216.00,0.00,0.00,-215.00,6,51.00,1.00,1.70,0.00,0.00,1.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.60,0.10,0.17,5.10,5.10,3.80,0.17,2016,2020-09-29 12:10:58.663,2020-09-29 14:10:58.663,16,0,0,12.141,51.519506,5.857977,0.00,0.00,0.10,-1.60,-1.20,-21.60,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458663,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.00,-12.00,-216.00,0.00,0.00,-215.00,6,51.00,1.00,1.72,0.00,0.00,1.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.60,0.00,0.18,5.10,5.10,3.80,0.18,2079,2020-09-29 12:10:58.727,2020-09-29 14:10:58.727,16,0,0,12.141,51.519506,5.857977,0.00,0.00,0.00,-1.70,-1.20,-21.60,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458726,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.00,-12.00,-216.00,0.00,0.00,-215.00,6,51.00,0.00,1.75,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.60,0.00,0.18,5.10,5.10,3.80,0.18,2165,2020-09-29 12:10:58.813,2020-09-29 14:10:58.813,16,0,0,12.141,51.519506,5.857977,0.00,0.00,0.00,-1.70,-1.10,-21.60,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458812,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.00,-11.00,-216.00,0.00,0.00,-215.00,6,51.00,0.00,1.77,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.70,0.00,0.18,5.10,5.10,3.80,0.18,2262,2020-09-29 12:10:58.910,2020-09-29 14:10:58.910,16,0,0,12.141,51.519506,5.857977,0.00,0.00,0.00,-1.60,-1.20,-21.60,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381458909,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.00,-12.00,-216.00,0.00,0.00,-215.00,6,51.00,0.00,1.79,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.70,0.00,0.18,5.10,5.10,3.80,0.18,2365,2020-09-29 12:10:59.013,2020-09-29 14:10:59.013,16,0,0,12.141,51.519506,5.857977,0.00,0.00,0.00,-1.70,-1.40,-21.50,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459012,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.00,-14.00,-215.00,0.00,0.00,-215.00,6,51.00,0.00,1.81,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.10,5.70,0.00,0.18,5.10,5.10,3.80,0.18,2490,2020-09-29 12:10:59.138,2020-09-29 14:10:59.138,16,0,0,12.141,51.519506,5.857977,0.00,0.00,0.00,-1.70,-1.40,-21.50,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459137,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.00,-14.00,-215.00,0.00,0.00,-215.00,6,51.00,0.00,1.82,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519506,5.857980,5.20,5.70,0.10,0.18,5.20,5.20,3.80,0.18,2580,2020-09-29 12:10:59.228,2020-09-29 14:10:59.228,16,0,0,12.141,51.519506,5.857977,0.00,0.00,-0.10,-1.60,-1.30,-21.40,0,1,0,98,100,-6670,3668,12141,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459227,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.00,-13.00,-214.00,0.00,0.00,-215.00,6,52.00,1.00,1.82,0.00,0.00,-1.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.10,0.18,5.20,5.20,3.80,0.18,2672,2020-09-29 12:10:59.320,2020-09-29 14:10:59.320,16,0,0,12.500,51.519506,5.857977,0.00,0.00,-0.10,-1.70,-1.20,-21.40,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459319,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.00,-12.00,-214.00,0.00,0.00,-215.00,6,52.00,1.00,1.83,0.00,0.00,-1.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.10,0.18,5.20,5.20,3.80,0.18,2774,2020-09-29 12:10:59.422,2020-09-29 14:10:59.422,16,0,0,12.500,51.519506,5.857977,0.00,0.00,-0.10,-1.70,-1.20,-21.50,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459421,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.00,-12.00,-215.00,0.00,0.00,-215.00,6,52.00,1.00,1.82,0.00,0.00,-1.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.18,2883,2020-09-29 12:10:59.531,2020-09-29 14:10:59.531,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.60,-1.30,-21.50,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459530,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.00,-13.00,-215.00,0.00,0.00,-215.00,6,52.00,0.00,1.83,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.18,2986,2020-09-29 12:10:59.634,2020-09-29 14:10:59.634,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.70,-1.30,-21.60,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459633,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.00,-13.00,-216.00,0.00,0.00,-215.00,6,52.00,0.00,1.80,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.18,3078,2020-09-29 12:10:59.726,2020-09-29 14:10:59.726,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.80,-1.10,-21.60,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459725,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,18.00,-11.00,-216.00,0.00,0.00,-215.00,6,52.00,0.00,1.79,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.18,3179,2020-09-29 12:10:59.827,2020-09-29 14:10:59.827,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.50,-1.30,-21.60,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459826,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,15.00,-13.00,-216.00,0.00,0.00,-215.00,6,52.00,0.00,1.77,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.18,3282,2020-09-29 12:10:59.930,2020-09-29 14:10:59.930,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.40,-1.70,-21.70,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381459929,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,14.00,-17.00,-217.00,0.00,0.00,-215.00,6,52.00,0.00,1.77,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.18,3384,2020-09-29 12:11:00.031,2020-09-29 14:11:00.031,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.40,-1.60,-21.80,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381460031,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,14.00,-16.00,-218.00,0.00,0.00,-215.00,6,52.00,0.00,1.80,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.90,0.00,0.18,5.20,5.20,3.80,0.18,3497,2020-09-29 12:11:00.145,2020-09-29 14:11:00.145,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.50,-1.70,-21.90,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381460144,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,15.00,-17.00,-219.00,0.00,0.00,-215.00,6,52.00,0.00,1.82,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.18,3580,2020-09-29 12:11:00.227,2020-09-29 14:11:00.227,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.60,-1.70,-21.90,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381460227,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.00,-17.00,-219.00,0.00,0.00,-215.00,6,52.00,0.00,1.84,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.19,5.20,5.20,3.80,0.19,3672,2020-09-29 12:11:00.320,2020-09-29 14:11:00.320,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.70,-1.70,-21.80,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381460319,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,17.00,-17.00,-218.00,0.00,0.00,-215.00,6,52.00,0.00,1.85,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.19,5.20,5.20,3.80,0.19,3799,2020-09-29 12:11:00.447,2020-09-29 14:11:00.447,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.60,-1.30,-21.90,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381460446,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,16.00,-13.00,-219.00,0.00,0.00,-215.00,6,52.00,0.00,1.85,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.19,3883,2020-09-29 12:11:00.530,2020-09-29 14:11:00.530,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.50,-1.20,-21.80,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381460530,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,15.00,-12.00,-218.00,0.00,0.00,-215.00,6,52.00,0.00,1.84,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.19,3983,2020-09-29 12:11:00.631,2020-09-29 14:11:00.631,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.30,-1.00,-21.80,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381460630,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,13.00,-10.00,-218.00,0.00,0.00,-215.00,6,52.00,0.00,1.83,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519507,5.857980,5.20,5.80,0.00,0.18,5.20,5.20,3.80,0.19,4081,2020-09-29 12:11:00.729,2020-09-29 14:11:00.729,16,0,0,12.500,51.519506,5.857977,0.00,0.00,0.00,-1.30,-1.00,-21.70,0,1,0,98,100,-6086,3662,12500,2941.50,8,GPS,1,0,0,0,0,0,0,1601381460728,4254,4255,4253,0,0,0,13,,,,,,,0,0,0,13.00,-10.00,-217.00,0.00,0.00,-215.00,6,52.00,0.00,1.83,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
