timestamp,scenario_name,latitude,longitude,altitude,speed,latitude_2,longitude_2,altitude_2,speed_2,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Classification,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Classification,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusTracksTrack_Alarm,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_type,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,drones,utm_x,utm_y,utm_x2,utm_y2,alvira_utm_x,alvira_utm_y,arcus_utm_x,arcus_utm_y,reference_classification,reference_drones
1601385629,Scenario_1_3,51.523375,5.868924,15.9,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52223354,5.86958111,61.07042392,5.05734873,-28.75255013,7.92399549,4,-29.47956085,0.58155209,0,0.0,0.0,0.0,2,1.0,FHSS,8,303,active,2440000000.0,1,1601395765031032.0,1601396130761560.0,0.0,0.0,1,699019.2646291222,5711930.973838093,0.0,0.0,0.0,0.0,699069.8203196172,5711805.851906258,0,0
1601455354,Scenario_2_1,51.518116,5.859401,39.9,9.07,51.519526,5.854222,39.8,13.84,51.51938259,5.85421268,40.00688534,237.83651733,0.0,13.82626438,0,23.23452866,0.9448145,0,51.52696653,5.86822315,102.65854242,237.78533936,-12.0487175,13.65110588,2,-27.21379089,0.96706975,0,0.0,0.0,0.0,2,0.0,FHSS,14,48,active,2440000000.0,1,1601463785500711.0,1601463884388609.0,59.3,0.5,2,698381.6338490762,5711320.395232959,698016.2699859671,5711463.129243194,698016.2458198825,5711447.159313005,698954.9926594442,5712328.381905112,4,1
1601388372,Scenario_1_2_b,51.523442,5.873297,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,2,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,699322.2726849441,5711950.331378577,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601385909,Scenario_1_3,51.515533,5.850208,15.8,13.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52250284,5.87002629,36.52396177,21.76011467,-79.87303162,5.03890133,2,-33.86872101,0.83073539,0,0.0,0.0,0.0,2,1.0,FHSS,5,302,active,2440000000.0,1,1601395765097032.0,1601396411117752.0,226.6,2.2,1,697755.1462001377,5711008.317774291,0.0,0.0,0.0,0.0,699099.5226028415,5711837.005053168,0,0
1601381268,Scenario_Parrot_a,51.5202557647437,5.86104338410164,49.9766518992522,15.72562606675456,0.0,0.0,0.0,0.0,51.52014075,5.86104288,24.90412542,70.49720001,0.0,14.49689198,0,15.45300675,0.67161155,0,51.52371715,5.86955853,158.19167677,238.01461792,-56.71863937,12.13234901,2,-34.38263321,0.62764841,0,12.515537,12.666719,421.0,1,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698486.2516900407,5711562.755215072,0.0,0.0,698486.717012182,5711549.966222829,699061.7813397434,5711970.741668984,1,1
1601385518,Scenario_1_3,51.519638,5.858419,15.2,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52237262,5.86958524,28.63594238,56.87763977,-4.26767159,9.07323742,2,-31.94630814,0.77343708,0,30.670001,96.189115,52.0,1,0.0,FHSS,1,258,active,2440000000.0,1,1601390540422472.0,1601396019563692.0,328.6,0.0,1,698306.9025167273,5711486.952154962,0.0,0.0,0.0,0.0,699069.49998132,5711821.326384234,0,0
1601455780,Scenario_2_1,51.518553,5.860645,40.1,13.79,51.521034,5.858416,39.9,13.31,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52513748,5.87017096,94.17453414,237.72473145,-9.70738506,6.27645063,2,-25.74188232,0.94916821,0,0.0,0.0,0.0,2,1.0,FHSS,12,55,active,2440000000.0,1,1601464043917891.0,1601464309820412.0,0.0,0.0,2,698466.0243047997,5711372.356611974,698300.6277147846,5711642.15484462,0.0,0.0,699098.0594905736,5712130.324289319,0,0
1601385524,Scenario_1_3,51.519957,5.859284,15.4,12.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52311451,5.86916228,119.20472158,44.99077225,-6.65334845,4.48294592,2,-34.340194700000005,0.90299225,0,29.43107100000001,41.760414,60.0,0,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698365.515184259,5711524.764901805,0.0,0.0,0.0,0.0,699036.9275027284,5711902.660353401,0,0
1601388119,Scenario_1_2_b,51.516664,5.854569,39.8,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.5216903,5.86906017,35.75164167,160.14454651,9.21684456,13.94369125,2,-30.13597107,0.83441001,0,24.327929,97.581677,108.0,1,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698052.759663357,5711145.864125003,0.0,0.0,0.0,0.0,699036.0579147842,5711744.03549356,0,0
1601385766,Scenario_1_3,51.518227,5.856617,15.7,7.99,0.0,0.0,0.0,0.0,51.51836698,5.8562148,39.77976629,237.96432495,0.0,7.63166046,2,18.6843549,0.99160695,0,51.52204568,5.87064892,28.68108342,206.64707947,-10.09611988,3.62131381,2,-32.45308685,0.80608785,0,0.0,0.0,0.0,2,1.0,FHSS,4,307,active,2440000000.0,1,1601370481734079.0,1601396267699790.0,161.5,0.0,1,698188.0374641392,5711325.1895623645,0.0,0.0,698159.5307718217,5711339.663212784,699144.7028376453,5711787.872023091,2,1
1601381290,Scenario_Parrot_a,51.519673398260096,5.85916444766628,53.45065201042021,13.83012292477376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52146295,5.868384099999999,91.77808817,157.35690308,27.88553619,9.79521275,2,-29.1398735,0.80099225,0,0.0,0.0,0.0,2,0.0,FHSS,1,192,active,2440000000.0,1,1601390540422472.0,1601391791075952.0,0.0,0.0,1,698358.4554661647,5711492.909128876,0.0,0.0,0.0,0.0,698990.1570513046,5711716.918658176,0,0
1601387872,Scenario_1_2_b,51.5117,5.840679,39.6,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52335792,5.86701633,37.14999648,307.96606445,-45.44750977,3.93996716,2,-32.57214355,0.90078759,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,697110.6729757964,5710556.435713532,0.0,0.0,0.0,0.0,698887.0276006218,5711923.885662008,0,0
1601457221,Scenario_2_2,51.52093,5.860651,40.0,13.86,51.51934,5.858723,35.0,10.18,51.52101092,5.8607889,20.44938957,41.60601044,0.0,13.50212288,0,23.92606033,0.98150927,0,51.52529305,5.86238552,89.03310349,111.39246368,-1.49225378,5.49075985,2,-22.79851151,0.94935173,0,21.010077,90.762631,158.0,1,1.0,FHSS,12,76,active,2440000000.0,1,1601464043917891.0,1601465747718805.0,0.0,0.0,2,698456.1025717405,5711636.653648421,698329.2841731342,5711454.644006748,698465.3155605424,5711646.024705011,698557.4234243484,5712126.45606647,3,1
1601387055,Scenario_1_4,51.520262,5.860342,14.5,11.82,0.0,0.0,0.0,0.0,51.52024051,5.86050664,21.60031608,63.50008011,0.0,12.09922123,0,10.7851449,0.96114308,0,51.52052443,5.87023591,66.16413241,120.73713684,14.04985046,15.77266598,2,-35.82422256,0.74697751,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698437.5748318286,5711561.545383286,0.0,0.0,698449.0881292121,5711559.60275143,699122.6950955318,5711617.611522879,4,1
1601381579,Scenario_1_1,51.519516,5.857975,2.7,0.0,0.0,0.0,0.0,0.0,51.52098457,5.86000364,14.91077577,243.94442749,0.0,17.59706116,2,40.33416868,0.99984992,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,2,0.0,0.0,0.0,2,1.0,VOID,9,281474977710659,active,2410500000.0,1,1601391914335300.0,1601392082547187.0,44.0,6.0,1,698276.6352395028,5711472.184215254,0.0,0.0,698410.9634525251,5711640.964614079,0.0,0.0,0,0
1601456855,Scenario_2_2,51.516036,5.853137,40.2,13.93,51.519856,5.860592,35.0,10.31,51.51991087,5.86077077,26.05386415,72.98119354,0.0,10.54354763,0,15.038124300000002,0.91238999,0,51.53104862,5.86049563,90.11958576,51.61701584,2.79133582,13.14167595,2,-23.68680954,0.7717784000000001,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,2,697956.1485789625,5711072.165160697,698456.6811762627,5711517.083571449,698468.8425679698,5711523.669214916,698401.3170549775,5712761.2463121805,2,1
1601387260,Scenario_1_4,51.518027,5.854635,30.8,14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52125752,5.86973536,56.17541054,120.70105743,-10.41867256,5.48078299,2,-35.89486694,0.8872896999999998,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698051.4227441874,5711297.584681548,0.0,0.0,0.0,0.0,699084.777468812,5711697.755584809,0,0
1601456792,Scenario_2_2,51.514256,5.850405,40.4,0.0,51.519519,5.858867,35.0,0.0,51.51951471,5.85894644,24.19287549,252.51191711,0.0,0.77170855,2,16.49555911,0.9977414,0,51.5319726,5.86832272,340.28218501,76.10391998,-12.32374477,5.2615037,4,-13.96325684,0.04182051,0,0.0,0.0,0.0,2,1.0,VOID,9,281474977710663,active,2469500000.0,1,1601464385149123.0,1601465322864145.0,209.0,1.0,2,697774.3456247714,5710866.870152009,698338.4945671787,5711474.936139208,698344.0234605095,5711474.674579336,698940.0644911521,5712885.239908699,2,1
1601381153,Scenario_Parrot_a,51.5148289021211,5.844515214770781,81.4296529057482,15.49362568219136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52304555,5.87020387,24.82823118,132.24421692,-59.84782791,6.18115997,2,-30.94828796,0.81958199,0,20.761645,107.008873,163.0,0,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,697363.2832671665,5710914.659320954,0.0,0.0,0.0,0.0,699109.4710451216,5711897.828219391,0,0
1601385563,Scenario_1_3,51.522203,5.865563,15.6,13.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.53281582,5.86252309,99.17959839,227.56988525,2.0396595,16.751194,2,-22.01597595,0.94893342,0,7.216361,31.763559000000004,775.0,1,1.0,FHSS,12,297,active,2440000000.0,1,1601395367313144.0,1601396065124568.0,0.0,0.0,1,698791.2597623089,5711791.527883808,0.0,0.0,0.0,0.0,698534.2212233405,5712963.230478999,0,0
1601385709,Scenario_1_3,51.52036,5.861717,15.8,7.35,0.0,0.0,0.0,0.0,51.52027828,5.86181187,28.72550167,238.05656433,0.0,7.99121714,0,20.53552275,0.9999727,0,51.52192964,5.87035473,42.50125292,41.85070038,-34.07764816,3.32367849,2,-31.65647888,0.79843634,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698532.5218478667,5711576.172526564,0.0,0.0,698539.4578097926,5711567.344205134,699124.8043345399,5711774.169467312,2,1
1601385811,Scenario_1_3,51.516446,5.852357,15.8,7.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52388185,5.86874675,29.78917809,6.24576235,-2.10736489,7.69617987,2,-33.19206238,0.9637053,0,0.0,0.0,0.0,2,0.0,FHSS,14,298,active,2440000000.0,1,1601395362446135.0,1601396313026981.0,0.0,0.0,1,697900.2628605053,5711115.639450858,0.0,0.0,0.0,0.0,699004.760259212,5711986.844321431,0,0
1601381669,Scenario_1_1,51.521999,5.865339,39.8,16.69,0.0,0.0,0.0,0.0,51.52176617,5.86567522,51.93504027,65.63494873,0.0,16.82829475,0,26.41422744,0.94501823,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,2,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698776.6119555852,5711768.237884477,0.0,0.0,698800.9465182858,5711743.265084351,0.0,0.0,2,1
1601456511,Scenario_2_2,51.521832,5.861803,39.8,14.0,51.520247,5.86234,16.4,8.77,51.52037459,5.86249421,33.22264418,77.10605621,0.0,8.82986069,0,19.83125471,0.99009472,0,51.53294674,5.86392834,109.60352793,230.71440125,21.75645447,9.39968967,2,-19.363788600000003,0.98635632,0,0.0,0.0,0.0,2,1.0,FHSS,12,76,active,2440000000.0,1,1601464043917891.0,1601465040958501.0,0.0,0.0,2,698532.0823590411,5711740.066562459,698576.2263126504,5711565.30009989,698586.367429502,5711579.904542894,698631.0957895524,5712981.602397499,2,1
1601387473,Scenario_1_4,51.516556,5.850665,51.1,14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52312018,5.87078943,100.85336884,11.78681564,-19.61240768,2.55216742,2,-33.99379349,0.61252385,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,697782.4148036793,5711123.293207105,0.0,0.0,0.0,0.0,699149.7586320031,5711907.719984796,0,0
1601388465,Scenario_1_2_b,51.520424,5.862938,39.4,9.96,0.0,0.0,0.0,0.0,51.52034343,5.8630551,36.16809424,256.5255127,0.0,9.70330143,0,27.71480815,0.99757999,0,51.52337242,5.86549222,31.94711,136.34667969,-3.55055237,6.75447559,2,-33.29304886,0.91182625,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698616.934647999,5711586.60306533,0.0,0.0,698625.4076698758,5711577.9630824765,698781.2556861078,5711921.354456209,3,1
1601387073,Scenario_1_4,51.521216,5.86305,14.6,11.91,0.0,0.0,0.0,0.0,51.52112499,5.86332859,36.15990117,61.93319702,0.0,12.21324921,0,17.88147941,0.99828923,0,51.52135411,5.86924048,33.76423384,125.39071655,0.61018008,9.18201828,2,-29.61657715,0.85986346,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698621.255745213,5711674.963697377,0.0,0.0,698640.9752174448,5711665.601543111,699050.0308211423,5711707.147792168,4,1
1601387724,Scenario_1_2_b,51.519333,5.857852,13.6,0.1,0.0,0.0,0.0,0.0,51.51936133,5.85778133,26.14283484,45.73967361,0.0,0.61730838,0,3.17361415,0.94420743,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,2,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698268.8986217787,5711451.504394518,0.0,0.0,698263.8735861378,5711454.46263669,0.0,0.0,3,1
1601456774,Scenario_2_2,51.514255,5.850404,40.2,0.0,51.519521,5.858864,34.6,0.2,51.51952316,5.85900759,24.16507617,188.54353333,0.0,1.22414899,0,18.9062435,0.94933909,0,51.53135323,5.86485234,79.06192226,292.85317993,9.30406666,6.73839855,2,-22.97446823,0.98740798,0,0.0,0.0,0.0,2,1.0,FHSS,12,76,active,2440000000.0,1,1601464043917891.0,1601465304308613.0,75.5,1.2,2,697774.2805862353,5710866.756265695,698338.2777834621,5711475.150369423,698348.2283177094,5711475.779892781,698702.1106330003,5712806.941965566,2,1
1601457636,Scenario_2_2,51.51891,5.85732,40.0,9.72,51.518208,5.852663,39.6,10.45,51.51892874,5.85719858,31.76339824,30.16101074,0.0,9.21705914,0,24.75277279,0.99817675,0,51.51938804,5.87372466,28.04551972,110.65194702,-0.65296316,9.28182697,2,-28.92344284,0.96153158,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,2,698233.8345399173,5711403.032247749,697913.8480713759,5711312.37115384,698225.3308892125,5711404.786748961,699369.6464478098,5711500.76867133,3,1
1601381018,Scenario_Parrot_a,51.517050773882296,5.852646276376669,81.54565290946022,9.384305555399104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52202848,5.87102703,54.3759038,179.71688843,0.5613094,13.3740921,2,-31.35490417,0.75291634,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,697917.7067251944,5711183.662466221,0.0,0.0,0.0,0.0,699171.0034829053,5711786.989250745,0,0
1601456111,Scenario_2_1,51.5204,5.865835,39.7,13.93,51.522757,5.863303,39.9,13.34,51.52300674,5.863226999999998,41.79028038,234.07093811,0.0,13.67342281,0,31.82144185,0.99258876,0,51.52735215,5.86364121,65.66979112,207.71870422,-0.04271585,14.03622723,2,-27.38658905,0.93879402,0,0.0,0.0,0.0,2,1.0,FHSS,10,71,active,2440000000.0,1,1601463475846718.0,1601464641007139.0,0.0,0.0,2,698817.9814433423,5711591.805341573,698632.0956079087,5711846.982922749,698625.7371681512,5711874.543238436,698635.5460065125,5712358.801695237,4,1
1601456670,Scenario_2_2,51.516982,5.854494,40.0,12.52,51.519222,5.857934,35.0,0.32,51.51686148,5.85468953,58.57168692,224.5289917,0.0,12.85912037,0,26.91409059,0.99982005,0,51.52742148,5.86462668,29.27715305,21.58661461,-39.7428093,7.75282574,2,-27.85511398,0.97170788,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,2,698046.1770683131,5711181.017116847,698275.0687569088,5711439.385409633,698060.2635502334,5711168.146811188,698703.587983629,5712369.18694544,3,1
1601381270,Scenario_Parrot_a,51.520434949615705,5.861373548051831,50.2116519067722,14.28622368080512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52093945,5.86541286,32.6428676,134.66139221,-8.83434582,2.61308384,2,-31.10144043,0.93865597,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,1,698508.3731740542,5711583.573436207,0.0,0.0,0.0,0.0,698786.3507979785,5711650.635303265,0,0
1601456079,Scenario_2_1,51.522378,5.871376,40.1,11.33,51.524739,5.868841,40.1,12.16,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52537962,5.87125875,43.48809115,285.65472412,1.71956563,6.34844828,2,-21.05622101,0.81696373,0,27.159396,15.675232,78.0,1,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,2,699193.6820447793,5711826.800019154,699007.5583470283,5712082.40073523,0.0,0.0,699172.4459804888,5712160.207741082,0,0
1601456155,Scenario_2_1,51.518459,5.86028,40.2,4.36,51.520405,5.85672,40.2,4.93,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52605875,5.86486936,83.61364266,287.70025635,8.35098457,9.24648952,2,-23.49662018,0.96120512,0,0.0,0.0,0.0,2,0.0,VOID,14,0,down,0.0,0,0.0,0.0,0.0,0.0,2,698441.1148110882,5711360.91516218,698185.7227678278,5711567.624262764,0.0,0.0,698726.3542552758,5712218.334599024,0,0
1601385942,Scenario_1_3,51.517639,5.855325,15.7,12.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.52687578,5.86205753,56.73426708,266.96838379,-6.28422642,12.91304493,2,-25.15557098,0.98677534,0,0.0,0.0,0.0,2,1.0,FHSS,12,297,active,2440000000.0,1,1601395367313144.0,1601396443691044.0,215.6,0.6,1,698100.9695309026,5711256.314329627,0.0,0.0,0.0,0.0,698527.7882191109,5712301.537625751,0,0
1601456222,Scenario_2_1,51.519417,5.858414,7.1,2.0,51.519633,5.858204,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,51.51789593,5.86997506,26.79963288,287.40933228,-0.24011718,25.98132324,2,-30.05458832,0.73559362,0,0.0,0.0,0.0,2,1.0,FHSS,10,71,active,2440000000.0,1,1601463475846718.0,1601464751817225.0,65.8,12.2,2,698307.5161057175,5711462.367260708,698292.0111007991,5711485.813360602,0.0,0.0,699116.070983057,5711324.658829193,0,0
