total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_type,DianaTargetsTargetClassification_model,DianaTargetsTargetClassification_score,channels
1601455189,2020-09-30 08:39:49,,,,,,0.0,12.667602,28.956273,414.0,controller,Unknown,0.4,2
1601455189,2020-09-30 08:39:49,,,,,,1000.0,9.487488,28.956273,597.0,controller,DJI-MAVIC-2-PRO,0.6,2
1601455192,2020-09-30 08:39:52,738064.4,51.519137,5.857951,31.0,1.0,0.0,14.119803,96.52163,350.0,controller,Unknown,0.245348,0
1601455192,2020-09-30 08:39:52,,,,,,0.0,14.017945999999998,96.52163,354.0,controller,Unknown,0.332517,0
1601455192,2020-09-30 08:39:52,,,,,,0.0,14.017422,96.52163,354.0,controller,Unknown,0.340256,0
1601455195,2020-09-30 08:39:55,738064.4,51.519137,5.857951,31.0,2.0,0.0,13.613129999999998,81.29216,371.0,controller,Unknown,0.193071,1
1601455195,2020-09-30 08:39:55,,,,,,0.0,9.293318,81.29216,610.0,controller,Unknown,0.19608399999999998,1
1601455195,2020-09-30 08:39:55,,,,,,0.0,8.746986,81.29216,650.0,controller,Unknown,0.17433900000000002,1
1601455198,2020-09-30 08:39:58,,,,,,0.0,14.871726,23.835435,321.0,controller,Unknown,0.19819,2
1601455198,2020-09-30 08:39:58,,,,,,0.0,15.470448999999999,23.835435,299.0,controller,Unknown,0.22298400000000002,2
1601455198,2020-09-30 08:39:58,738064.4,51.519137,5.857951,31.0,3.0,1000.0,11.694946,23.835435,463.0,controller,DJI-MAVIC-2-PRO,0.533333,2
1601455201,2020-09-30 08:40:01,738064.4,51.519137,5.857951,31.0,1.0,1000.0,12.656409,93.898614,414.0,controller,DJI-MAVIC-2-PRO,0.533333,0
1601455201,2020-09-30 08:40:01,,,,,,0.0,11.699286,93.898614,462.0,controller,Unknown,0.4,0
1601455201,2020-09-30 08:40:01,,,,,,0.0,9.619794,93.898614,588.0,controller,Unknown,0.432517,0
1601455204,2020-09-30 08:40:04,738064.4,51.519137,5.857951,31.0,2.0,0.0,15.927677,80.246891,284.0,controller,Unknown,0.19225699999999998,1
1601455204,2020-09-30 08:40:04,,,,,,0.0,12.393781,80.246891,427.0,controller,Unknown,0.266667,1
1601455204,2020-09-30 08:40:04,,,,,,0.0,14.536882,80.246891,333.0,controller,Unknown,0.366667,1
1601455207,2020-09-30 08:40:07,,,,,,16000.0,16.774635999999994,17.903039,258.0,controller,DJI-Phantom-4F,0.5,2
1601455207,2020-09-30 08:40:07,,,,,,0.0,14.239988,17.903039,345.0,controller,Unknown,0.266667,2
1601455207,2020-09-30 08:40:07,738064.4,51.519137,5.857951,31.0,3.0,16000.0,18.553209,17.903039,210.0,controller,DJI-Phantom-4F,0.533333,2
1601455210,2020-09-30 08:40:10,738064.4,51.519137,5.857951,31.0,1.0,0.0,15.558744,94.37189599999999,296.0,controller,Unknown,0.233116,0
1601455210,2020-09-30 08:40:10,,,,,,0.0,15.199342999999999,94.37189599999999,309.0,controller,Unknown,0.264961,0
1601455210,2020-09-30 08:40:10,,,,,,0.0,14.656813,94.37189599999999,329.0,controller,Unknown,0.319813,0
1601455213,2020-09-30 08:40:13,738064.4,51.519137,5.857951,31.0,2.0,1001.0,16.991587,86.988242,251.0,aircraft,DJI-MAVIC-2-PRO,0.43333299999999997,1
1601455213,2020-09-30 08:40:13,,,,,,0.0,16.850604,86.988242,255.0,controller,Unknown,0.296558,1
1601455213,2020-09-30 08:40:13,,,,,,0.0,16.072441,86.988242,279.0,controller,Unknown,0.363331,1
1601455216,2020-09-30 08:40:16,,,,,,0.0,8.090026,44.964732,701.0,controller,Unknown,0.20005499999999998,2
1601455216,2020-09-30 08:40:16,738064.4,51.519137,5.857951,31.0,3.0,1001.0,10.740504,44.964732,517.0,aircraft,DJI-MAVIC-2-PRO,0.5,2
1601455216,2020-09-30 08:40:16,,,,,,0.0,15.084154999999999,44.964732,313.0,controller,Unknown,0.4,2
1601455219,2020-09-30 08:40:19,,,,,,0.0,15.03314,96.043539,315.0,controller,Unknown,0.33951,0
1601455219,2020-09-30 08:40:19,738064.4,51.519137,5.857951,31.0,1.0,1000.0,18.343491,96.043539,215.0,controller,DJI-MAVIC-2-PRO,0.466667,0
1601455219,2020-09-30 08:40:19,,,,,,0.0,16.294501999999998,96.043539,272.0,controller,Unknown,0.43333299999999997,0
1601455222,2020-09-30 08:40:22,738064.4,51.519137,5.857951,31.0,2.0,0.0,14.397479,83.683624,339.0,controller,Unknown,0.266667,1
1601455222,2020-09-30 08:40:22,,,,,,0.0,15.486425,83.683624,299.0,controller,Unknown,0.312197,1
1601455222,2020-09-30 08:40:22,,,,,,0.0,14.215423999999999,83.683624,346.0,controller,Unknown,0.382614,1
1601455225,2020-09-30 08:40:25,738064.4,51.519137,5.857951,31.0,3.0,1001.0,14.230089000000001,42.116687,345.0,aircraft,DJI-MAVIC-2-PRO,0.5,2
1601455225,2020-09-30 08:40:25,,,,,,0.0,15.282884,42.116687,306.0,controller,Unknown,0.20619200000000001,2
1601455225,2020-09-30 08:40:25,,,,,,0.0,11.868447,42.116687,454.0,controller,Unknown,0.23333299999999998,2
1601455228,2020-09-30 08:40:28,,,,,,0.0,13.512045,96.795806,375.0,controller,Unknown,0.418573,0
1601455228,2020-09-30 08:40:28,,,,,,0.0,13.453176000000001,96.795806,378.0,controller,Unknown,0.2427840000000001,0
1601455228,2020-09-30 08:40:28,738064.4,51.519137,5.857951,31.0,1.0,0.0,13.590478,96.795806,372.0,controller,Unknown,0.391902,0
1601455231,2020-09-30 08:40:31,738064.4,51.519137,5.857951,31.0,2.0,1001.0,12.643152,14.515819,415.0,aircraft,DJI-MAVIC-2-PRO,0.466667,1
1601455231,2020-09-30 08:40:31,,,,,,0.0,14.709756,14.515819,327.0,controller,Unknown,0.33162800000000003,1
1601455231,2020-09-30 08:40:31,,,,,,0.0,9.908789,14.515819,568.0,controller,Unknown,0.296817,1
1601455234,2020-09-30 08:40:34,738064.4,51.519137,5.857951,31.0,3.0,1.0,14.808994,44.004655,323.0,aircraft,Unknown,0.366667,2
1601455234,2020-09-30 08:40:34,,,,,,0.0,15.359198999999998,44.004655,303.0,controller,Unknown,0.21945599999999998,2
1601455234,2020-09-30 08:40:34,,,,,,0.0,8.61552,44.004655,660.0,controller,Unknown,0.220347,2
1601455237,2020-09-30 08:40:37,,,,,,0.0,13.636126999999998,16.901084,370.0,controller,Unknown,0.330898,0
1601455237,2020-09-30 08:40:37,738064.4,51.519137,5.857951,31.0,1.0,0.0,14.794220000000001,16.901084,324.0,controller,Unknown,0.188594,0
1601455237,2020-09-30 08:40:37,,,,,,0.0,14.178120000000002,16.901084,348.0,controller,Unknown,0.43333299999999997,0
1601455240,2020-09-30 08:40:40,,,,,,0.0,14.426502,16.598709,338.0,controller,Unknown,0.217277,1
1601455240,2020-09-30 08:40:40,738064.4,51.519137,5.857951,31.0,2.0,1001.0,13.671732,16.598709,368.0,aircraft,DJI-MAVIC-2-PRO,0.533333,1
1601455240,2020-09-30 08:40:40,,,,,,0.0,17.655054999999994,16.598709,233.0,controller,Unknown,0.252538,1
1601455243,2020-09-30 08:40:43,738064.4,51.519137,5.857951,31.0,3.0,1001.0,14.567022,43.330546999999996,332.0,aircraft,DJI-MAVIC-2-PRO,0.566667,2
1601455243,2020-09-30 08:40:43,,,,,,1.0,15.232585999999998,43.330546999999996,308.0,aircraft,Unknown,0.366667,2
1601455246,2020-09-30 08:40:46,738064.4,51.519137,5.857951,31.0,1.0,1000.0,21.080153,95.808326,157.0,controller,DJI-MAVIC-2-PRO,0.566667,0
1601455246,2020-09-30 08:40:46,,,,,,1000.0,22.969475,95.808326,126.0,controller,DJI-MAVIC-2-PRO,0.833333,0
1601455246,2020-09-30 08:40:46,,,,,,0.0,17.571033,95.808326,235.0,controller,Unknown,0.337706,0
1601455249,2020-09-30 08:40:49,738064.4,51.519137,5.857951,31.0,2.0,1000.0,26.216478000000002,92.39165,87.0,controller,DJI-MAVIC-2-PRO,0.833333,1
1601455249,2020-09-30 08:40:49,,,,,,0.0,24.658825,92.39165,104.0,controller,Unknown,0.436638,1
1601455252,2020-09-30 08:40:52,738064.4,51.519137,5.857951,31.0,3.0,1001.0,21.208798,15.985157999999998,154.0,aircraft,DJI-MAVIC-2-PRO,0.5,2
1601455252,2020-09-30 08:40:52,,,,,,0.0,26.353023999999998,15.985157999999998,85.0,controller,Unknown,0.29819,2
1601455252,2020-09-30 08:40:52,,,,,,0.0,14.524009,15.985157999999998,334.0,controller,Unknown,0.20271,2
1601455255,2020-09-30 08:40:55,,,,,,16000.0,24.389928,17.892093,107.0,controller,DJI-Phantom-4F,0.533333,0
1601455255,2020-09-30 08:40:55,738064.4,51.519137,5.857951,31.0,1.0,0.0,25.016178,17.892093,99.0,controller,Unknown,0.23333299999999998,0
1601455255,2020-09-30 08:40:55,,,,,,1001.0,16.510118,17.892093,266.0,aircraft,DJI-MAVIC-2-PRO,0.4,0
1601455263,2020-09-30 08:41:03,,,,,,1001.0,17.064002,14.473645999999999,249.0,aircraft,DJI-MAVIC-2-PRO,0.5,2
1601455263,2020-09-30 08:41:03,,,,,,0.0,23.333603,14.473645999999999,121.0,controller,Unknown,0.4,2
1601455263,2020-09-30 08:41:03,738064.4,51.519137,5.857951,31.0,3.0,0.0,25.184045,14.473645999999999,98.0,controller,Unknown,0.333333,2
1601455266,2020-09-30 08:41:06,,,,,,0.0,10.978098,97.318552,503.0,controller,Unknown,0.336901,0
1601455266,2020-09-30 08:41:06,738064.4,51.519137,5.857951,31.0,1.0,0.0,29.11546,97.318552,62.0,controller,Unknown,0.268524,0
1601455266,2020-09-30 08:41:06,,,,,,1001.0,11.226863,97.318552,488.0,aircraft,DJI-MAVIC-2-PRO,0.466667,0
1601455269,2020-09-30 08:41:09,738064.4,51.519137,5.857951,31.0,2.0,0.0,26.187182,91.396996,87.0,controller,Unknown,0.199472,1
1601455269,2020-09-30 08:41:09,,,,,,0.0,22.448268,91.396996,134.0,controller,Unknown,0.3,1
1601455269,2020-09-30 08:41:09,,,,,,1000.0,15.281811,91.396996,306.0,controller,DJI-MAVIC-2-PRO,0.833333,1
1601455272,2020-09-30 08:41:12,738064.4,51.519137,5.857951,31.0,3.0,0.0,22.052879,18.374642,140.0,controller,Unknown,0.259179,2
1601455272,2020-09-30 08:41:12,,,,,,0.0,22.387222,18.374642,135.0,controller,Unknown,0.31137800000000004,2
1601455272,2020-09-30 08:41:12,,,,,,0.0,27.280395000000002,18.374642,77.0,controller,Unknown,0.363954,2
1601455275,2020-09-30 08:41:15,,,,,,0.0,25.618236,95.685397,93.0,controller,Unknown,0.317077,0
1601455275,2020-09-30 08:41:15,,,,,,0.0,21.041467,95.685397,157.0,controller,Unknown,0.266667,0
1601455275,2020-09-30 08:41:15,738064.4,51.519137,5.857951,31.0,1.0,0.0,21.526170999999998,95.685397,149.0,controller,Unknown,0.3,0
1601455278,2020-09-30 08:41:18,738064.4,51.519137,5.857951,31.0,2.0,0.0,23.128504,26.907407,124.0,controller,Unknown,0.22298400000000002,1
1601455278,2020-09-30 08:41:18,,,,,,0.0,18.853385999999997,26.907407,203.0,controller,Unknown,0.19819,1
1601455278,2020-09-30 08:41:18,,,,,,0.0,19.365458,26.907407,191.0,controller,Unknown,0.18907100000000002,1
1601455281,2020-09-30 08:41:21,738064.4,51.519137,5.857951,31.0,3.0,1001.0,17.779849,18.172,229.0,aircraft,DJI-MAVIC-2-PRO,0.6,2
1601455281,2020-09-30 08:41:21,,,,,,0.0,25.754664000000002,18.172,91.0,controller,Unknown,0.290623,2
1601455281,2020-09-30 08:41:21,,,,,,0.0,15.927515,18.172,284.0,controller,Unknown,0.266667,2
1601455284,2020-09-30 08:41:24,,,,,,0.0,23.998168,24.030689000000002,112.0,controller,Unknown,0.212412,0
1601455284,2020-09-30 08:41:24,,,,,,0.0,9.700211,24.030689000000002,582.0,controller,Unknown,0.266667,0
1601455284,2020-09-30 08:41:24,738064.4,51.519137,5.857951,31.0,1.0,1001.0,18.253439,24.030689000000002,217.0,aircraft,DJI-MAVIC-2-PRO,0.5,0
1601455287,2020-09-30 08:41:27,738064.4,51.519137,5.857951,31.0,2.0,0.0,27.020868,93.362814,79.0,controller,Unknown,0.29819,1
1601455287,2020-09-30 08:41:27,,,,,,0.0,26.907121999999998,93.362814,80.0,controller,Unknown,0.330621,1
1601455287,2020-09-30 08:41:27,,,,,,0.0,24.934955,93.362814,100.0,controller,Unknown,0.28636999999999996,1
1601455290,2020-09-30 08:41:30,738064.4,51.519137,5.857951,31.0,3.0,0.0,22.894778,25.604892,127.0,controller,Unknown,0.4,2
1601455290,2020-09-30 08:41:30,,,,,,0.0,25.700532,25.604892,92.0,controller,Unknown,0.231523,2
1601455290,2020-09-30 08:41:30,,,,,,0.0,22.332057,25.604892,136.0,controller,Unknown,0.331903,2
1601455295,2020-09-30 08:41:35,,,,,,16001.0,16.742963,23.128695999999998,259.0,aircraft,DJI-Phantom-4F,0.366667,2
1601455295,2020-09-30 08:41:35,,,,,,0.0,27.159299,23.128695999999998,78.0,controller,Unknown,0.235303,2
1601455295,2020-09-30 08:41:35,738064.4,51.519137,5.857951,31.0,3.0,0.0,22.478602,23.128695999999998,133.0,controller,Unknown,0.26538,2
1601455298,2020-09-30 08:41:38,738064.4,51.519137,5.857951,31.0,1.0,0.0,22.876382999999997,21.582826,127.0,controller,Unknown,0.23333299999999998,0
1601455298,2020-09-30 08:41:38,,,,,,0.0,22.157118,21.582826,138.0,controller,Unknown,0.30145700000000003,0
1601455298,2020-09-30 08:41:38,,,,,,0.0,21.120244,21.582826,156.0,controller,Unknown,0.20197,0
1601455301,2020-09-30 08:41:41,738064.4,51.519137,5.857951,31.0,2.0,0.0,26.175227,91.43578199999999,87.0,controller,Unknown,0.266667,1
1601455301,2020-09-30 08:41:41,,,,,,0.0,22.155048,91.43578199999999,138.0,controller,Unknown,0.2,1
1601455301,2020-09-30 08:41:41,,,,,,1000.0,18.008079000000006,91.43578199999999,223.0,controller,DJI-MAVIC-2-PRO,0.733333,1
1601455304,2020-09-30 08:41:44,,,,,,0.0,22.660774,27.603422,131.0,controller,Unknown,0.253171,2
1601455304,2020-09-30 08:41:44,,,,,,0.0,10.022822999999999,27.603422,561.0,controller,Unknown,0.333333,2
1601455304,2020-09-30 08:41:44,738064.4,51.519137,5.857951,31.0,3.0,1001.0,23.481037,27.603422,119.0,aircraft,DJI-MAVIC-2-PRO,0.333333,2
1601455307,2020-09-30 08:41:47,,,,,,0.0,14.898223999999999,93.299609,320.0,controller,Unknown,0.31736,0
1601455307,2020-09-30 08:41:47,,,,,,1000.0,16.315789000000002,93.299609,272.0,controller,DJI-MAVIC-2-PRO,0.666667,0
1601455307,2020-09-30 08:41:47,738064.4,51.519137,5.857951,31.0,1.0,16000.0,18.829692,93.299609,203.0,controller,DJI-Phantom-4F,0.7,0
1601455310,2020-09-30 08:41:50,738064.4,51.519137,5.857951,31.0,2.0,0.0,17.932116,89.435211,225.0,controller,Unknown,0.43333299999999997,1
1601455310,2020-09-30 08:41:50,,,,,,0.0,21.709332999999997,89.435211,146.0,controller,Unknown,0.235303,1
1601455310,2020-09-30 08:41:50,,,,,,0.0,20.85249,89.435211,161.0,controller,Unknown,0.185362,1
1601455313,2020-09-30 08:41:53,738064.4,51.519137,5.857951,31.0,3.0,1001.0,25.948045999999998,30.478922999999998,89.0,aircraft,DJI-MAVIC-2-PRO,0.633333,2
1601455313,2020-09-30 08:41:53,,,,,,0.0,16.885948000000006,30.478922999999998,254.0,controller,Unknown,0.38291,2
1601455313,2020-09-30 08:41:53,,,,,,0.0,14.310837,30.478922999999998,342.0,controller,Unknown,0.266667,2
1601455316,2020-09-30 08:41:56,,,,,,0.0,12.348985,93.51217700000001,429.0,controller,Unknown,0.30145700000000003,0
1601455316,2020-09-30 08:41:56,,,,,,0.0,10.197272,93.51217700000001,550.0,controller,Unknown,0.303056,0
1601455316,2020-09-30 08:41:56,738064.4,51.519137,5.857951,31.0,1.0,0.0,15.442426999999999,93.51217700000001,300.0,controller,Unknown,0.24609,0
1601455319,2020-09-30 08:41:59,738064.4,51.519137,5.857951,31.0,2.0,0.0,15.811667000000002,88.988776,288.0,controller,Unknown,0.3,1
1601455319,2020-09-30 08:41:59,,,,,,0.0,15.916517,88.988776,284.0,controller,Unknown,0.333333,1
1601455319,2020-09-30 08:41:59,,,,,,0.0,19.449673999999998,88.988776,189.0,controller,Unknown,0.166667,1
1601455322,2020-09-30 08:42:02,738064.4,51.519137,5.857951,31.0,3.0,1001.0,25.398618,18.05216,95.0,aircraft,DJI-MAVIC-2-PRO,0.466667,2
1601455322,2020-09-30 08:42:02,,,,,,0.0,13.089437,18.05216,394.0,controller,Unknown,0.23333299999999998,2
1601455325,2020-09-30 08:42:05,,,,,,0.0,19.52025,95.442408,188.0,controller,Unknown,0.319642,0
1601455325,2020-09-30 08:42:05,738064.4,51.519137,5.857951,31.0,1.0,0.0,20.553998999999997,95.442408,167.0,controller,Unknown,0.266339,0
1601455325,2020-09-30 08:42:05,,,,,,0.0,19.329778,95.442408,192.0,controller,Unknown,0.36011,0
1601455328,2020-09-30 08:42:08,,,,,,0.0,9.316927,8.485134,609.0,controller,Unknown,0.466667,1
1601455328,2020-09-30 08:42:08,738064.4,51.519137,5.857951,31.0,2.0,1.0,25.578439000000003,8.485134,93.0,aircraft,Unknown,0.4,1
1601455328,2020-09-30 08:42:08,,,,,,0.0,14.511964,8.485134,334.0,controller,Unknown,0.2,1
1601455334,2020-09-30 08:42:14,738064.4,51.519137,5.857951,31.0,1.0,1.0,25.436096,96.139788,95.0,aircraft,Unknown,0.266667,0
1601455334,2020-09-30 08:42:14,,,,,,1000.0,27.538651,96.139788,74.0,controller,DJI-MAVIC-2-PRO,0.7,0
1601455334,2020-09-30 08:42:14,,,,,,0.0,24.997315,96.139788,100.0,controller,Unknown,0.444633,0
1601455337,2020-09-30 08:42:17,738064.4,51.519137,5.857951,31.0,2.0,1001.0,19.710893,90.926726,184.0,aircraft,DJI-MAVIC-2-PRO,0.4,1
1601455337,2020-09-30 08:42:17,,,,,,0.0,25.603738,90.926726,93.0,controller,Unknown,0.263954,1
1601455337,2020-09-30 08:42:17,,,,,,1000.0,25.20349,90.926726,97.0,controller,DJI-MAVIC-2-PRO,0.633333,1
1601455340,2020-09-30 08:42:20,,,,,,0.0,15.508548000000001,74.853378,298.0,controller,Unknown,0.207304,2
1601455340,2020-09-30 08:42:20,738064.4,51.519137,5.857951,31.0,3.0,16001.0,15.176879999999999,74.853378,310.0,aircraft,DJI-Phantom-4F,0.466667,2
1601455340,2020-09-30 08:42:20,,,,,,0.0,9.178432,74.853378,618.0,controller,Unknown,0.165631,2
1601455342,2020-09-30 08:42:22,738064.4,51.519137,5.857951,31.0,1.0,1.0,18.665369000000002,92.398657,207.0,aircraft,Unknown,0.466667,0
1601455342,2020-09-30 08:42:22,,,,,,7000.0,15.541884,92.398657,297.0,controller,SPEKTRUM-DX5e,0.533333,0
1601455346,2020-09-30 08:42:26,738064.4,51.519137,5.857951,31.0,2.0,0.0,28.497148,91.091841,66.0,controller,Unknown,0.453049,1
1601455346,2020-09-30 08:42:26,,,,,,1000.0,28.226238000000002,91.091841,69.0,controller,DJI-MAVIC-2-PRO,0.4647439999999999,1
1601455346,2020-09-30 08:42:26,,,,,,0.0,27.777245,91.091841,72.0,controller,Unknown,0.398472,1
1601455349,2020-09-30 08:42:29,,,,,,0.0,23.78439,87.14385899999998,115.0,controller,Unknown,0.266667,2
1601455349,2020-09-30 08:42:29,738064.4,51.519137,5.857951,31.0,3.0,1.0,21.340778,87.14385899999998,152.0,aircraft,Unknown,0.28315300000000004,2
1601455360,2020-09-30 08:42:40,,,,,,0.0,24.071513,18.721388,111.0,controller,Unknown,0.235303,2
1601455360,2020-09-30 08:42:40,,,,,,0.0,20.272891,18.721388,172.0,controller,Unknown,0.3336,2
1601455360,2020-09-30 08:42:40,738064.4,51.519137,5.857951,31.0,3.0,1001.0,22.666372,18.721388,130.0,aircraft,DJI-MAVIC-2-PRO,0.566667,2
1601455363,2020-09-30 08:42:43,,,,,,0.0,21.78313,94.118957,144.0,controller,Unknown,0.192223,0
1601455363,2020-09-30 08:42:43,738064.4,51.519137,5.857951,31.0,1.0,0.0,28.077355999999998,94.118957,70.0,controller,Unknown,0.23333299999999998,0
