total in seconds,datetime(utc),channels,AlviraPotentialDronePlots_timestamp,AlviraPotentialDronPlot_id,AlviraPotentialDronPlot_rcs,AlviraPotentiaDronPlotsPlot_timestamp,AlviraPotentiaDronPlotPlotPosition_altitude,AlviraPotentialDronPlotsPlotPosition_latitude,AlviraPotentialDronPlotsPlotPosition_longitude,AlviraTracks_timestamp,AlviraTracksTrack_id,AlviraTracksTrack_Timestamp,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Classification,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,AlviraSystemStatus_timestamp,AlviraSystemStatus_Name,AlviraSystemStatus_Version,AlviraSystemStatus_OperationalState,AlviraSystemStatusSensor_Name,AlviraSystemStatusSensor_Version,AlviraSystemStatusSensor_OperationalState,AlviraSystemStatusSensorPosition_Latitude,AlviraSystemStatusSensorPosition_Longitude,AlviraSystemStatusSensorPosition_Altitude,AlviraSystemStatusSensorStatusOrientetation_Azimuth,AlviraSystemStatusSensorStatusOrientetation_Elevation,AlviraSystemStatusSensorStatus_SensorType,AlviraSystemStatusSensorStatusBlankSector_Angle,AlviraSystemStatusSensorStatusBlankSector_Span,AlviraSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601455138,2020-09-30 08:38:58,,,,,,,,,2020-09-30T08:38:57.795Z,,2020-09-30T08:38:57.601Z,51.52029775,5.86013334,20.11377425,48.08616257,0.0,13.55305576,DRONE,9.72077335,0.96703011,True,,,,,,,,,,,,,,,,,
1601455139,2020-09-30 08:38:59,,,,,,,,,2020-09-30T08:38:59.115Z,,2020-09-30T08:38:58.896Z,51.52039939,5.86031918,20.32965655,48.74462891,0.0,13.33327007,DRONE,9.76659719,0.97362393,True,,,,,,,,,,,,,,,,,
1601455140,2020-09-30 08:39:00,,,,,,,,,2020-09-30T08:39:00.429Z,,2020-09-30T08:39:00.192Z,51.52050429999999,5.86051277,20.74128455,49.08281326,0.0,13.58135986,DRONE,10.90310098,0.97889894,True,,,,,,,,,,,,,,,,,
1601455142,2020-09-30 08:39:02,,,,,,,,,2020-09-30T08:39:01.751Z,,2020-09-30T08:39:01.491Z,51.52060674,5.86069976,21.28533302,48.66630173,0.0,13.41038036,DRONE,11.3046752,0.98311913,True,,,,,,,,,,,,,,,,,
1601455143,2020-09-30 08:39:03,,,,,,,,,2020-09-30T08:39:03.072Z,,2020-09-30T08:39:02.790Z,51.52071314,5.86088916,21.97450191,48.15323257,0.0,13.49348831,DRONE,11.91381303,0.98649526,True,,,,,,,,,,,,,,,,,
1601455144,2020-09-30 08:39:04,,,,,,,,,2020-09-30T08:39:04.392Z,,2020-09-30T08:39:04.092Z,51.52081082,5.86107265,22.79125686,48.75173187,0.0,13.16641998,DRONE,13.53466855,0.98919594,True,,,,,,,,,,,,,,,,,
1601455146,2020-09-30 08:39:06,,,,,,,,,2020-09-30T08:39:05.706Z,,2020-09-30T08:39:05.396Z,51.52090517,5.86125581,23.71834412,49.5510025,0.0,12.91818714,DRONE,13.80311797,0.99135661,True,,,,,,,,,,,,,,,,,
1601455147,2020-09-30 08:39:07,,,,,,,,,2020-09-30T08:39:07.025Z,,2020-09-30T08:39:06.698Z,51.52100793,5.86144339,24.74435404,49.18570709,0.0,13.11893368,DRONE,15.145590599999998,0.99308521,True,,,,,,,,,,,,,,,,,
1601455148,2020-09-30 08:39:08,,,,,,,,,2020-09-30T08:39:08.343Z,,2020-09-30T08:39:08.007Z,51.5210985,5.86162985,25.85579885,50.51528549,0.0,12.8719492,DRONE,15.96986743,0.99446779,True,,,,,,,,,,,,,,,,,
1601455150,2020-09-30 08:39:10,,,,,,,,,2020-09-30T08:39:09.661Z,,2020-09-30T08:39:09.309Z,51.52120858,5.86181672,27.01468483,48.72793579,0.0,13.18378544,DRONE,15.91988302,0.99557388,True,,,,,,,,,,,,,,,,,
1601455151,2020-09-30 08:39:11,,,,,,,,,2020-09-30T08:39:10.975Z,,2020-09-30T08:39:10.614Z,51.52132424,5.86199611,28.17928711,45.87372208,0.0,13.27796078,DRONE,16.58400699,0.99645704,True,,,,,,,,,,,,,,,,,
1601455152,2020-09-30 08:39:12,,,,,,,,,2020-09-30T08:39:12.292Z,,2020-09-30T08:39:11.920Z,51.52144303,5.86217059,29.38601833,44.09973145,0.0,13.41764641,DRONE,17.32147781,0.99716502,True,,,,,,,,,,,,,,,,,
1601455154,2020-09-30 08:39:14,,,,,,,,,2020-09-30T08:39:13.610Z,,2020-09-30T08:39:13.229Z,51.52156425,5.86234165,30.64936513,42.82219696,0.0,13.5092907,DRONE,18.12137832,0.99773192,True,,,,,,,,,,,,,,,,,
1601455155,2020-09-30 08:39:15,,,,,,,,,2020-09-30T08:39:14.931Z,,2020-09-30T08:39:14.538Z,51.52167469,5.86251353,31.93802136,43.20073318,0.0,13.28369808,DRONE,18.79145012,0.9981854,True,,,,,,,,,,,,,,,,,
1601455156,2020-09-30 08:39:16,,,,,,,,,2020-09-30T08:39:16.243Z,,2020-09-30T08:39:15.845Z,51.52179227,5.86268466,33.27788699,42.79431534,0.0,13.39140701,DRONE,18.95190928,0.99854827,True,,,,,,,,,,,,,,,,,
1601455158,2020-09-30 08:39:18,,,,,,,,,2020-09-30T08:39:17.558Z,,2020-09-30T08:39:17.157Z,51.52188794,5.8628575,34.61220391,44.67506027,0.0,12.8701601,DRONE,19.28293522,0.99883741,True,,,,,,,,,,,,,,,,,
1601455159,2020-09-30 08:39:19,,,,,,,,,2020-09-30T08:39:18.873Z,,2020-09-30T08:39:18.468Z,51.52197635,5.86303882,36.00080221,47.50329208,0.0,12.64990711,DRONE,19.73349715,0.99906856,True,,,,,,,,,,,,,,,,,
1601455160,2020-09-30 08:39:20,,,,,,,,,2020-09-30T08:39:20.189Z,,2020-09-30T08:39:19.779Z,51.5220559,5.86322324,37.39857237,50.34503937,0.0,12.34639263,DRONE,19.80456574,0.99925387,True,,,,,,,,,,,,,,,,,
1601455161,2020-09-30 08:39:21,,,,,,,,,2020-09-30T08:39:21.503Z,,2020-09-30T08:39:21.091Z,51.52213326,5.86341284,38.83045915,53.1459198,0.0,12.27713966,DRONE,19.967975600000006,0.99940187,True,,,,,,,,,,,,,,,,,
1601455163,2020-09-30 08:39:23,,,,,,,,,2020-09-30T08:39:22.816Z,,2020-09-30T08:39:22.404Z,51.52220638,5.86360617,40.27850837,55.48792267,0.0,12.17494297,DRONE,20.50405029,0.99952078,True,,,,,,,,,,,,,,,,,
1601455164,2020-09-30 08:39:24,,,,,,,,,2020-09-30T08:39:24.130Z,,2020-09-30T08:39:23.712Z,51.52230238,5.8637875,41.71742627,53.24658966,0.0,12.31740284,DRONE,20.78292368,0.99961555,True,,,,,,,,,,,,,,,,,
1601455165,2020-09-30 08:39:25,,,,,,,,,2020-09-30T08:39:25.447Z,,2020-09-30T08:39:25.019Z,51.52243665,5.86394847,43.13593678,47.58521271,0.0,12.78760624,DRONE,21.11347927,0.99967539,True,,,,,,,,,,,,,,,,,
1601455167,2020-09-30 08:39:27,,,,,,,,,,,,,,,,,,,,,,2020-09-30T08:39:26.881Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52128593,5.85850596,5.0,,,SearchRadar,0.0,0.0,,
1601455167,2020-09-30 08:39:27,,,,,,,,,2020-09-30T08:39:26.760Z,,2020-09-30T08:39:26.327Z,51.52258286,5.8640995,44.55564570000001,42.81208038,0.0,13.24334049,DRONE,21.42375881,0.99972504,True,,,,,,,,,,,,,,,,,
1601455168,2020-09-30 08:39:28,,,,,,,,,2020-09-30T08:39:28.078Z,,2020-09-30T08:39:27.640Z,51.52270058,5.86427064,46.07710195,42.68215942,0.0,13.34250641,DRONE,21.52925648,0.99977994,True,,,,,,,,,,,,,,,,,
1601455169,2020-09-30 08:39:29,,,,,,,,,2020-09-30T08:39:29.388Z,,2020-09-30T08:39:28.945Z,51.52286195,5.86441252,47.58986149,38.64357376,0.0,13.86935616,DRONE,21.50200996,0.99981123,True,,,,,,,,,,,,,,,,,
1601455171,2020-09-30 08:39:31,,,,,,,,,2020-09-30T08:39:30.699Z,,2020-09-30T08:39:30.257Z,51.52299286,5.86457602,49.10615465,38.48340607,0.0,13.93924713,SUSPECTED_DRONE,21.51788117,0.9998489,True,,,,,,,,,,,,,,,,,
1601455171,2020-09-30 08:39:31,,,,,,,,,,,2020-09-30T08:39:30.434Z,51.5203852,5.8616363,27.92330729,67.79173279,0.0,12.13947296,DRONE,14.94923791,0.67231852,True,,,,,,,,,,,,,,,,,
1601455172,2020-09-30 08:39:32,,,,,,,,,2020-09-30T08:39:32.014Z,,2020-09-30T08:39:31.567Z,51.52311831,5.86474369,50.62658682,38.81190491,0.0,13.94382858,SUSPECTED_DRONE,21.62922886,0.999879,True,,,,,,,,,,,,,,,,,
1601455172,2020-09-30 08:39:32,,,,,,,,,,,2020-09-30T08:39:31.740Z,51.52042953,5.86183923,28.96760495,69.01564789,0.0,11.77596474,DRONE,15.05823342,0.73785436,True,,,,,,,,,,,,,,,,,
1601455173,2020-09-30 08:39:33,,,,,,,,,2020-09-30T08:39:33.326Z,,2020-09-30T08:39:32.873Z,51.52328594,5.86487243,52.1364639,35.40839005,0.0,14.25089741,SUSPECTED_DRONE,21.62424734,0.99989241,True,,,,,,,,,,,,,,,,,
1601455173,2020-09-30 08:39:33,,,,,,,,,,,2020-09-30T08:39:33.044Z,51.52047579,5.86204428,30.058094,69.52700806,0.0,11.70208931,DRONE,15.56066804,0.79028344,True,,,,,,,,,,,,,,,,,
1601455175,2020-09-30 08:39:35,,,,,,,,,2020-09-30T08:39:34.640Z,,2020-09-30T08:39:34.188Z,51.52340217,5.86504444,53.67566105,37.01184464,0.0,14.01606655,SUSPECTED_DRONE,21.76006384,0.99990904,True,,,,,,,,,,,,,,,,,
1601455175,2020-09-30 08:39:35,,,,,,,,,,,2020-09-30T08:39:34.347Z,51.52053629,5.86225897,31.20031608,67.75172424,0.0,12.10339355,DRONE,18.78006524,0.8322255,True,,,,,,,,,,,,,,,,,
1601455176,2020-09-30 08:39:36,,,,,,,,,2020-09-30T08:39:35.951Z,,2020-09-30T08:39:35.500Z,51.52350649,5.86522377,55.21992754,39.17069244,0.0,13.70661354,SUSPECTED_DRONE,21.94011397,0.99991614,True,,,,,,,,,,,,,,,,,
1601455176,2020-09-30 08:39:36,,,,,,,,,,,2020-09-30T08:39:35.653Z,51.52059821,5.8624675,32.33433133,66.10637665,0.0,12.09768581,DRONE,19.05050635,0.86578023,True,,,,,,,,,,,,,,,,,
1601455177,2020-09-30 08:39:37,,,,,,,,,2020-09-30T08:39:37.267Z,,2020-09-30T08:39:36.813Z,51.52358314,5.86542425,56.7739715,43.22061539,0.0,13.2625494,SUSPECTED_DRONE,22.01904377,0.99990416,True,,,,,,,,,,,,,,,,,
1601455177,2020-09-30 08:39:37,,,,,,,,,,,2020-09-30T08:39:36.959Z,51.52066181,5.86268421,33.55732138,65.78248596,0.0,12.39020729,DRONE,19.55066216,0.8926238999999999,True,,,,,,,,,,,,,,,,,
1601455179,2020-09-30 08:39:39,,,,,,,,,2020-09-30T08:39:38.581Z,,2020-09-30T08:39:38.124Z,51.52367438,5.86561455,58.34438937,45.25681686,0.0,13.11815929,SUSPECTED_DRONE,22.23518099,0.99991709,True,,,,,,,,,,,,,,,,,
1601455179,2020-09-30 08:39:39,,,,,,,,,,,2020-09-30T08:39:38.265Z,51.5207226,5.86289717,34.75906496,65.63726044,0.0,12.40257645,DRONE,20.5054203,0.9140991,True,,,,,,,,,,,,,,,,,
1601455180,2020-09-30 08:39:40,,,,,,,,,2020-09-30T08:39:39.892Z,,2020-09-30T08:39:39.436Z,51.52375336,5.86581819,59.94689314,48.33425522,0.0,13.00435829,SUSPECTED_DRONE,22.53228608,0.9999246,True,,,,,,,,,,,,,,,,,
1601455180,2020-09-30 08:39:40,,,,,,,,,,,2020-09-30T08:39:39.573Z,51.52077645,5.86310828,35.99198387,66.3825531,0.0,12.29999352,DRONE,21.24541989,0.93127894,True,,,,,,,,,,,,,,,,,
1601455181,2020-09-30 08:39:41,,,,,,,,,2020-09-30T08:39:41.205Z,,2020-09-30T08:39:40.749Z,51.52381644,5.86603612,61.6337704,52.86239243,0.0,12.85419464,SUSPECTED_DRONE,22.66997879,0.9999249,True,,,,,,,,,,,,,,,,,
1601455181,2020-09-30 08:39:41,,,,,,,,,,,2020-09-30T08:39:40.881Z,51.5208251,5.86331673,37.29776137,67.45898438,0.0,12.10781193,DRONE,21.62330631,0.94502288,True,,,,,,,,,,,,,,,,,
1601455183,2020-09-30 08:39:43,,,,,,,,,2020-09-30T08:39:42.514Z,,2020-09-30T08:39:42.061Z,51.52386997,5.86625842,63.31222653,57.25126648,0.0,12.6584816,SUSPECTED_DRONE,22.81720848,0.99993247,True,,,,,,,,,,,,,,,,,
1601455183,2020-09-30 08:39:43,,,,,,,,,,,2020-09-30T08:39:42.190Z,51.52086461,5.86352239,38.62209905,69.37590027,0.0,11.82124805,DRONE,21.82087925,0.95601761,True,,,,,,,,,,,,,,,,,
1601455184,2020-09-30 08:39:44,,,,,,,,,2020-09-30T08:39:43.829Z,,2020-09-30T08:39:43.371Z,51.5239571,5.86645512,64.9320791,56.53750229,0.0,12.71336365,SUSPECTED_DRONE,22.92220234,0.99994588,True,,,,,,,,,,,,,,,,,
1601455184,2020-09-30 08:39:44,,,,,,,,,,,2020-09-30T08:39:43.496Z,51.52091827,5.86373158,39.94017704,68.74210358,0.0,11.88520622,DRONE,21.847993,0.96481407,True,,,,,,,,,,,,,,,,,
1601455185,2020-09-30 08:39:45,,,,,,,,,2020-09-30T08:39:45.140Z,,2020-09-30T08:39:44.682Z,51.52404359,5.86665194,66.49521391,56.06901169,0.0,12.72726631,SUSPECTED_DRONE,23.03732775,0.99995667,True,,,,,,,,,,,,,,,,,
1601455185,2020-09-30 08:39:45,,,,,,,,,,,2020-09-30T08:39:44.806Z,51.52095683,5.86394118,41.25202182,70.34255981,0.0,11.81874561,DRONE,21.67979451,0.97185081,True,,,,,,,,,,,,,,,,,
1601455186,2020-09-30 08:39:46,,,,,,,,,2020-09-30T08:39:46.454Z,,2020-09-30T08:39:45.993Z,51.52413944,5.86684305,68.08531329,54.78126907,0.0,12.82364655,SUSPECTED_DRONE,23.08415788,0.99996495,True,,,,,,,,,,,,,,,,,
1601455186,2020-09-30 08:39:46,,,,,,,,,,,2020-09-30T08:39:46.114Z,51.52100551,5.8641517,42.54998478,70.14167023,0.0,11.85507679,SUSPECTED_DRONE,21.95640322,0.97748059,True,,,,,,,,,,,,,,,,,
1601455188,2020-09-30 08:39:48,,,,,,,,,2020-09-30T08:39:47.768Z,,2020-09-30T08:39:47.300Z,51.52430615,5.86697065,69.66805488,46.6296463,0.0,13.18431282,SUSPECTED_DRONE,23.07052174,0.99993438,True,,,,,,,,,,,,,,,,,
1601455188,2020-09-30 08:39:48,,,,,,,,,,,2020-09-30T08:39:47.422Z,51.52105908,5.86436355,43.87516138,69.47554779,0.0,11.95622921,DRONE,22.50882131,0.98198432,True,,,,,,,,,,,,,,,,,
1601455189,2020-09-30 08:39:49,,,,,,,,,2020-09-30T08:39:49.080Z,,2020-09-30T08:39:48.609Z,51.52446499,5.86710151,71.22735934,41.43450165,0.0,13.50403118,SUSPECTED_DRONE,23.04252348,0.99992067,True,,,,,,,,,,,,,,,,,
1601455189,2020-09-30 08:39:49,,,,,,,,,,,2020-09-30T08:39:48.731Z,51.52111943,5.86457364,45.27053834,67.87401581,0.0,12.02137566,DRONE,23.02989544,0.98558694,True,,,,,,,,,,,,,,,,,
1601455190,2020-09-30 08:39:50,,,,,,,,,2020-09-30T08:39:50.389Z,,2020-09-30T08:39:49.921Z,51.52460124,5.86724892,72.75802482,39.48696518,0.0,13.51869774,SUSPECTED_DRONE,22.98571034,0.99993485,True,,,,,,,,,,,,,,,,,
1601455190,2020-09-30 08:39:50,,,,,,,,,,,2020-09-30T08:39:50.040Z,51.52117437,5.86478346,46.69467248,67.61143494,0.0,12.03581429,DRONE,23.09324434,0.98846954,True,,,,,,,,,,,,,,,,,
1601455192,2020-09-30 08:39:52,,,,,,,,,2020-09-30T08:39:51.705Z,,2020-09-30T08:39:51.238Z,51.52465833,5.86748106,74.31570371,46.58218002,0.0,13.20306587,SUSPECTED_DRONE,22.9390961,0.99983805,True,,,,,,,,,,,,,,,,,
1601455192,2020-09-30 08:39:52,,,,,,,,,,,2020-09-30T08:39:51.348Z,51.52124574,5.86499337,48.10076277,65.22347260000001,0.0,12.25190639,DRONE,23.38248989,0.99077481,True,,,,,,,,,,,,,,,,,
1601455193,2020-09-30 08:39:53,,,,,,,,,2020-09-30T08:39:53.016Z,,2020-09-30T08:39:52.552Z,51.52466326,5.86775205,75.84631566,57.69809723,0.0,12.64025497,SUSPECTED_DRONE,22.89416362,0.99957335,True,,,,,,,,,,,,,,,,,
1601455193,2020-09-30 08:39:53,,,,,,,,,,,2020-09-30T08:39:52.656Z,51.52132305,5.8651988,49.47275523,62.66143799,0.0,12.3300209,DRONE,23.39187758,0.99261922,True,,,,,,,,,,,,,,,,,
1601455194,2020-09-30 08:39:54,,,,,,,,,2020-09-30T08:39:54.328Z,,2020-09-30T08:39:52.552Z,51.52466326,5.86775205,75.84631566,57.69809723,0.0,12.64025497,SUSPECTED_DRONE,22.89416362,0.99957335,True,,,,,,,,,,,,,,,,,
1601455194,2020-09-30 08:39:54,,,,,,,,,,,2020-09-30T08:39:53.966Z,51.52139126,5.86541058,50.87758264,62.83196259,0.0,12.52256584,DRONE,23.31709901,0.99409527,True,,,,,,,,,,,,,,,,,
1601455196,2020-09-30 08:39:56,,,,,,,,,2020-09-30T08:39:55.637Z,,2020-09-30T08:39:52.552Z,51.52466326,5.86775205,75.84631566,57.69809723,0.0,12.64025497,SUSPECTED_DRONE,22.89416362,0.99957335,True,,,,,,,,,,,,,,,,,
1601455196,2020-09-30 08:39:56,,,,,,,,,,,2020-09-30T08:39:55.276Z,51.52144976,5.86562252,52.26803088,63.93939209,0.0,12.46708584,DRONE,23.39888379,0.99527591,True,,,,,,,,,,,,,,,,,
1601455197,2020-09-30 08:39:57,,,,,,,,,2020-09-30T08:39:56.954Z,,2020-09-30T08:39:56.477Z,51.52500822,5.86826975,79.46788284,48.73544312,0.0,13.07248688,SUSPECTED_DRONE,22.84648371,0.95134765,True,,,,,,,,,,,,,,,,,
1601455197,2020-09-30 08:39:57,,,,,,,,,,,2020-09-30T08:39:56.586Z,51.52151693,5.86582735,53.61521408,63.14208221,0.0,12.2782135,DRONE,23.34008333,0.99622053,True,,,,,,,,,,,,,,,,,
1601455198,2020-09-30 08:39:58,,,,,,,,,2020-09-30T08:39:58.262Z,,2020-09-30T08:39:56.477Z,51.52500822,5.86826975,79.46788284,48.73544312,0.0,13.07248688,SUSPECTED_DRONE,22.84648371,0.95134765,True,,,,,,,,,,,,,,,,,
1601455198,2020-09-30 08:39:58,,,,,,,,,,,2020-09-30T08:39:57.896Z,51.52157469,5.86603556,55.02095736,64.10562134,0.0,12.23292923,DRONE,23.32990607,0.9969762,True,,,,,,,,,,,,,,,,,
1601455200,2020-09-30 08:40:00,,,,,,,,,2020-09-30T08:39:59.580Z,,2020-09-30T08:39:59.110Z,51.52511766,5.868725,82.26779492,55.39596939,0.0,12.75158596,SUSPECTED_DRONE,22.79451955,0.94520533,True,,,,,,,,,,,,,,,,,
1601455200,2020-09-30 08:40:00,,,,,,,,,,,2020-09-30T08:39:59.209Z,51.52161282,5.86624689,56.43619019,66.99160767,0.0,12.03407288,DRONE,23.39734317,0.99757743,True,,,,,,,,,,,,,,,,,
1601455201,2020-09-30 08:40:01,,,,,,,,,2020-09-30T08:40:00.893Z,,2020-09-30T08:40:00.408Z,51.52536405,5.86875708,84.1237,40.1283989,0.0,13.15129185,SUSPECTED_DRONE,22.75949957,0.95180494,True,,,,,,,,,,,,,,,,,
1601455201,2020-09-30 08:40:01,,,,,,,,,,,2020-09-30T08:40:00.519Z,51.52165448,5.86645614,57.82264465,68.40722656,0.0,11.89944458,SUSPECTED_DRONE,23.49173789,0.99806124,True,,,,,,,,,,,,,,,,,
1601455202,2020-09-30 08:40:02,,,,,,,,,2020-09-30T08:40:02.200Z,,2020-09-30T08:40:00.408Z,51.52536405,5.86875708,84.1237,40.1283989,0.0,13.15129185,SUSPECTED_DRONE,22.75949957,0.95180494,True,,,,,,,,,,,,,,,,,
1601455202,2020-09-30 08:40:02,,,,,,,,,,,2020-09-30T08:40:01.830Z,51.52170694,5.86666757,59.23006966,68.46655273,0.0,12.01373672,SUSPECTED_DRONE,23.81630008,0.99844891,True,,,,,,,,,,,,,,,,,
1601455204,2020-09-30 08:40:04,,,,,,,,,2020-09-30T08:40:03.516Z,,2020-09-30T08:40:00.408Z,51.52536405,5.86875708,84.1237,40.1283989,0.0,13.15129185,SUSPECTED_DRONE,22.75949957,0.95180494,True,,,,,,,,,,,,,,,,,
1601455204,2020-09-30 08:40:04,,,,,,,,,,,2020-09-30T08:40:03.140Z,51.52175863,5.86687787,60.70160128,68.44288635,0.0,11.99495506,SUSPECTED_DRONE,24.14513048,0.99875909,True,,,,,,,,,,,,,,,,,
1601455205,2020-09-30 08:40:05,,,,,,,,,2020-09-30T08:40:04.829Z,,2020-09-30T08:40:00.408Z,51.52536405,5.86875708,84.1237,40.1283989,0.0,13.15129185,SUSPECTED_DRONE,22.75949957,0.95180494,True,,,,,,,,,,,,,,,,,
1601455205,2020-09-30 08:40:05,,,,,,,,,,,2020-09-30T08:40:04.450Z,51.52182328,5.867083900000001,62.19091073,66.69809723,0.0,12.01880169,SUSPECTED_DRONE,24.15703638,0.99900681,True,,,,,,,,,,,,,,,,,
1601455206,2020-09-30 08:40:06,,,,,,,,,2020-09-30T08:40:06.140Z,,2020-09-30T08:40:00.408Z,51.52536405,5.86875708,84.1237,40.1283989,0.0,13.15129185,SUSPECTED_DRONE,22.75949957,0.95180494,True,,,,,,,,,,,,,,,,,
1601455206,2020-09-30 08:40:06,,,,,,,,,,,2020-09-30T08:40:05.763Z,51.52186991,5.86729383,63.64103484,67.75624847,0.0,11.94792271,SUSPECTED_DRONE,24.13111109,0.99920529,True,,,,,,,,,,,,,,,,,
1601455207,2020-09-30 08:40:07,,,,,,,,,2020-09-30T08:40:07.457Z,,2020-09-30T08:40:00.408Z,51.52536405,5.86875708,84.1237,40.1283989,0.0,13.15129185,SUSPECTED_DRONE,22.75949957,0.95180494,True,,,,,,,,,,,,,,,,,
1601455207,2020-09-30 08:40:07,,,,,,,,,,,2020-09-30T08:40:07.075Z,51.52190771,5.86750599,65.04905967,69.41669464,0.0,11.87189865,SUSPECTED_DRONE,24.04849239,0.99936372,True,,,,,,,,,,,,,,,,,
1601455209,2020-09-30 08:40:09,,,,,,,,,2020-09-30T08:40:08.762Z,,2020-09-30T08:40:00.408Z,51.52536405,5.86875708,84.1237,40.1283989,0.0,13.15129185,SUSPECTED_DRONE,22.75949957,0.95180494,True,,,,,,,,,,,,,,,,,
1601455209,2020-09-30 08:40:09,,,,,,,,,,,2020-09-30T08:40:08.389Z,51.52188798,5.86773221,66.45314642,76.74180603,0.0,11.72026634,SUSPECTED_DRONE,23.94932475,0.99945873,True,,,,,,,,,,,,,,,,,
1601455210,2020-09-30 08:40:10,,,,,,,,,2020-09-30T08:40:10.080Z,,2020-09-30T08:40:00.408Z,51.52536405,5.86875708,84.1237,40.1283989,0.0,13.15129185,SUSPECTED_DRONE,22.75949957,0.95180494,True,,,,,,,,,,,,,,,,,
