total in seconds,datetime(utc),channels,AlviraPotentialDronePlots_timestamp,AlviraPotentialDronPlot_id,AlviraPotentialDronPlot_rcs,AlviraPotentiaDronPlotsPlot_timestamp,AlviraPotentiaDronPlotPlotPosition_altitude,AlviraPotentialDronPlotsPlotPosition_latitude,AlviraPotentialDronPlotsPlotPosition_longitude,AlviraTracks_timestamp,AlviraTracksTrack_id,AlviraTracksTrack_Timestamp,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Classification,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,AlviraSystemStatus_timestamp,AlviraSystemStatus_Name,AlviraSystemStatus_Version,AlviraSystemStatus_OperationalState,AlviraSystemStatusSensor_Name,AlviraSystemStatusSensor_Version,AlviraSystemStatusSensor_OperationalState,AlviraSystemStatusSensorPosition_Latitude,AlviraSystemStatusSensorPosition_Longitude,AlviraSystemStatusSensorPosition_Altitude,AlviraSystemStatusSensorStatusOrientetation_Azimuth,AlviraSystemStatusSensorStatusOrientetation_Elevation,AlviraSystemStatusSensorStatus_SensorType,AlviraSystemStatusSensorStatusBlankSector_Angle,AlviraSystemStatusSensorStatusBlankSector_Span,AlviraSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601387733,2020-09-29 13:55:33,,,,,,,,,2020-09-29T13:55:33.341Z,,2020-09-29T13:55:32.058Z,51.51935626,5.85782872,26.1124383,87.87975311,0.0,0.92630261,DRONE,3.45674816,0.98533517,True,,,,,,,,,,,,,,,,,
1601387734,2020-09-29 13:55:34,,,,,,,,,2020-09-29T13:55:34.641Z,,2020-09-29T13:55:33.362Z,51.51935365,5.85783503,26.12751608,121.69351196,0.0,0.59056479,DRONE,3.50566748,0.98826748,True,,,,,,,,,,,,,,,,,
1601387735,2020-09-29 13:55:35,,,,,,,,,2020-09-29T13:55:35.948Z,,2020-09-29T13:55:34.667Z,51.51935866,5.85781409,26.11178788,299.49569702,0.0,0.37879395,DRONE,3.56146174,0.99060851,True,,,,,,,,,,,,,,,,,
1601387737,2020-09-29 13:55:37,,,,,,,,,2020-09-29T13:55:37.250Z,,2020-09-29T13:55:35.967Z,51.51935592,5.85783288,26.10798722,101.53071594,0.0,0.3672598,DRONE,3.6839995,0.99248242,True,,,,,,,,,,,,,,,,,
1601387738,2020-09-29 13:55:38,,,,,,,,,2020-09-29T13:55:38.555Z,,2020-09-29T13:55:37.268Z,51.51934591,5.85786943,26.15159171,119.1780777,0.0,1.31312621,DRONE,3.79080269,0.9939813,True,,,,,,,,,,,,,,,,,
1601387739,2020-09-29 13:55:39,,,,,,,,,2020-09-29T13:55:39.856Z,,2020-09-29T13:55:38.565Z,51.51932408,5.85795569,26.2481218,116.7360611,0.0,3.20249152,DRONE,4.11682011,0.995157,True,,,,,,,,,,,,,,,,,
1601387740,2020-09-29 13:55:40,,,,,,,,,2020-09-29T13:55:41.162Z,,2020-09-29T13:55:39.869Z,51.51930717,5.85799075,26.37456466,123.14530945,0.0,2.79775429,DRONE,4.54475442,0.9961251,True,,,,,,,,,,,,,,,,,
1601387741,2020-09-29 13:55:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T13:55:42.141Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601387742,2020-09-29 13:55:42,,,,,,,,,2020-09-29T13:55:42.464Z,,2020-09-29T13:55:41.165Z,51.519283,5.85808025,26.51675858,117.27580261,0.0,3.93468094,DRONE,5.36044832,0.9968905999999998,True,,,,,,,,,,,,,,,,,
1601387743,2020-09-29 13:55:43,,,,,,,,,2020-09-29T13:55:43.770Z,,2020-09-29T13:55:42.473Z,51.51927050000001,5.85806592,26.66078132,134.90182495,0.0,2.02594972,DRONE,6.60164591,0.99744749,True,,,,,,,,,,,,,,,,,
1601387744,2020-09-29 13:55:44,,,,,,,,,2020-09-29T13:55:45.070Z,,2020-09-29T13:55:43.782Z,51.51928071,5.85798003,26.66988089,280.27932739,0.0,1.64193547,DRONE,6.78130141,0.99777967,True,,,,,,,,,,,,,,,,,
1601387746,2020-09-29 13:55:46,,,,,,,,,2020-09-29T13:55:46.377Z,,2020-09-29T13:55:45.089Z,51.51929047,5.85790917,26.66707024,282.33102417,0.0,2.76944709,DRONE,6.83182579,0.99821329,True,,,,,,,,,,,,,,,,,
1601387747,2020-09-29 13:55:47,,,,,,,,,2020-09-29T13:55:47.678Z,,2020-09-29T13:55:46.399Z,51.51933238,5.85781753,26.390606400000006,312.90478516,0.0,4.74684286,DRONE,6.75525578,0.99844319,True,,,,,,,,,,,,,,,,,
1601387748,2020-09-29 13:55:48,,,,,,,,,2020-09-29T13:55:48.984Z,,2020-09-29T13:55:47.703Z,51.51933832,5.85776981,26.40098049,286.24560547,0.0,3.41681361,DRONE,6.80029376,0.99862927,True,,,,,,,,,,,,,,,,,
1601387750,2020-09-29 13:55:50,,,,,,,,,2020-09-29T13:55:50.285Z,,2020-09-29T13:55:49.010Z,51.51932341,5.85772585,26.61109698,250.9046936,0.0,3.24345469,DRONE,6.71819117,0.99885303,True,,,,,,,,,,,,,,,,,
1601387751,2020-09-29 13:55:51,,,,,,,,,2020-09-29T13:55:51.593Z,,2020-09-29T13:55:50.315Z,51.51930378,5.85767641,26.92129672,241.6078186,0.0,3.26867533,DRONE,6.76612373,0.99907988,True,,,,,,,,,,,,,,,,,
1601387752,2020-09-29 13:55:52,,,,,,,,,2020-09-29T13:55:52.892Z,,2020-09-29T13:55:51.618Z,51.5193691,5.85771587,26.26864479,3.94991541,0.0,4.53063393,DRONE,6.69305678,0.99744004,True,,,,,,,,,,,,,,,,,
1601387753,2020-09-29 13:55:53,,,,,,,,,2020-09-29T13:55:54.194Z,,2020-09-29T13:55:52.914Z,51.51940914,5.85782577,25.59441141,39.38134003,0.0,5.30101347,DRONE,6.58402135,0.99772233,True,,,,,,,,,,,,,,,,,
1601387755,2020-09-29 13:55:55,,,,,,,,,2020-09-29T13:55:55.499Z,,2020-09-29T13:55:54.231Z,51.51944258,5.85772921,25.38581,330.22692871,0.0,2.43850732,DRONE,6.51849488,0.99617946,True,,,,,,,,,,,,,,,,,
1601387756,2020-09-29 13:55:56,,,,,,,,,2020-09-29T13:55:56.801Z,,2020-09-29T13:55:55.531Z,51.5194605,5.8577188,25.24056286,330.67565918,0.0,1.94271672,DRONE,6.46144379,0.99693817,True,,,,,,,,,,,,,,,,,
1601387757,2020-09-29 13:55:57,,,,,,,,,2020-09-29T13:55:58.108Z,,2020-09-29T13:55:56.835Z,51.51947191,5.85772322,25.1193271,339.28973389,0.0,1.38758683,SUSPECTED_DRONE,6.43505138,0.9975459,True,,,,,,,,,,,,,,,,,
1601387759,2020-09-29 13:55:59,,,,,,,,,2020-09-29T13:55:59.408Z,,2020-09-29T13:55:58.141Z,51.51948727,5.85770295,25.00731695,328.51858521,0.0,1.44392407,SUSPECTED_DRONE,6.33651885,0.99803632,True,,,,,,,,,,,,,,,,,
1601387760,2020-09-29 13:56:00,,,,,,,,,2020-09-29T13:56:00.714Z,,2020-09-29T13:55:58.141Z,51.51948727,5.85770295,25.00731695,328.51858521,0.0,1.44392407,SUSPECTED_DRONE,6.33651885,0.99803632,True,,,,,,,,,,,,,,,,,
1601387761,2020-09-29 13:56:01,,,,,,,,,2020-09-29T13:56:02.015Z,,2020-09-29T13:55:58.141Z,51.51948727,5.85770295,25.00731695,328.51858521,0.0,1.44392407,SUSPECTED_DRONE,6.33651885,0.99803632,True,,,,,,,,,,,,,,,,,
1601387763,2020-09-29 13:56:03,,,,,,,,,2020-09-29T13:56:03.321Z,,2020-09-29T13:56:02.061Z,51.51951538,5.85758209,24.95534831,287.87371826,0.0,2.09712529,SUSPECTED_DRONE,6.26560885,0.95037341,True,,,,,,,,,,,,,,,,,
1601387764,2020-09-29 13:56:04,,,,,,,,,2020-09-29T13:56:04.624Z,,2020-09-29T13:56:02.061Z,51.51951538,5.85758209,24.95534831,287.87371826,0.0,2.09712529,SUSPECTED_DRONE,6.26560885,0.95037341,True,,,,,,,,,,,,,,,,,
1601387765,2020-09-29 13:56:05,,,,,,,,,2020-09-29T13:56:05.928Z,,2020-09-29T13:56:04.672Z,51.51950996,5.85750539,25.17119419,265.57684326,0.0,2.13176608,SUSPECTED_DRONE,6.17598195,0.94501871,True,,,,,,,,,,,,,,,,,
1601387767,2020-09-29 13:56:07,,,,,,,,,2020-09-29T13:56:07.230Z,,2020-09-29T13:56:04.672Z,51.51950996,5.85750539,25.17119419,265.57684326,0.0,2.13176608,SUSPECTED_DRONE,6.17598195,0.94501871,True,,,,,,,,,,,,,,,,,
1601387768,2020-09-29 13:56:08,,,,,,,,,2020-09-29T13:56:08.537Z,,2020-09-29T13:56:07.283Z,51.51953022,5.85745318,25.14361901,300.912323,0.0,1.73233688,SUSPECTED_DRONE,6.1139746,0.94068003,True,,,,,,,,,,,,,,,,,
1601387768,2020-09-29 13:56:08,,,,,,,,,,,2020-09-29T13:56:07.321Z,51.51859857,5.8558018,38.9492128,231.83126831,0.0,12.85828972,DRONE,21.87777015,0.67225838,True,,,,,,,,,,,,,,,,,
1601387769,2020-09-29 13:56:09,,,,,,,,,2020-09-29T13:56:09.836Z,,2020-09-29T13:56:07.283Z,51.51953022,5.85745318,25.14361901,300.912323,0.0,1.73233688,SUSPECTED_DRONE,6.1139746,0.94068003,True,,,,,,,,,,,,,,,,,
1601387769,2020-09-29 13:56:09,,,,,,,,,,,2020-09-29T13:56:08.627Z,51.51849665,5.85561809,40.60480449,230.05482483,0.0,13.16443253,DRONE,22.09064373,0.73780578,True,,,,,,,,,,,,,,,,,
1601387770,2020-09-29 13:56:10,,,,,,,,,2020-09-29T13:56:11.143Z,,2020-09-29T13:56:09.883Z,51.51948542,5.8575111,25.39057474,179.65808105,0.0,1.21642339,SUSPECTED_DRONE,6.1063051,0.93717724,True,,,,,,,,,,,,,,,,,
1601387770,2020-09-29 13:56:10,,,,,,,,,,,2020-09-29T13:56:09.933Z,51.51839791,5.85542267,42.26182157,230.35250854,0.0,13.33164597,DRONE,22.15183181,0.79024458,True,,,,,,,,,,,,,,,,,
1601387772,2020-09-29 13:56:12,,,,,,,,,2020-09-29T13:56:12.443Z,,2020-09-29T13:56:09.883Z,51.51948542,5.8575111,25.39057474,179.65808105,0.0,1.21642339,SUSPECTED_DRONE,6.1063051,0.93717724,True,,,,,,,,,,,,,,,,,
1601387772,2020-09-29 13:56:12,,,,,,,,,,,2020-09-29T13:56:11.240Z,51.51830070000001,5.85522672,43.87451396,230.84605408,0.0,13.29627514,DRONE,22.6459155,0.83219564,True,,,,,,,,,,,,,,,,,
1601387773,2020-09-29 13:56:13,,,,,,,,,2020-09-29T13:56:13.750Z,,2020-09-29T13:56:12.494Z,51.51952533,5.85752802,25.07183236,21.39940834,0.0,1.97789431,SUSPECTED_DRONE,6.03112838,0.93363827,True,,,,,,,,,,,,,,,,,
1601387773,2020-09-29 13:56:13,,,,,,,,,,,2020-09-29T13:56:12.547Z,51.51821471,5.85501654,45.43661596,233.25820923,0.0,13.19773674,DRONE,22.7676864,0.8657558000000001,True,,,,,,,,,,,,,,,,,
1601387774,2020-09-29 13:56:14,,,,,,,,,2020-09-29T13:56:15.050Z,,2020-09-29T13:56:12.494Z,51.51952533,5.85752802,25.07183236,21.39940834,0.0,1.97789431,SUSPECTED_DRONE,6.03112838,0.93363827,True,,,,,,,,,,,,,,,,,
1601387774,2020-09-29 13:56:14,,,,,,,,,,,2020-09-29T13:56:13.853Z,51.51812958,5.85481001,46.97781857,234.5771637,0.0,13.08703423,DRONE,23.86834206,0.89260447,True,,,,,,,,,,,,,,,,,
1601387776,2020-09-29 13:56:16,,,,,,,,,2020-09-29T13:56:16.358Z,,2020-09-29T13:56:12.494Z,51.51952533,5.85752802,25.07183236,21.39940834,0.0,1.97789431,SUSPECTED_DRONE,6.03112838,0.93363827,True,,,,,,,,,,,,,,,,,
1601387776,2020-09-29 13:56:16,,,,,,,,,,,2020-09-29T13:56:15.159Z,51.51804626,5.85460906,48.48639292,235.30323792,0.0,12.90148926,DRONE,24.90390897,0.91408342,True,,,,,,,,,,,,,,,,,
1601387777,2020-09-29 13:56:17,,,,,,,,,2020-09-29T13:56:17.670Z,,2020-09-29T13:56:12.494Z,51.51952533,5.85752802,25.07183236,21.39940834,0.0,1.97789431,SUSPECTED_DRONE,6.03112838,0.93363827,True,,,,,,,,,,,,,,,,,
1601387777,2020-09-29 13:56:17,,,,,,,,,,,2020-09-29T13:56:16.465Z,51.51796118,5.85441368,49.96557815,235.29525757,0.0,12.7645216,DRONE,25.37571439,0.93126667,True,,,,,,,,,,,,,,,,,
1601387778,2020-09-29 13:56:18,,,,,,,,,2020-09-29T13:56:18.963Z,,2020-09-29T13:56:12.494Z,51.51952533,5.85752802,25.07183236,21.39940834,0.0,1.97789431,SUSPECTED_DRONE,6.03112838,0.93363827,True,,,,,,,,,,,,,,,,,
1601387778,2020-09-29 13:56:18,,,,,,,,,,,2020-09-29T13:56:17.771Z,51.5178824,5.85421217,51.45664498,236.23161316,0.0,12.6436224,DRONE,25.60394074,0.94501323,True,,,,,,,,,,,,,,,,,
1601387780,2020-09-29 13:56:20,,,,,,,,,2020-09-29T13:56:20.693Z,,2020-09-29T13:56:12.494Z,51.51952533,5.85752802,25.07183236,21.39940834,0.0,1.97789431,SUSPECTED_DRONE,6.03112838,0.93363827,True,,,,,,,,,,,,,,,,,
1601387780,2020-09-29 13:56:20,,,,,,,,,,,2020-09-29T13:56:19.076Z,51.51779899,5.85401508,52.99501129,236.05780029,0.0,12.67849541,DRONE,25.81104595,0.95601058,True,,,,,,,,,,,,,,,,,
1601387781,2020-09-29 13:56:21,,,,,,,,,2020-09-29T13:56:21.570Z,,2020-09-29T13:56:12.494Z,51.51952533,5.85752802,25.07183236,21.39940834,0.0,1.97789431,SUSPECTED_DRONE,6.03112838,0.93363827,True,,,,,,,,,,,,,,,,,
1601387781,2020-09-29 13:56:21,,,,,,,,,,,2020-09-29T13:56:20.380Z,51.5177074,5.85383068,54.54720587,234.55133057,0.0,12.67675018,DRONE,25.79981296,0.96480823,True,,,,,,,,,,,,,,,,,
1601387782,2020-09-29 13:56:22,,,,,,,,,2020-09-29T13:56:22.876Z,,2020-09-29T13:56:12.494Z,51.51952533,5.85752802,25.07183236,21.39940834,0.0,1.97789431,SUSPECTED_DRONE,6.03112838,0.93363827,True,,,,,,,,,,,,,,,,,
1601387782,2020-09-29 13:56:22,,,,,,,,,,,2020-09-29T13:56:21.686Z,51.51761733,5.85364141,56.09440284,233.93641663,0.0,12.6991539,DRONE,25.6195667,0.97184652,True,,,,,,,,,,,,,,,,,
1601387783,2020-09-29 13:56:23,,,,,,,,,2020-09-29T13:56:24.177Z,,2020-09-29T13:56:22.990Z,51.51752314,5.85346742,57.58427436,232.60978699,0.0,12.50847912,DRONE,25.41690377,0.97747695,True,,,,,,,,,,,,,,,,,
1601387785,2020-09-29 13:56:25,,,,,,,,,2020-09-29T13:56:25.484Z,,2020-09-29T13:56:24.294Z,51.51741489,5.85331617,59.05339441,228.80606079,0.0,12.41252041,SUSPECTED_DRONE,25.21703249,0.98197484,True,,,,,,,,,,,,,,,,,
1601387786,2020-09-29 13:56:26,,,,,,,,,2020-09-29T13:56:26.784Z,,2020-09-29T13:56:24.294Z,51.51741489,5.85331617,59.05339441,228.80606079,0.0,12.41252041,SUSPECTED_DRONE,25.21703249,0.98197484,True,,,,,,,,,,,,,,,,,
1601387787,2020-09-29 13:56:27,,,,,,,,,2020-09-29T13:56:28.089Z,,2020-09-29T13:56:24.294Z,51.51741489,5.85331617,59.05339441,228.80606079,0.0,12.41252041,SUSPECTED_DRONE,25.21703249,0.98197484,True,,,,,,,,,,,,,,,,,
1601387789,2020-09-29 13:56:29,,,,,,,,,2020-09-29T13:56:29.391Z,,2020-09-29T13:56:24.294Z,51.51741489,5.85331617,59.05339441,228.80606079,0.0,12.41252041,SUSPECTED_DRONE,25.21703249,0.98197484,True,,,,,,,,,,,,,,,,,
1601387790,2020-09-29 13:56:30,,,,,,,,,2020-09-29T13:56:30.699Z,,2020-09-29T13:56:24.294Z,51.51741489,5.85331617,59.05339441,228.80606079,0.0,12.41252041,SUSPECTED_DRONE,25.21703249,0.98197484,True,,,,,,,,,,,,,,,,,
1601387791,2020-09-29 13:56:31,,,,,,,,,2020-09-29T13:56:31.999Z,,2020-09-29T13:56:24.294Z,51.51741489,5.85331617,59.05339441,228.80606079,0.0,12.41252041,SUSPECTED_DRONE,25.21703249,0.98197484,True,,,,,,,,,,,,,,,,,
1601387793,2020-09-29 13:56:33,,,,,,,,,2020-09-29T13:56:33.304Z,,2020-09-29T13:56:24.294Z,51.51741489,5.85331617,59.05339441,228.80606079,0.0,12.41252041,SUSPECTED_DRONE,25.21703249,0.98197484,True,,,,,,,,,,,,,,,,,
1601387794,2020-09-29 13:56:34,,,,,,,,,2020-09-29T13:56:34.607Z,,2020-09-29T13:56:24.294Z,51.51741489,5.85331617,59.05339441,228.80606079,0.0,12.41252041,SUSPECTED_DRONE,25.21703249,0.98197484,True,,,,,,,,,,,,,,,,,
1601387795,2020-09-29 13:56:35,,,,,,,,,2020-09-29T13:56:35.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387796,2020-09-29 13:56:36,,,,,,,,,2020-09-29T13:56:37.214Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387798,2020-09-29 13:56:38,,,,,,,,,2020-09-29T13:56:38.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387799,2020-09-29 13:56:39,,,,,,,,,2020-09-29T13:56:39.819Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387800,2020-09-29 13:56:40,,,,,,,,,2020-09-29T13:56:41.121Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387802,2020-09-29 13:56:42,,,,,,,,,,,,,,,,,,,,,,2020-09-29T13:56:42.219Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601387802,2020-09-29 13:56:42,,,,,,,,,2020-09-29T13:56:42.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387803,2020-09-29 13:56:43,,,,,,,,,2020-09-29T13:56:43.728Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387804,2020-09-29 13:56:44,,,,,,,,,2020-09-29T13:56:45.035Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387806,2020-09-29 13:56:46,,,,,,,,,2020-09-29T13:56:46.335Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387807,2020-09-29 13:56:47,,,,,,,,,2020-09-29T13:56:47.641Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387808,2020-09-29 13:56:48,,,,,,,,,2020-09-29T13:56:48.943Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387810,2020-09-29 13:56:50,,,,,,,,,2020-09-29T13:56:50.250Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387811,2020-09-29 13:56:51,,,,,,,,,2020-09-29T13:56:51.552Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387812,2020-09-29 13:56:52,,,,,,,,,2020-09-29T13:56:52.857Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387813,2020-09-29 13:56:53,,,,,,,,,2020-09-29T13:56:54.159Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387815,2020-09-29 13:56:55,,,,,,,,,2020-09-29T13:56:55.465Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387816,2020-09-29 13:56:56,,,,,,,,,2020-09-29T13:56:56.765Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387817,2020-09-29 13:56:57,,,,,,,,,2020-09-29T13:56:58.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387819,2020-09-29 13:56:59,,,,,,,,,2020-09-29T13:56:59.371Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387820,2020-09-29 13:57:00,,,,,,,,,2020-09-29T13:57:00.678Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387827,2020-09-29 13:57:07,,,,,,,,,2020-09-29T13:57:01.978Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387827,2020-09-29 13:57:07,,,,,,,,,2020-09-29T13:57:03.286Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387827,2020-09-29 13:57:07,,,,,,,,,2020-09-29T13:57:04.587Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387827,2020-09-29 13:57:07,,,,,,,,,2020-09-29T13:57:05.895Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387827,2020-09-29 13:57:07,,,,,,,,,2020-09-29T13:57:07.193Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387828,2020-09-29 13:57:08,,,,,,,,,2020-09-29T13:57:08.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387829,2020-09-29 13:57:09,,,,,,,,,2020-09-29T13:57:09.801Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387830,2020-09-29 13:57:10,,,,,,,,,2020-09-29T13:57:11.106Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387832,2020-09-29 13:57:12,,,,,,,,,2020-09-29T13:57:12.411Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387833,2020-09-29 13:57:13,,,,,,,,,2020-09-29T13:57:13.715Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387834,2020-09-29 13:57:14,,,,,,,,,2020-09-29T13:57:15.019Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387836,2020-09-29 13:57:16,,,,,,,,,2020-09-29T13:57:16.322Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387837,2020-09-29 13:57:17,,,,,,,,,2020-09-29T13:57:17.626Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387838,2020-09-29 13:57:18,,,,,,,,,2020-09-29T13:57:18.928Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387840,2020-09-29 13:57:20,,,,,,,,,2020-09-29T13:57:20.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387841,2020-09-29 13:57:21,,,,,,,,,2020-09-29T13:57:21.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387842,2020-09-29 13:57:22,,,,,,,,,2020-09-29T13:57:22.841Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387843,2020-09-29 13:57:23,,,,,,,,,2020-09-29T13:57:24.143Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387845,2020-09-29 13:57:25,,,,,,,,,2020-09-29T13:57:25.445Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387846,2020-09-29 13:57:26,,,,,,,,,2020-09-29T13:57:26.752Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387847,2020-09-29 13:57:27,,,,,,,,,2020-09-29T13:57:28.050Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387849,2020-09-29 13:57:29,,,,,,,,,2020-09-29T13:57:29.356Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387850,2020-09-29 13:57:30,,,,,,,,,2020-09-29T13:57:30.656Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387851,2020-09-29 13:57:31,,,,,,,,,2020-09-29T13:57:31.967Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601387853,2020-09-29 13:57:33,,,,,,,,,2020-09-29T13:57:33.264Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
