latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.519333,5.857861,13.30,13.50,0.73,0.77,13.30,13.30,5.10,0.77,2700,2020-09-29 13:55:21.308,2020-09-29 15:55:21.308,12,0,0,15.810,51.519331,5.857850,0.00,0.20,-0.70,0.20,-5.60,-16.90,0,1,0,99,97,-21176,5603,15810,2941.50,35,GPS,1,0,0,0,0,0,0,1601387721307,0,0,0,0,0,0,23,,,,,,,0,0,0,-2.00,-56.00,-169.00,0.00,0.00,-179.00,6,133.00,7.28,7.68,0.00,2.00,-7.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519333,5.857861,13.30,13.50,0.41,0.77,13.30,13.30,5.10,0.77,2800,2020-09-29 13:55:21.408,2020-09-29 15:55:21.408,12,0,0,15.810,51.519331,5.857850,0.00,0.10,-0.40,0.20,-6.40,-16.80,0,1,0,99,97,-21176,5603,15810,2941.50,35,GPS,1,0,0,0,0,0,0,1601387721407,0,0,0,0,0,0,23,,,,,,,0,0,0,-2.00,-64.00,-168.00,0.00,0.00,-179.00,6,133.00,4.12,7.71,0.00,1.00,-4.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857861,13.40,13.50,0.22,0.78,13.40,13.40,5.10,0.78,2907,2020-09-29 13:55:21.515,2020-09-29 15:55:21.515,12,0,0,15.810,51.519331,5.857850,0.00,0.10,-0.20,0.10,-7.10,-16.70,0,1,0,99,97,-21176,5603,15810,2941.50,35,GPS,1,0,0,0,0,0,0,1601387721514,0,0,0,0,0,0,23,,,,,,,0,0,0,-1.00,-71.00,-167.00,0.00,0.00,-179.00,6,134.00,2.24,7.77,0.00,1.00,-2.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857861,13.40,13.60,0.10,0.78,13.40,13.40,5.10,0.78,3015,2020-09-29 13:55:21.623,2020-09-29 15:55:21.623,12,0,0,15.810,51.519331,5.857850,0.00,0.10,0.00,0.50,-7.40,-16.60,0,1,0,99,97,-21176,5603,15810,2941.50,35,GPS,1,0,0,0,0,0,0,1601387721622,0,0,0,0,0,0,23,,,,,,,0,0,0,-5.00,-74.00,-166.00,0.00,0.00,-178.00,6,134.00,1.00,7.79,0.00,1.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857860,13.40,0.00,0.22,0.77,13.40,13.40,5.10,0.78,3100,2020-09-29 13:55:21.707,2020-09-29 15:55:21.707,12,0,0,15.810,51.519331,5.857850,-0.10,0.20,0.00,0.50,-7.30,-16.60,0,1,0,99,97,-21176,5603,15810,2941.50,35,GPS,1,0,0,0,0,0,0,1601387721707,0,0,0,0,0,0,23,,,,,,,0,0,0,-5.00,-73.00,-166.00,0.00,0.00,-178.00,6,134.00,2.24,7.68,-1.00,2.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857860,13.40,0.00,0.14,0.75,13.40,13.40,5.10,0.78,3197,2020-09-29 13:55:21.805,2020-09-29 15:55:21.805,12,0,0,15.819,51.519331,5.857850,-0.10,0.10,0.00,-0.50,-7.50,-16.50,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387721804,0,0,0,0,0,0,23,,,,,,,0,0,0,5.00,-75.00,-165.00,0.00,0.00,-178.00,6,134.00,1.41,7.47,-1.00,1.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857859,13.40,0.00,0.22,0.72,13.40,13.40,5.10,0.78,3299,2020-09-29 13:55:21.907,2020-09-29 15:55:21.907,12,0,0,15.819,51.519331,5.857850,-0.20,0.10,0.00,-1.30,-7.50,-16.40,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387721906,0,0,0,0,0,0,23,,,,,,,0,0,0,13.00,-75.00,-164.00,0.00,0.00,-177.00,6,134.00,2.24,7.23,-2.00,1.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857859,13.40,0.00,0.10,0.70,13.40,13.40,5.10,0.78,3404,2020-09-29 13:55:22.011,2020-09-29 15:55:22.011,12,0,0,15.819,51.519331,5.857850,-0.10,0.00,0.00,-1.90,-7.50,-16.50,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387722011,0,0,0,0,0,0,23,,,,,,,0,0,0,19.00,-75.00,-165.00,0.00,0.00,-177.00,6,134.00,1.00,6.97,-1.00,0.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857859,13.40,0.00,0.10,0.67,13.40,13.40,5.10,0.78,3515,2020-09-29 13:55:22.123,2020-09-29 15:55:22.123,12,0,0,15.819,51.519331,5.857850,-0.10,0.00,0.00,-2.10,-7.20,-16.50,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387722122,0,0,0,0,0,0,23,,,,,,,0,0,0,21.00,-72.00,-165.00,0.00,0.00,-177.00,6,134.00,1.00,6.75,-1.00,0.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519333,5.857859,13.40,0.00,0.10,0.66,13.40,13.40,5.10,0.78,3606,2020-09-29 13:55:22.214,2020-09-29 15:55:22.214,12,0,0,15.819,51.519331,5.857850,-0.10,0.00,0.00,-2.50,-7.00,-16.50,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387722213,0,0,0,0,0,0,23,,,,,,,0,0,0,25.00,-70.00,-165.00,0.00,0.00,-177.00,6,134.00,1.00,6.55,-1.00,0.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519333,5.857859,13.40,0.00,0.10,0.63,13.40,13.40,5.10,0.78,3704,2020-09-29 13:55:22.311,2020-09-29 15:55:22.311,12,0,0,15.819,51.519331,5.857850,0.00,-0.10,0.00,-2.40,-6.60,-16.50,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387722311,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,24.00,-66.00,-165.00,0.00,0.00,-176.00,6,134.00,1.00,6.30,0.00,-1.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519333,5.857858,13.40,0.00,0.20,0.60,13.40,13.40,5.10,0.78,3804,2020-09-29 13:55:22.412,2020-09-29 15:55:22.412,12,0,0,15.819,51.519331,5.857850,0.00,-0.20,0.00,-1.70,-5.90,-16.20,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387722411,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,17.00,-59.00,-162.00,0.00,0.00,-176.00,6,134.00,2.00,6.02,0.00,-2.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519333,5.857858,13.40,0.00,0.30,0.57,13.40,13.40,5.10,0.78,3911,2020-09-29 13:55:22.518,2020-09-29 15:55:22.518,12,0,0,15.819,51.519331,5.857850,0.00,-0.30,0.00,-0.90,-5.20,-15.50,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387722518,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,9.00,-52.00,-155.00,0.00,0.00,-176.00,6,134.00,3.00,5.69,0.00,-3.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857857,13.50,0.00,0.22,0.60,13.50,13.50,5.10,0.78,4005,2020-09-29 13:55:22.612,2020-09-29 15:55:22.612,12,0,0,15.819,51.519331,5.857850,0.10,-0.20,0.00,0.10,-4.60,-15.30,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387722612,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,-1.00,-46.00,-153.00,0.00,0.00,-176.00,6,135.00,2.24,5.98,1.00,-2.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
51.519334,5.857856,13.50,0.00,0.32,0.58,13.50,13.50,5.10,0.78,4104,2020-09-29 13:55:22.711,2020-09-29 15:55:22.711,12,0,0,15.819,51.519331,5.857850,0.10,-0.30,0.00,1.70,-4.00,-15.30,0,1,0,99,97,-14634,5546,15819,2941.50,35,GPS,1,0,0,0,0,0,0,1601387722711,3949,3950,3983,3978,0,0,23,,,,,,,0,0,0,-17.00,-40.00,-153.00,0.00,0.00,-175.00,6,135.00,3.16,5.76,1.00,-3.00,0.00,0,,,100,100,0,2,0,0,0,0,0,,,,,0.0,0.0,0
