latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.519487,5.858143,1.40,1.50,0.70,0.18,1.40,1.40,0.70,0.18,2199,2020-09-29 13:43:50.723,2020-09-29 15:43:50.723,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-0.70,0.00,1.60,112.30,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387030723,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-0.00,16.00,1123.00,1.00,0.00,1136.00,14,14.00,7.00,1.81,0.00,0.00,-7.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519487,5.858143,1.50,1.60,1.00,0.19,1.50,1.50,1.00,0.19,2296,2020-09-29 13:43:50.820,2020-09-29 15:43:50.820,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-1.00,0.00,1.70,112.50,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387030820,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-0.00,17.00,1125.00,1.00,0.00,1135.00,14,15.00,10.00,1.87,0.00,0.00,-10.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519487,5.858143,1.60,1.70,1.40,0.20,1.60,1.60,1.40,0.20,2398,2020-09-29 13:43:50.923,2020-09-29 15:43:50.923,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-1.40,0.50,1.40,112.50,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387030922,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-5.00,14.00,1125.00,1.00,0.00,1135.00,14,16.00,14.00,1.97,0.00,0.00,-14.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519487,5.858143,1.70,1.90,1.70,0.20,1.70,1.70,1.70,0.20,2497,2020-09-29 13:43:51.022,2020-09-29 15:43:51.022,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-1.70,0.30,1.60,112.60,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031021,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-3.00,16.00,1126.00,1.00,0.00,1135.00,14,17.00,17.00,1.96,0.00,0.00,-17.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519487,5.858143,1.90,2.10,2.10,0.21,1.90,1.90,2.10,0.21,2613,2020-09-29 13:43:51.138,2020-09-29 15:43:51.138,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-2.10,0.10,2.00,112.70,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031137,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-1.00,20.00,1127.00,1.00,0.00,1135.00,14,19.00,21.00,2.06,0.00,0.00,-21.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519487,5.858143,2.20,2.30,2.40,0.23,2.20,2.20,2.40,0.23,2698,2020-09-29 13:43:51.223,2020-09-29 15:43:51.223,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-2.40,0.50,2.70,112.60,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031222,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-5.00,27.00,1126.00,1.00,0.00,1134.00,14,22.00,24.00,2.25,0.00,0.00,-24.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519487,5.858143,2.40,2.60,2.70,0.24,2.40,2.40,2.70,0.24,2800,2020-09-29 13:43:51.324,2020-09-29 15:43:51.324,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-2.70,0.40,2.70,112.50,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031324,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-4.00,27.00,1125.00,1.00,0.00,1134.00,14,24.00,27.00,2.35,0.00,0.00,-27.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519487,5.858143,2.70,2.90,3.00,0.23,2.70,2.70,3.00,0.24,2901,2020-09-29 13:43:51.426,2020-09-29 15:43:51.426,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-3.00,0.50,2.90,112.60,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031425,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-5.00,29.00,1126.00,1.00,0.00,1134.00,14,27.00,30.00,2.31,0.00,0.00,-30.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519487,5.858143,3.00,3.20,3.10,0.24,3.00,3.00,3.10,0.24,2997,2020-09-29 13:43:51.522,2020-09-29 15:43:51.522,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-3.10,0.10,3.00,112.40,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031521,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-1.00,30.00,1124.00,1.00,0.00,1134.00,14,30.00,31.00,2.38,0.00,0.00,-31.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858143,3.30,3.50,3.20,0.27,3.30,3.30,3.20,0.27,3097,2020-09-29 13:43:51.621,2020-09-29 15:43:51.621,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-3.20,0.40,3.10,112.60,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031621,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-4.00,31.00,1126.00,1.00,0.00,1134.00,14,33.00,32.00,2.67,0.00,0.00,-32.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858143,3.70,3.80,3.20,0.27,3.70,3.70,3.20,0.27,3263,2020-09-29 13:43:51.788,2020-09-29 15:43:51.788,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-3.20,0.40,3.00,112.50,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031787,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-4.00,30.00,1125.00,1.00,0.00,1134.00,14,37.00,32.00,2.74,0.00,0.00,-32.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858143,4.00,4.10,3.20,0.29,4.00,4.00,3.20,0.29,3296,2020-09-29 13:43:51.821,2020-09-29 15:43:51.821,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-3.20,0.40,2.90,112.60,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031820,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-4.00,29.00,1126.00,1.00,0.00,1133.00,14,40.00,32.00,2.89,0.00,0.00,-32.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858143,4.30,4.40,3.20,0.29,4.30,4.30,3.20,0.29,3433,2020-09-29 13:43:51.957,2020-09-29 15:43:51.958,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-3.20,0.50,2.40,112.60,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387031957,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-5.00,24.00,1126.00,1.00,0.00,1133.00,14,43.00,32.00,2.94,0.00,0.00,-32.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858142,4.60,4.70,3.10,0.29,4.60,4.60,3.20,0.29,3500,2020-09-29 13:43:52.025,2020-09-29 15:43:52.025,18,0,0,16.586,51.519486,5.858140,0.00,0.00,-3.10,0.50,2.20,112.50,0,1,0,91,100,-7248,3189,16586,3031.50,11,WP,1,0,0,0,0,0,0,1601387032024,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-5.00,22.00,1125.00,1.00,0.00,1133.00,14,46.00,31.00,2.89,0.00,0.00,-31.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858142,4.90,5.10,3.10,0.29,4.90,4.90,3.20,0.29,3597,2020-09-29 13:43:52.121,2020-09-29 15:43:52.121,18,0,0,16.300,51.519486,5.858140,0.00,0.00,-3.10,0.40,2.20,112.50,0,1,0,91,100,-9484,3185,16300,3031.50,11,WP,1,0,0,0,0,0,0,1601387032121,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-4.00,22.00,1125.00,1.00,0.00,1133.00,14,49.00,31.00,2.93,0.00,0.00,-31.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858143,5.30,5.40,3.10,0.27,5.30,5.30,3.20,0.29,3695,2020-09-29 13:43:52.219,2020-09-29 15:43:52.219,17,0,0,16.300,51.519486,5.858140,0.00,0.00,-3.10,0.70,2.10,112.50,0,1,0,91,100,-9484,3185,16300,3031.50,11,WP,1,0,0,0,0,0,0,1601387032219,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-7.00,21.00,1125.00,1.00,0.00,1133.00,14,53.00,31.00,2.72,0.00,0.00,-31.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858143,5.60,5.70,3.10,0.27,5.60,5.60,3.20,0.29,3792,2020-09-29 13:43:52.317,2020-09-29 15:43:52.317,17,0,0,16.300,51.519486,5.858140,0.00,0.00,-3.10,1.00,2.20,112.40,0,1,0,91,100,-9484,3185,16300,3031.50,11,WP,1,0,0,0,0,0,0,1601387032316,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-10.00,22.00,1124.00,1.00,0.00,1133.00,14,56.00,31.00,2.74,0.00,0.00,-31.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858143,5.90,6.00,3.10,0.28,5.90,5.90,3.20,0.29,3900,2020-09-29 13:43:52.425,2020-09-29 15:43:52.425,18,0,0,16.300,51.519486,5.858140,0.00,0.00,-3.10,1.20,2.10,112.50,0,1,0,91,100,-9484,3185,16300,3031.50,11,WP,1,0,0,0,0,0,0,1601387032424,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-12.00,21.00,1125.00,1.00,0.00,1133.00,14,59.00,31.00,2.80,0.00,0.00,-31.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858143,6.20,6.30,3.10,0.28,6.20,6.20,3.20,0.29,3997,2020-09-29 13:43:52.522,2020-09-29 15:43:52.522,18,0,0,16.300,51.519486,5.858140,0.00,0.00,-3.10,1.00,2.10,112.50,0,1,0,91,100,-9484,3185,16300,3031.50,11,WP,1,0,0,0,0,0,0,1601387032521,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-10.00,21.00,1125.00,1.00,0.00,1133.00,14,62.00,31.00,2.83,0.00,0.00,-31.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
51.519488,5.858142,6.50,6.60,3.00,0.27,6.50,6.50,3.20,0.29,4096,2020-09-29 13:43:52.621,2020-09-29 15:43:52.621,18,0,0,16.300,51.519486,5.858140,0.00,0.00,-3.00,0.90,2.20,112.50,0,1,0,91,100,-9484,3185,16300,3031.50,11,WP,1,0,0,0,0,0,0,1601387032620,4278,4271,4263,4267,0,0,27,,,,,,,0,0,0,-9.00,22.00,1125.00,1.00,0.00,1133.00,14,65.00,30.00,2.70,0.00,0.00,-30.00,0,,,100,100,0,2,0,0,0,1,0,,,,,0.0,0.0,0
