total in seconds,datetime(utc),channels,AlviraPotentialDronePlots_timestamp,AlviraPotentialDronPlot_id,AlviraPotentialDronPlot_rcs,AlviraPotentiaDronPlotsPlot_timestamp,AlviraPotentiaDronPlotPlotPosition_altitude,AlviraPotentialDronPlotsPlotPosition_latitude,AlviraPotentialDronPlotsPlotPosition_longitude,AlviraTracks_timestamp,AlviraTracksTrack_id,AlviraTracksTrack_Timestamp,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Classification,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,AlviraSystemStatus_timestamp,AlviraSystemStatus_Name,AlviraSystemStatus_Version,AlviraSystemStatus_OperationalState,AlviraSystemStatusSensor_Name,AlviraSystemStatusSensor_Version,AlviraSystemStatusSensor_OperationalState,AlviraSystemStatusSensorPosition_Latitude,AlviraSystemStatusSensorPosition_Longitude,AlviraSystemStatusSensorPosition_Altitude,AlviraSystemStatusSensorStatusOrientetation_Azimuth,AlviraSystemStatusSensorStatusOrientetation_Elevation,AlviraSystemStatusSensorStatus_SensorType,AlviraSystemStatusSensorStatusBlankSector_Angle,AlviraSystemStatusSensorStatusBlankSector_Span,AlviraSystemStatusSensorStatusProcessing_Sensitivity,SystemStatusSensorStatus_Messages
1601385520,2020-09-29 13:18:40,,,,,,,,,2020-09-29T13:18:41.214Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385521,2020-09-29 13:18:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T13:18:42.141Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601385522,2020-09-29 13:18:42,,,,,,,,,2020-09-29T13:18:42.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385523,2020-09-29 13:18:43,,,,,,,,,2020-09-29T13:18:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385525,2020-09-29 13:18:45,,,,,,,,,2020-09-29T13:18:45.127Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385531,2020-09-29 13:18:51,,,,,,,,,2020-09-29T13:18:46.431Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385531,2020-09-29 13:18:51,,,,,,,,,2020-09-29T13:18:47.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385531,2020-09-29 13:18:51,,,,,,,,,2020-09-29T13:18:49.045Z,,2020-09-29T13:18:48.850Z,51.52020254,5.86011535,20.05235624,63.75666809,0.0,12.2486515,DRONE,10.02848466,0.66655701,True,,,,,,,,,,,,,,,,,
1601385531,2020-09-29 13:18:51,,,,,,,,,2020-09-29T13:18:50.345Z,,2020-09-29T13:18:50.136Z,51.52026119,5.86031511,20.51546598,64.56121826,0.0,12.04390812,DRONE,9.98980815,0.73324549,True,,,,,,,,,,,,,,,,,
1601385531,2020-09-29 13:18:51,,,,,,,,,2020-09-29T13:18:51.650Z,,2020-09-29T13:18:51.421Z,51.52032591,5.86052305,21.1008978,63.78012466,0.0,12.31369877,DRONE,11.35812802,0.78659618,True,,,,,,,,,,,,,,,,,
1601385532,2020-09-29 13:18:52,,,,,,,,,2020-09-29T13:18:52.953Z,,2020-09-29T13:18:52.707Z,51.52039361,5.8607355000000005,21.81687121,63.35132217,0.0,12.60660267,DRONE,13.03916972,0.82927674,True,,,,,,,,,,,,,,,,,
1601385534,2020-09-29 13:18:54,,,,,,,,,2020-09-29T13:18:54.258Z,,2020-09-29T13:18:53.998Z,51.52045162,5.86094565,22.68254155,65.14602661,0.0,12.54401588,DRONE,12.79952655,0.86342108,True,,,,,,,,,,,,,,,,,
1601385535,2020-09-29 13:18:55,,,,,,,,,2020-09-29T13:18:55.564Z,,2020-09-29T13:18:55.284Z,51.52053049,5.86116592,23.60184489,61.94165802,0.0,13.01701355,DRONE,13.04447698,0.89073426,True,,,,,,,,,,,,,,,,,
1601385536,2020-09-29 13:18:56,,,,,,,,,2020-09-29T13:18:56.870Z,,2020-09-29T13:18:56.579Z,51.52059241,5.8613731,24.60385787,63.14538574,0.0,12.63325405,DRONE,13.72070499,0.91258669,True,,,,,,,,,,,,,,,,,
1601385537,2020-09-29 13:18:57,,,,,,,,,2020-09-29T13:18:58.172Z,,2020-09-29T13:18:57.872Z,51.52065039,5.86157755,25.67148765,64.23720551,0.0,12.35593414,DRONE,14.23715059,0.93006909,True,,,,,,,,,,,,,,,,,
1601385539,2020-09-29 13:18:59,,,,,,,,,2020-09-29T13:18:59.477Z,,2020-09-29T13:18:59.163Z,51.52072378,5.86179135,26.80505053,62.78974152,0.0,12.69965553,DRONE,15.12259427,0.9440546,True,,,,,,,,,,,,,,,,,
1601385540,2020-09-29 13:19:00,,,,,,,,,2020-09-29T13:19:00.785Z,,2020-09-29T13:19:00.458Z,51.52080088,5.86200814,28.00280467,61.73895264,0.0,12.9922657,DRONE,15.35743567,0.95524347,True,,,,,,,,,,,,,,,,,
1601385541,2020-09-29 13:19:01,,,,,,,,,2020-09-29T13:19:02.084Z,,2020-09-29T13:19:01.756Z,51.52086258,5.86222205,29.26525159,63.23269653,0.0,12.87884617,DRONE,15.48906063,0.9641943,True,,,,,,,,,,,,,,,,,
1601385543,2020-09-29 13:19:03,,,,,,,,,2020-09-29T13:19:03.391Z,,2020-09-29T13:19:03.050Z,51.52093489,5.86244029,30.55085906,62.83259583,0.0,13.04906464,DRONE,15.94601247,0.97135532,True,,,,,,,,,,,,,,,,,
1601385544,2020-09-29 13:19:04,,,,,,,,,2020-09-29T13:19:04.697Z,,2020-09-29T13:19:04.345Z,51.52103102,5.86266261,31.89702412,59.87279129,0.0,13.5274725,DRONE,15.81204108,0.977081,True,,,,,,,,,,,,,,,,,
1601385545,2020-09-29 13:19:05,,,,,,,,,2020-09-29T13:19:06.000Z,,2020-09-29T13:19:05.645Z,51.52110326,5.86288542,33.28465747,60.93461227,0.0,13.5547924,DRONE,16.04022811,0.98166442,True,,,,,,,,,,,,,,,,,
1601385547,2020-09-29 13:19:07,,,,,,,,,2020-09-29T13:19:07.303Z,,2020-09-29T13:19:06.944Z,51.52117362,5.86310374,34.67148041,61.40136337,0.0,13.32456303,DRONE,16.05231757,0.98533118,True,,,,,,,,,,,,,,,,,
1601385548,2020-09-29 13:19:08,,,,,,,,,2020-09-29T13:19:08.610Z,,2020-09-29T13:19:08.244Z,51.52123596,5.86331963,36.12660267,62.84323502,0.0,13.01233768,SUSPECTED_DRONE,16.14658792,0.98826414,True,,,,,,,,,,,,,,,,,
1601385549,2020-09-29 13:19:09,,,,,,,,,2020-09-29T13:19:09.911Z,,2020-09-29T13:19:09.543Z,51.5212975,5.86353883,37.61195391,64.06648254,0.0,12.98307896,SUSPECTED_DRONE,16.07626786,0.99061114,True,,,,,,,,,,,,,,,,,
1601385550,2020-09-29 13:19:10,,,,,,,,,2020-09-29T13:19:11.216Z,,2020-09-29T13:19:10.839Z,51.5214141,5.86374578,39.01172605,57.04588318,0.0,13.38066769,SUSPECTED_DRONE,15.91206557,0.99245876,True,,,,,,,,,,,,,,,,,
1601385552,2020-09-29 13:19:12,,,,,,,,,2020-09-29T13:19:12.524Z,,2020-09-29T13:19:12.145Z,51.5214798,5.8639647,40.46295723,61.82062531,0.0,13.34566307,SUSPECTED_DRONE,15.87978671,0.99391425,True,,,,,,,,,,,,,,,,,
1601385553,2020-09-29 13:19:13,,,,,,,,,2020-09-29T13:19:13.823Z,,2020-09-29T13:19:13.444Z,51.52153589,5.86418476,41.96736352,64.57707977,0.0,13.00339317,SUSPECTED_DRONE,15.98850535,0.99512565,True,,,,,,,,,,,,,,,,,
1601385554,2020-09-29 13:19:14,,,,,,,,,2020-09-29T13:19:15.128Z,,2020-09-29T13:19:14.746Z,51.52158085,5.864403599999998,43.45115872,67.09790802,0.0,12.68769264,SUSPECTED_DRONE,15.8536513,0.99609905,True,,,,,,,,,,,,,,,,,
1601385556,2020-09-29 13:19:16,,,,,,,,,2020-09-29T13:19:16.437Z,,2020-09-29T13:19:16.049Z,51.52162879,5.86462987,44.95525107,68.83153534,0.0,12.88212299,SUSPECTED_DRONE,15.96064335,0.99687499,True,,,,,,,,,,,,,,,,,
1601385557,2020-09-29 13:19:17,,,,,,,,,2020-09-29T13:19:17.743Z,,2020-09-29T13:19:17.351Z,51.5216817,5.8648555,46.46927511,69.0531311,0.0,12.88567924,SUSPECTED_DRONE,16.55161206,0.99749988,True,,,,,,,,,,,,,,,,,
1601385558,2020-09-29 13:19:18,,,,,,,,,2020-09-29T13:19:19.043Z,,2020-09-29T13:19:18.652Z,51.52173937,5.86507411,48.01798494,68.18738556,0.0,12.71339989,SUSPECTED_DRONE,16.64439908,0.99799967,True,,,,,,,,,,,,,,,,,
1601385560,2020-09-29 13:19:20,,,,,,,,,2020-09-29T13:19:20.349Z,,2020-09-29T13:19:19.954Z,51.521807,5.86529149,49.55158559,66.53818512,0.0,12.76323318,SUSPECTED_DRONE,16.60947553,0.99839908,True,,,,,,,,,,,,,,,,,
1601385561,2020-09-29 13:19:21,,,,,,,,,2020-09-29T13:19:21.654Z,,2020-09-29T13:19:21.257Z,51.52187005,5.8655123,51.06537598,66.21243286,0.0,12.87454319,SUSPECTED_DRONE,16.58031635,0.9987191,True,,,,,,,,,,,,,,,,,
1601385562,2020-09-29 13:19:22,,,,,,,,,2020-09-29T13:19:22.956Z,,2020-09-29T13:19:22.559Z,51.52193638,5.86573263,52.56850839,65.58853912,0.0,12.95171452,SUSPECTED_DRONE,16.53931056,0.99897504,True,,,,,,,,,,,,,,,,,
1601385564,2020-09-29 13:19:24,,,,,,,,,2020-09-29T13:19:24.262Z,,2020-09-29T13:19:23.861Z,51.52200336,5.8659594,54.11229537,65.46636963,0.0,13.28481483,SUSPECTED_DRONE,16.51430002,0.99917847,True,,,,,,,,,,,,,,,,,
1601385565,2020-09-29 13:19:25,,,,,,,,,2020-09-29T13:19:25.568Z,,2020-09-29T13:19:25.165Z,51.52206067,5.8661886,55.67567489,66.41191101,0.0,13.25136757,SUSPECTED_DRONE,16.58680195,0.99934155,True,,,,,,,,,,,,,,,,,
1601385566,2020-09-29 13:19:26,,,,,,,,,2020-09-29T13:19:26.873Z,,2020-09-29T13:19:26.468Z,51.52211343,5.86641467,57.23086528,67.31163788,0.0,13.05000496,SUSPECTED_DRONE,16.777256899999998,0.99947226,True,,,,,,,,,,,,,,,,,
1601385567,2020-09-29 13:19:27,,,,,,,,,2020-09-29T13:19:28.175Z,,2020-09-29T13:19:27.770Z,51.52217056,5.86663405,58.76003149,67.16500092,0.0,12.79230309,SUSPECTED_DRONE,16.97879266,0.99957687,True,,,,,,,,,,,,,,,,,
1601385569,2020-09-29 13:19:29,,,,,,,,,2020-09-29T13:19:29.481Z,,2020-09-29T13:19:29.072Z,51.52224086,5.86684333,60.26660819,65.40241241,0.0,12.59617805,SUSPECTED_DRONE,16.99233193,0.999659,True,,,,,,,,,,,,,,,,,
1601385570,2020-09-29 13:19:30,,,,,,,,,2020-09-29T13:19:30.781Z,,2020-09-29T13:19:30.372Z,51.52235234,5.8670407,61.77907003,59.91219711,0.0,12.89832497,SUSPECTED_DRONE,16.92653893,0.99968529,True,,,,,,,,,,,,,,,,,
1601385571,2020-09-29 13:19:31,,,,,,,,,2020-09-29T13:19:32.087Z,,2020-09-29T13:19:31.671Z,51.52246264,5.86723809,63.29970414,56.1208725,0.0,13.24416256,SUSPECTED_DRONE,16.88771093,0.99968189,True,,,,,,,,,,,,,,,,,
1601385573,2020-09-29 13:19:33,,,,,,,,,2020-09-29T13:19:33.393Z,,2020-09-29T13:19:32.976Z,51.52255751,5.86744485,64.84758627,55.45462418,0.0,13.42750454,SUSPECTED_DRONE,16.87653936,0.99974477,True,,,,,,,,,,,,,,,,,
1601385574,2020-09-29 13:19:34,,,,,,,,,2020-09-29T13:19:34.695Z,,2020-09-29T13:19:34.283Z,51.52261479,5.86766481,66.39712512,58.70806503,0.0,13.15163898,SUSPECTED_DRONE,16.92957083,0.9997704,True,,,,,,,,,,,,,,,,,
1601385575,2020-09-29 13:19:35,,,,,,,,,2020-09-29T13:19:36.001Z,,2020-09-29T13:19:35.588Z,51.52264949,5.86789805,67.97405111,63.55211258,0.0,13.02233791,SUSPECTED_DRONE,17.01810884,0.99976486,True,,,,,,,,,,,,,,,,,
1601385577,2020-09-29 13:19:37,,,,,,,,,2020-09-29T13:19:37.306Z,,2020-09-29T13:19:36.895Z,51.52258628,5.86816725,69.55670105,76.89194489,0.0,12.71974659,SUSPECTED_DRONE,16.99552322,0.99950254,True,,,,,,,,,,,,,,,,,
1601385578,2020-09-29 13:19:38,,,,,,,,,2020-09-29T13:19:38.607Z,,2020-09-29T13:19:38.198Z,51.52260735,5.86841336,71.17841545,78.55982971,0.0,13.13299274,SUSPECTED_DRONE,16.92405415,0.99959624,True,,,,,,,,,,,,,,,,,
1601385579,2020-09-29 13:19:39,,,,,,,,,2020-09-29T13:19:39.914Z,,2020-09-29T13:19:38.198Z,51.52260735,5.86841336,71.17841545,78.55982971,0.0,13.13299274,SUSPECTED_DRONE,16.92405415,0.99959624,True,,,,,,,,,,,,,,,,,
1601385580,2020-09-29 13:19:40,,,,,,,,,2020-09-29T13:19:41.219Z,,2020-09-29T13:19:40.802Z,51.5227419,5.8688729,73.88883082,70.7335434,0.0,13.30599976,SUSPECTED_DRONE,16.88672598,0.98442733,True,,,,,,,,,,,,,,,,,
1601385581,2020-09-29 13:19:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T13:19:42.141Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601385582,2020-09-29 13:19:42,,,,,,,,,2020-09-29T13:19:42.525Z,,2020-09-29T13:19:42.102Z,51.52282315,5.86909679,75.61677239,67.65294647,0.0,13.43378162,SUSPECTED_DRONE,17.27500672,0.98745131,True,,,,,,,,,,,,,,,,,
1601385583,2020-09-29 13:19:43,,,,,,,,,2020-09-29T13:19:43.825Z,,2020-09-29T13:19:43.408Z,51.52289752,5.86930244,77.16853261,65.44449615,0.0,12.83697891,SUSPECTED_DRONE,17.52232743,0.98993212,True,,,,,,,,,,,,,,,,,
1601385584,2020-09-29 13:19:44,,,,,,,,,2020-09-29T13:19:45.133Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385586,2020-09-29 13:19:46,,,,,,,,,2020-09-29T13:19:46.433Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385587,2020-09-29 13:19:47,,,,,,,,,2020-09-29T13:19:47.739Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385588,2020-09-29 13:19:48,,,,,,,,,2020-09-29T13:19:49.045Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385590,2020-09-29 13:19:50,,,,,,,,,2020-09-29T13:19:50.352Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385591,2020-09-29 13:19:51,,,,,,,,,2020-09-29T13:19:51.654Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385592,2020-09-29 13:19:52,,,,,,,,,2020-09-29T13:19:52.983Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385594,2020-09-29 13:19:54,,,,,,,,,2020-09-29T13:19:54.260Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385595,2020-09-29 13:19:55,,,,,,,,,2020-09-29T13:19:55.565Z,,2020-09-29T13:19:44.706Z,51.52313074,5.86930321,78.22543728,40.50289917,0.0,11.03807926,SUSPECTED_DRONE,17.47417473,0.99012721,True,,,,,,,,,,,,,,,,,
1601385596,2020-09-29 13:19:56,,,,,,,,,2020-09-29T13:19:56.872Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385597,2020-09-29 13:19:57,,,,,,,,,2020-09-29T13:19:58.178Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385599,2020-09-29 13:19:59,,,,,,,,,2020-09-29T13:19:59.480Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385600,2020-09-29 13:20:00,,,,,,,,,2020-09-29T13:20:00.785Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385601,2020-09-29 13:20:01,,,,,,,,,2020-09-29T13:20:02.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385603,2020-09-29 13:20:03,,,,,,,,,2020-09-29T13:20:03.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385604,2020-09-29 13:20:04,,,,,,,,,2020-09-29T13:20:04.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385605,2020-09-29 13:20:05,,,,,,,,,2020-09-29T13:20:06.005Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385607,2020-09-29 13:20:07,,,,,,,,,2020-09-29T13:20:07.306Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385608,2020-09-29 13:20:08,,,,,,,,,2020-09-29T13:20:08.610Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385609,2020-09-29 13:20:09,,,,,,,,,2020-09-29T13:20:09.916Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385611,2020-09-29 13:20:11,,,,,,,,,2020-09-29T13:20:11.225Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385612,2020-09-29 13:20:12,,,,,,,,,2020-09-29T13:20:12.523Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385613,2020-09-29 13:20:13,,,,,,,,,2020-09-29T13:20:13.829Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385614,2020-09-29 13:20:14,,,,,,,,,2020-09-29T13:20:15.137Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385616,2020-09-29 13:20:16,,,,,,,,,2020-09-29T13:20:16.437Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385617,2020-09-29 13:20:17,,,,,,,,,2020-09-29T13:20:17.742Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385618,2020-09-29 13:20:18,,,,,,,,,2020-09-29T13:20:19.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385620,2020-09-29 13:20:20,,,,,,,,,2020-09-29T13:20:20.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385621,2020-09-29 13:20:21,,,,,,,,,2020-09-29T13:20:21.657Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385633,2020-09-29 13:20:33,,,,,,,,,,,,,,,,,,,,,,2020-09-29T13:20:33.629Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601385634,2020-09-29 13:20:34,,,,,,,,,2020-09-29T13:20:34.696Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385635,2020-09-29 13:20:35,,,,,,,,,2020-09-29T13:20:36.001Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385637,2020-09-29 13:20:37,,,,,,,,,2020-09-29T13:20:37.309Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385638,2020-09-29 13:20:38,,,,,,,,,2020-09-29T13:20:38.614Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385639,2020-09-29 13:20:39,,,,,,,,,2020-09-29T13:20:39.914Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385641,2020-09-29 13:20:41,,,,,,,,,,,,,,,,,,,,,,2020-09-29T13:20:42.144Z,Elvira,2.2.4 (REL-2.2.x 22467),operational,Elvira Search,2.2.4 (REL-2.2.x 22467),operational,51.52126391,5.85862734,5.0,,,SearchRadar,0.0,0.0,,
1601385641,2020-09-29 13:20:41,,,,,,,,,2020-09-29T13:20:41.223Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385642,2020-09-29 13:20:42,,,,,,,,,2020-09-29T13:20:42.528Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385643,2020-09-29 13:20:43,,,,,,,,,2020-09-29T13:20:43.827Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385644,2020-09-29 13:20:44,,,,,,,,,2020-09-29T13:20:45.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385646,2020-09-29 13:20:46,,,,,,,,,2020-09-29T13:20:46.441Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385647,2020-09-29 13:20:47,,,,,,,,,2020-09-29T13:20:47.742Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385648,2020-09-29 13:20:48,,,,,,,,,2020-09-29T13:20:49.047Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385650,2020-09-29 13:20:50,,,,,,,,,2020-09-29T13:20:50.353Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385651,2020-09-29 13:20:51,,,,,,,,,2020-09-29T13:20:51.655Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385652,2020-09-29 13:20:52,,,,,,,,,2020-09-29T13:20:52.961Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385654,2020-09-29 13:20:54,,,,,,,,,2020-09-29T13:20:54.267Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385655,2020-09-29 13:20:55,,,,,,,,,2020-09-29T13:20:55.567Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385656,2020-09-29 13:20:56,,,,,,,,,2020-09-29T13:20:56.881Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385657,2020-09-29 13:20:57,,,,,,,,,2020-09-29T13:20:58.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385659,2020-09-29 13:20:59,,,,,,,,,2020-09-29T13:20:59.486Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601385660,2020-09-29 13:21:00,,,,,,,,,2020-09-29T13:21:00.791Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
