latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.519523,5.858087,3.90,4.80,3.70,0.25,3.90,3.90,4.10,0.25,1004,2020-09-29 13:18:16.129,2020-09-29 15:18:16.129,18,0,0,12.713,51.519521,5.858086,0.00,0.00,-3.70,-2.90,2.10,158.10,0,1,0,97,100,-3836,3677,12713,2961.50,7,GPS,1,0,0,0,0,0,0,1601385496128,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,29.00,21.00,1581.00,0.00,0.00,1581.00,6,39.00,37.00,2.50,0.00,0.00,-37.00,0,,,100,100,0,1,0,0,0,0,0,,,,,11.3,0.0,0
51.519523,5.858086,4.30,5.20,3.50,0.26,4.30,4.30,4.10,0.26,1106,2020-09-29 13:18:16.231,2020-09-29 15:18:16.231,18,0,0,12.713,51.519521,5.858086,0.00,0.00,-3.50,-2.70,1.90,158.10,0,1,0,97,100,-3836,3677,12713,2961.50,7,GPS,1,0,0,0,0,0,0,1601385496230,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,27.00,19.00,1581.00,0.00,0.00,1581.00,6,43.00,35.00,2.63,0.00,0.00,-35.00,0,,,100,100,0,1,0,0,0,0,0,,,,,11.3,0.0,0
51.519523,5.858086,4.60,5.50,3.20,0.28,4.60,4.60,4.10,0.28,1202,2020-09-29 13:18:16.327,2020-09-29 15:18:16.327,18,0,0,12.713,51.519521,5.858086,0.00,0.00,-3.20,-2.70,2.00,158.10,0,1,0,97,100,-3836,3677,12713,2961.50,7,GPS,1,0,0,0,0,0,0,1601385496326,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,27.00,20.00,1581.00,0.00,0.00,1581.00,6,46.00,32.00,2.77,0.00,0.00,-32.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519523,5.858086,4.90,5.90,2.80,0.28,4.90,4.90,4.10,0.28,1300,2020-09-29 13:18:16.424,2020-09-29 15:18:16.424,19,0,0,12.713,51.519521,5.858086,0.00,0.00,-2.80,-2.80,2.40,158.10,0,1,0,97,100,-3836,3677,12713,2961.50,7,GPS,1,0,0,0,0,0,0,1601385496424,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,28.00,24.00,1581.00,0.00,0.00,1581.00,6,49.00,28.00,2.85,0.00,0.00,-28.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858086,5.10,6.20,2.30,0.29,5.10,5.10,4.10,0.29,1400,2020-09-29 13:18:16.524,2020-09-29 15:18:16.524,19,0,0,12.713,51.519521,5.858086,0.00,0.00,-2.30,-2.90,2.70,158.10,0,1,0,97,100,-3836,3677,12713,2961.50,7,GPS,1,0,0,0,0,0,0,1601385496524,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,29.00,27.00,1581.00,0.00,0.00,1581.00,6,51.00,23.00,2.94,0.00,0.00,-23.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858086,5.40,6.40,1.90,0.31,5.40,5.40,4.10,0.31,1500,2020-09-29 13:18:16.625,2020-09-29 15:18:16.625,19,0,0,12.713,51.519521,5.858086,0.00,0.00,-1.90,-3.20,2.70,158.10,0,1,0,97,100,-3836,3677,12713,2961.50,7,GPS,1,0,0,0,0,0,0,1601385496624,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,32.00,27.00,1581.00,0.00,0.00,1581.00,6,54.00,19.00,3.07,0.00,0.00,-19.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858086,5.50,6.60,1.50,0.32,5.50,5.50,4.10,0.32,1604,2020-09-29 13:18:16.728,2020-09-29 15:18:16.728,19,0,0,11.852,51.519521,5.858086,0.00,0.00,-1.50,-3.70,2.60,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385496728,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,37.00,26.00,1580.00,0.00,0.00,1581.00,6,55.00,15.00,3.21,0.00,0.00,-15.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.70,6.80,1.10,0.33,5.70,5.70,4.10,0.33,1707,2020-09-29 13:18:16.831,2020-09-29 15:18:16.832,19,0,0,11.852,51.519521,5.858086,0.10,0.00,-1.10,-3.90,2.60,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385496831,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,39.00,26.00,1580.00,0.00,0.00,1581.00,6,57.00,11.05,3.31,1.00,0.00,-11.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.00,0.61,0.34,5.80,5.80,4.10,0.34,1803,2020-09-29 13:18:16.927,2020-09-29 15:18:16.928,19,0,0,11.852,51.519521,5.858086,0.10,0.00,-0.60,-4.00,2.90,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385496927,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,40.00,29.00,1580.00,0.00,0.00,1581.00,6,58.00,6.08,3.42,1.00,0.00,-6.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.10,0.32,0.34,5.80,5.80,4.10,0.34,1903,2020-09-29 13:18:17.028,2020-09-29 15:18:17.028,19,0,0,11.852,51.519521,5.858086,0.10,0.00,-0.30,-3.90,3.00,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497027,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,39.00,30.00,1580.00,0.00,0.00,1581.00,6,58.00,3.16,3.45,1.00,0.00,-3.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.10,0.10,0.35,5.80,5.80,4.10,0.35,2001,2020-09-29 13:18:17.125,2020-09-29 15:18:17.125,19,0,0,11.852,51.519521,5.858086,0.10,0.00,0.00,-3.70,3.00,157.90,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497125,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,37.00,30.00,1579.00,0.00,0.00,1581.00,6,58.00,1.00,3.48,1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.20,0.10,0.35,5.80,5.80,4.10,0.35,2101,2020-09-29 13:18:17.225,2020-09-29 15:18:17.225,19,0,0,11.852,51.519521,5.858086,0.10,0.00,0.00,-3.60,3.10,157.90,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497225,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,36.00,31.00,1579.00,0.00,0.00,1581.00,6,58.00,1.00,3.46,1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.20,0.14,0.35,5.80,5.80,4.10,0.35,2202,2020-09-29 13:18:17.326,2020-09-29 15:18:17.326,19,0,0,11.852,51.519521,5.858086,0.10,0.00,0.10,-3.70,2.90,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497326,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,37.00,29.00,1580.00,0.00,0.00,1581.00,6,58.00,1.41,3.46,1.00,0.00,1.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.30,0.10,0.35,5.80,5.80,4.10,0.35,2299,2020-09-29 13:18:17.424,2020-09-29 15:18:17.424,19,0,0,11.852,51.519521,5.858086,0.10,0.00,0.00,-4.00,3.00,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497423,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,40.00,30.00,1580.00,0.00,0.00,1581.00,6,58.00,1.00,3.49,1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.30,0.10,0.35,5.80,5.80,4.10,0.35,2399,2020-09-29 13:18:17.524,2020-09-29 15:18:17.524,19,0,0,11.852,51.519521,5.858086,0.10,0.00,0.00,-4.20,3.00,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497523,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,42.00,30.00,1580.00,0.00,0.00,1581.00,6,58.00,1.00,3.51,1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.30,0.10,0.36,5.80,5.80,4.10,0.36,2500,2020-09-29 13:18:17.625,2020-09-29 15:18:17.625,19,0,0,11.852,51.519521,5.858086,0.10,0.00,0.00,-4.40,3.00,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497624,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,44.00,30.00,1580.00,0.00,0.00,1581.00,6,58.00,1.00,3.55,1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.40,0.00,0.36,5.80,5.80,4.10,0.36,2593,2020-09-29 13:18:17.717,2020-09-29 15:18:17.717,19,0,0,11.852,51.519521,5.858086,0.00,0.00,0.00,-4.40,3.20,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497717,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,44.00,32.00,1580.00,0.00,0.00,1581.00,6,58.00,0.00,3.56,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.40,0.00,0.36,5.80,5.80,4.10,0.36,2702,2020-09-29 13:18:17.827,2020-09-29 15:18:17.827,19,0,0,11.852,51.519521,5.858086,0.00,0.00,0.00,-4.50,3.40,157.90,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497826,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,45.00,34.00,1579.00,0.00,0.00,1581.00,6,58.00,0.00,3.60,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.40,0.00,0.36,5.80,5.80,4.10,0.36,2796,2020-09-29 13:18:17.920,2020-09-29 15:18:17.920,19,0,0,11.852,51.519521,5.858086,0.00,0.00,0.00,-4.40,3.30,157.90,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385497920,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,44.00,33.00,1579.00,0.00,0.00,1581.00,6,58.00,0.00,3.59,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.80,7.40,0.00,0.36,5.80,5.80,4.10,0.36,2894,2020-09-29 13:18:18.018,2020-09-29 15:18:18.019,19,0,0,11.852,51.519521,5.858086,0.00,0.00,0.00,-4.40,3.00,157.90,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498018,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,44.00,30.00,1579.00,0.00,0.00,1581.00,6,58.00,0.00,3.57,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.90,7.40,0.00,0.35,5.90,5.90,4.10,0.36,2993,2020-09-29 13:18:18.117,2020-09-29 15:18:18.117,19,0,0,11.852,51.519521,5.858086,0.00,0.00,0.00,-4.10,2.90,157.90,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498117,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,41.00,29.00,1579.00,0.00,0.00,1581.00,6,59.00,0.00,3.51,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.90,7.40,0.00,0.34,5.90,5.90,4.10,0.36,3095,2020-09-29 13:18:18.220,2020-09-29 15:18:18.220,19,0,0,11.852,51.519521,5.858086,0.00,0.00,0.00,-3.70,2.50,157.90,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498219,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,37.00,25.00,1579.00,0.00,0.00,1581.00,6,59.00,0.00,3.41,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.90,7.50,0.00,0.33,5.90,5.90,4.10,0.36,3195,2020-09-29 13:18:18.319,2020-09-29 15:18:18.319,19,0,0,11.852,51.519521,5.858086,0.00,0.00,0.00,-3.50,2.50,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498319,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,35.00,25.00,1580.00,0.00,0.00,1581.00,6,59.00,0.00,3.30,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.90,7.50,0.00,0.32,5.90,5.90,4.10,0.36,3302,2020-09-29 13:18:18.426,2020-09-29 15:18:18.427,19,0,0,11.852,51.519521,5.858086,0.00,0.00,0.00,-3.20,2.50,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498426,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,32.00,25.00,1580.00,0.00,0.00,1581.00,6,59.00,0.00,3.20,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858087,5.90,7.50,0.10,0.31,5.90,5.90,4.10,0.36,3408,2020-09-29 13:18:18.532,2020-09-29 15:18:18.532,19,0,0,11.852,51.519521,5.858086,-0.10,0.00,0.00,-2.90,2.70,158.00,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498532,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,29.00,27.00,1580.00,0.00,0.00,1581.00,6,59.00,1.00,3.09,-1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519524,5.858086,5.90,7.50,0.10,0.29,5.90,5.90,4.10,0.36,3501,2020-09-29 13:18:18.626,2020-09-29 15:18:18.626,19,0,0,11.852,51.519521,5.858086,-0.10,0.00,0.00,-2.60,2.70,158.10,0,1,0,97,100,-11802,3673,11852,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498625,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,26.00,27.00,1581.00,0.00,0.00,1581.00,6,59.00,1.00,2.94,-1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519523,5.858086,5.90,7.50,0.10,0.28,5.90,5.90,4.10,0.36,3605,2020-09-29 13:18:18.730,2020-09-29 15:18:18.730,19,0,0,12.282,51.519521,5.858086,-0.10,0.00,0.00,-2.30,2.50,158.10,0,1,0,97,100,-7200,3665,12282,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498729,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,23.00,25.00,1581.00,0.00,0.00,1581.00,6,59.00,1.00,2.79,-1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519523,5.858086,5.90,7.50,0.10,0.27,5.90,5.90,4.10,0.36,3692,2020-09-29 13:18:18.817,2020-09-29 15:18:18.817,19,0,0,12.282,51.519521,5.858086,-0.10,0.00,0.00,-2.10,2.30,158.20,0,1,0,97,100,-7200,3665,12282,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498816,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,21.00,23.00,1582.00,0.00,0.00,1581.00,6,59.00,1.00,2.65,-1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519523,5.858086,5.90,7.50,0.10,0.25,5.90,5.90,4.10,0.36,3835,2020-09-29 13:18:18.960,2020-09-29 15:18:18.960,19,0,0,12.282,51.519521,5.858086,-0.10,0.00,0.00,-2.00,2.10,158.20,0,1,0,97,100,-7200,3665,12282,2971.50,7,GPS,1,0,0,0,0,0,0,1601385498959,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,20.00,21.00,1582.00,0.00,0.00,1581.00,6,59.00,1.00,2.54,-1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519523,5.858086,5.90,7.50,0.10,0.24,5.90,5.90,4.10,0.36,3901,2020-09-29 13:18:19.026,2020-09-29 15:18:19.026,19,0,0,12.282,51.519521,5.858086,-0.10,0.00,0.00,-2.00,2.10,158.20,0,1,0,97,100,-7200,3665,12282,2971.50,7,GPS,1,0,0,0,0,0,0,1601385499025,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,20.00,21.00,1582.00,0.00,0.00,1581.00,6,59.00,1.00,2.45,-1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519523,5.858086,5.90,7.50,0.10,0.24,5.90,5.90,4.10,0.36,4000,2020-09-29 13:18:19.124,2020-09-29 15:18:19.125,19,0,0,12.282,51.519521,5.858086,-0.10,0.00,0.00,-1.90,2.00,158.20,0,1,0,97,100,-7200,3665,12282,2971.50,7,GPS,1,0,0,0,0,0,0,1601385499124,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,19.00,20.00,1582.00,0.00,0.00,1581.00,6,59.00,1.00,2.38,-1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519523,5.858086,5.90,7.50,0.10,0.23,5.90,5.90,4.10,0.36,4102,2020-09-29 13:18:19.226,2020-09-29 15:18:19.226,19,0,0,12.282,51.519521,5.858086,-0.10,0.00,0.00,-2.00,1.90,158.20,0,1,0,97,100,-7200,3665,12282,2971.50,7,GPS,1,0,0,0,0,0,0,1601385499226,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,20.00,19.00,1582.00,0.00,0.00,1581.00,6,59.00,1.00,2.32,-1.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
51.519523,5.858086,5.90,7.50,0.00,0.23,5.90,5.90,4.10,0.36,4202,2020-09-29 13:18:19.327,2020-09-29 15:18:19.327,19,0,0,12.282,51.519521,5.858086,0.00,0.00,0.00,-2.10,2.00,158.10,0,1,0,97,100,-7200,3665,12282,2971.50,7,GPS,1,0,0,0,0,0,0,1601385499326,4229,4225,4224,0,0,0,13,,,,,,,0,0,0,21.00,20.00,1581.00,0.00,0.00,1581.00,6,59.00,0.00,2.29,0.00,0.00,0.00,0,,,100,100,0,1,0,0,0,0,0,,,,,0.0,0.0,0
