total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_type,DianaTargetsTargetClassification_model,DianaTargetsTargetClassification_score,channels
1601456567,2020-09-30 09:02:47,738064.5,51.519137,5.857951,31.0,1.0,1001.0,13.095328,21.916119000000002,394.0,aircraft,DJI-MAVIC-2-PRO,0.43333299999999997,0
1601456570,2020-09-30 09:02:50,738064.5,51.519137,5.857951,31.0,2.0,0.0,17.571987,96.086242,235.0,controller,Unknown,0.312109,1
1601456570,2020-09-30 09:02:50,,,,,,0.0,12.897853999999999,96.086242,403.0,controller,Unknown,0.21848800000000002,1
1601456570,2020-09-30 09:02:50,,,,,,0.0,9.305864,96.086242,609.0,controller,Unknown,0.3,1
1601456573,2020-09-30 09:02:53,738064.5,51.519137,5.857951,31.0,3.0,0.0,14.405318,80.07032199999998,339.0,controller,Unknown,0.20619200000000001,2
1601456573,2020-09-30 09:02:53,,,,,,16000.0,14.673679000000002,80.07032199999998,328.0,controller,DJI-Phantom-4F,0.533333,2
1601456573,2020-09-30 09:02:53,,,,,,0.0,9.653051,80.07032199999998,585.0,controller,Unknown,0.167603,2
1601456576,2020-09-30 09:02:56,,,,,,0.0,8.912235,75.72365400000002,638.0,controller,Unknown,0.2,0
1601456576,2020-09-30 09:02:56,738064.5,51.519137,5.857951,31.0,1.0,1001.0,8.886483,75.72365400000002,640.0,aircraft,DJI-MAVIC-2-PRO,0.333333,0
1601456576,2020-09-30 09:02:56,,,,,,0.0,9.370196,75.72365400000002,605.0,controller,Unknown,0.284051,0
1601456579,2020-09-30 09:02:59,,,,,,1000.0,10.0836,21.290854,557.0,controller,DJI-MAVIC-2-PRO,0.366667,1
1601456579,2020-09-30 09:02:59,,,,,,0.0,11.105172999999999,21.290854,495.0,controller,Unknown,0.268124,1
1601456579,2020-09-30 09:02:59,738064.5,51.519137,5.857951,31.0,2.0,0.0,11.890433999999999,21.290854,452.0,controller,Unknown,0.24609,1
1601456582,2020-09-30 09:03:02,738064.5,51.519137,5.857951,31.0,3.0,0.0,13.695044000000001,79.67894,367.0,controller,Unknown,0.266667,2
1601456582,2020-09-30 09:03:02,,,,,,1.0,9.816994000000001,79.67894,575.0,aircraft,Unknown,0.3,2
1601456582,2020-09-30 09:03:02,,,,,,0.0,8.079503,79.67894,702.0,controller,Unknown,0.30119,2
1601456585,2020-09-30 09:03:05,738064.5,51.519137,5.857951,31.0,1.0,1001.0,10.094422999999999,83.347822,556.0,aircraft,DJI-MAVIC-2-PRO,0.333333,0
1601456585,2020-09-30 09:03:05,,,,,,1000.0,13.871827,83.347822,360.0,controller,DJI-MAVIC-2-PRO,0.533333,0
1601456585,2020-09-30 09:03:05,,,,,,0.0,10.459054,83.347822,534.0,controller,Unknown,0.289481,0
1601456588,2020-09-30 09:03:08,,,,,,0.0,20.011034,92.52195999999999,177.0,controller,Unknown,0.366667,1
1601456588,2020-09-30 09:03:08,,,,,,0.0,19.150259,92.52195999999999,196.0,controller,Unknown,0.333333,1
1601456588,2020-09-30 09:03:08,738064.5,51.519137,5.857951,31.0,2.0,0.0,20.260434,92.52195999999999,172.0,controller,Unknown,0.366667,1
1601456591,2020-09-30 09:03:11,738064.5,51.519137,5.857951,31.0,3.0,1001.0,15.868897,40.307898,286.0,aircraft,DJI-MAVIC-2-PRO,0.43333299999999997,2
1601456591,2020-09-30 09:03:11,,,,,,0.0,14.955715,40.307898,318.0,controller,Unknown,0.20619200000000001,2
1601456591,2020-09-30 09:03:11,,,,,,0.0,8.547494,40.307898,665.0,controller,Unknown,0.167603,2
1601456594,2020-09-30 09:03:14,738064.5,51.519137,5.857951,31.0,1.0,1.0,16.231261,24.832126000000002,274.0,aircraft,Unknown,0.333333,0
1601456594,2020-09-30 09:03:14,,,,,,0.0,20.907822,24.832126000000002,160.0,controller,Unknown,0.23333299999999998,0
1601456594,2020-09-30 09:03:14,,,,,,0.0,16.248065,24.832126000000002,274.0,controller,Unknown,0.2,0
1601456603,2020-09-30 09:03:23,738064.5,51.519137,5.857951,31.0,2.0,0.0,15.054670000000002,88.246257,314.0,controller,Unknown,0.366667,1
1601456603,2020-09-30 09:03:23,,,,,,12000.0,20.325366,88.246257,171.0,controller,DJI-MAVIC-PRO-PLATINUM,0.666667,1
1601456603,2020-09-30 09:03:23,,,,,,11000.0,13.798851,88.246257,363.0,controller,Parrot-ANAFI,0.5,1
1601456605,2020-09-30 09:03:25,,,,,,0.0,6.282319,46.801933,863.0,controller,Unknown,0.2,2
1601456605,2020-09-30 09:03:25,738064.5,51.519137,5.857951,31.0,3.0,0.0,6.398047,46.801933,852.0,controller,Unknown,0.20441199999999998,2
1601456609,2020-09-30 09:03:29,738064.5,51.519137,5.857951,31.0,1.0,1001.0,19.213455,44.178954,194.0,aircraft,DJI-MAVIC-2-PRO,0.533333,0
1601456609,2020-09-30 09:03:29,,,,,,0.0,14.801342000000002,44.178954,323.0,controller,Unknown,0.2,0
1601456612,2020-09-30 09:03:32,738064.5,51.519137,5.857951,31.0,2.0,1001.0,22.905769,40.007614000000004,127.0,aircraft,DJI-MAVIC-2-PRO,0.866667,1
1601456612,2020-09-30 09:03:32,,,,,,0.0,13.787047,40.007614000000004,364.0,controller,Unknown,0.23333299999999998,1
1601456612,2020-09-30 09:03:32,,,,,,0.0,10.895579,40.007614000000004,507.0,controller,Unknown,0.21066100000000001,1
1601456615,2020-09-30 09:03:35,738064.5,51.519137,5.857951,31.0,3.0,0.0,17.499883999999998,35.028929,237.0,controller,Unknown,0.43112700000000004,2
1601456615,2020-09-30 09:03:35,,,,,,0.0,10.373465,35.028929,539.0,controller,Unknown,0.19911600000000002,2
1601456615,2020-09-30 09:03:35,,,,,,0.0,7.573189,35.028929,744.0,controller,Unknown,0.330804,2
1601456618,2020-09-30 09:03:38,,,,,,12000.0,13.381954,24.269788000000002,381.0,controller,DJI-MAVIC-PRO-PLATINUM,0.322229,0
1601456618,2020-09-30 09:03:38,738064.5,51.519137,5.857951,31.0,1.0,1001.0,16.241773000000002,24.269788000000002,274.0,aircraft,DJI-MAVIC-2-PRO,0.533333,0
1601456618,2020-09-30 09:03:38,,,,,,0.0,14.129582999999998,24.269788000000002,349.0,controller,Unknown,0.211747,0
1601456621,2020-09-30 09:03:41,738064.5,51.519137,5.857951,31.0,2.0,1001.0,22.649787,37.266728,131.0,aircraft,DJI-MAVIC-2-PRO,0.966667,1
1601456621,2020-09-30 09:03:41,,,,,,0.0,13.342703,37.266728,383.0,controller,Unknown,0.4,1
1601456621,2020-09-30 09:03:41,,,,,,0.0,10.451666000000001,37.266728,534.0,controller,Unknown,0.318631,1
1601456624,2020-09-30 09:03:44,,,,,,0.0,12.482546000000001,36.851137,423.0,controller,Unknown,0.366667,2
1601456624,2020-09-30 09:03:44,738064.5,51.519137,5.857951,31.0,3.0,0.0,22.690129000000002,36.851137,130.0,controller,Unknown,0.4,2
1601456624,2020-09-30 09:03:44,,,,,,0.0,18.027983,36.851137,223.0,controller,Unknown,0.350067,2
1601456630,2020-09-30 09:03:50,,,,,,0.0,6.926406,73.187617,802.0,controller,Unknown,0.37797600000000003,0
1601456630,2020-09-30 09:03:50,,,,,,0.0,8.959867,73.187617,634.0,controller,Unknown,0.3,0
1601456630,2020-09-30 09:03:50,738064.5,51.519137,5.857951,31.0,1.0,1001.0,16.708709,73.187617,260.0,aircraft,DJI-MAVIC-2-PRO,0.5,0
1601456633,2020-09-30 09:03:53,738064.5,51.519137,5.857951,31.0,2.0,1001.0,32.692594,39.816801,41.0,aircraft,DJI-MAVIC-2-PRO,0.733333,1
1601456633,2020-09-30 09:03:53,,,,,,0.0,22.060535,39.816801,140.0,controller,Unknown,0.333333,1
1601456633,2020-09-30 09:03:53,,,,,,12000.0,12.57681,39.816801,418.0,controller,DJI-MAVIC-PRO-PLATINUM,0.666667,1
1601456636,2020-09-30 09:03:56,738064.5,51.519137,5.857951,31.0,3.0,0.0,24.834019,37.884576,102.0,controller,Unknown,0.266667,2
1601456636,2020-09-30 09:03:56,,,,,,0.0,17.956341000000005,37.884576,225.0,controller,Unknown,0.366667,2
1601456636,2020-09-30 09:03:56,,,,,,0.0,14.765915,37.884576,325.0,controller,Unknown,0.4,2
1601456639,2020-09-30 09:03:59,,,,,,0.0,23.942686,72.409766,113.0,controller,Unknown,0.28144,0
1601456639,2020-09-30 09:03:59,738064.5,51.519137,5.857951,31.0,1.0,1001.0,20.104126,72.409766,175.0,aircraft,DJI-MAVIC-2-PRO,0.7,0
1601456642,2020-09-30 09:04:02,738064.5,51.519137,5.857951,31.0,2.0,1.0,25.56859,102.65014599999999,93.0,aircraft,Unknown,0.166667,1
1601456642,2020-09-30 09:04:02,,,,,,1000.0,25.889861,102.65014599999999,90.0,controller,DJI-MAVIC-2-PRO,0.363954,1
1601456642,2020-09-30 09:04:02,,,,,,0.0,16.71665,102.65014599999999,259.0,controller,Unknown,0.266667,1
1601456644,2020-09-30 09:04:04,738064.5,51.519137,5.857951,31.0,3.0,0.0,20.613994,125.09026399999999,165.0,controller,Unknown,0.333333,2
1601456644,2020-09-30 09:04:04,,,,,,0.0,11.265852,125.09026399999999,486.0,controller,Unknown,0.3,2
1601456648,2020-09-30 09:04:08,,,,,,0.0,9.822775,70.55387900000002,574.0,controller,Unknown,0.289481,0
1601456648,2020-09-30 09:04:08,738064.5,51.519137,5.857951,31.0,1.0,1001.0,27.474766,70.55387900000002,75.0,aircraft,DJI-MAVIC-2-PRO,0.6,0
1601456648,2020-09-30 09:04:08,,,,,,0.0,19.107459,70.55387900000002,197.0,controller,Unknown,0.20461700000000002,0
1601456651,2020-09-30 09:04:11,,,,,,0.0,17.537083,62.89325600000001,236.0,controller,Unknown,0.2,1
1601456651,2020-09-30 09:04:11,,,,,,16000.0,17.833168,62.89325600000001,228.0,controller,DJI-Phantom-4F,0.5,1
1601456651,2020-09-30 09:04:11,738064.5,51.519137,5.857951,31.0,2.0,1001.0,30.373493,62.89325600000001,53.0,aircraft,DJI-MAVIC-2-PRO,0.5,1
1601456654,2020-09-30 09:04:14,,,,,,0.0,19.129559,72.387062,196.0,controller,Unknown,0.211142,2
1601456654,2020-09-30 09:04:14,738064.5,51.519137,5.857951,31.0,3.0,0.0,19.333867,72.387062,192.0,controller,Unknown,0.3,2
1601456654,2020-09-30 09:04:14,,,,,,0.0,20.184807,72.387062,174.0,controller,Unknown,0.23333299999999998,2
1601456657,2020-09-30 09:04:17,738064.5,51.519137,5.857951,31.0,1.0,1001.0,29.862514,68.367632,57.0,aircraft,DJI-MAVIC-2-PRO,0.566667,0
1601456657,2020-09-30 09:04:17,,,,,,0.0,23.720816,68.367632,116.0,controller,Unknown,0.257079,0
1601456657,2020-09-30 09:04:17,,,,,,0.0,20.227192000000002,68.367632,173.0,controller,Unknown,0.162718,0
1601456660,2020-09-30 09:04:20,738064.5,51.519137,5.857951,31.0,2.0,1.0,25.167336,16.890524,98.0,aircraft,Unknown,0.3,1
1601456660,2020-09-30 09:04:20,,,,,,0.0,21.257912,16.890524,154.0,controller,Unknown,0.231523,1
1601456660,2020-09-30 09:04:20,,,,,,0.0,20.010202,16.890524,177.0,controller,Unknown,0.27780900000000003,1
1601456663,2020-09-30 09:04:23,,,,,,0.0,14.747845000000002,72.540194,325.0,controller,Unknown,0.23333299999999998,2
1601456663,2020-09-30 09:04:23,,,,,,0.0,7.353700999999999,72.540194,763.0,controller,Unknown,0.3,2
1601456663,2020-09-30 09:04:23,738064.5,51.519137,5.857951,31.0,3.0,1.0,17.632089999999994,72.540194,233.0,aircraft,Unknown,0.3,2
1601456666,2020-09-30 09:04:26,738064.5,51.519137,5.857951,31.0,1.0,16001.0,14.110369,29.217128999999996,350.0,aircraft,DJI-Phantom-4F,0.666667,0
1601456666,2020-09-30 09:04:26,,,,,,0.0,18.589666,29.217128999999996,209.0,controller,Unknown,0.19819,0
1601456666,2020-09-30 09:04:26,,,,,,0.0,16.998319,29.217128999999996,251.0,controller,Unknown,0.4,0
1601456669,2020-09-30 09:04:29,738064.5,51.519137,5.857951,31.0,2.0,0.0,14.781814,93.565341,324.0,controller,Unknown,0.3,1
1601456669,2020-09-30 09:04:29,,,,,,12000.0,19.479978,93.565341,189.0,controller,DJI-MAVIC-PRO-PLATINUM,0.5,1
1601456669,2020-09-30 09:04:29,,,,,,0.0,18.431844,93.565341,213.0,controller,Unknown,0.317217,1
1601456672,2020-09-30 09:04:32,,,,,,0.0,15.969202,77.369632,283.0,controller,Unknown,0.266667,2
1601456672,2020-09-30 09:04:32,738064.5,51.519137,5.857951,31.0,3.0,1.0,14.370334,77.369632,340.0,aircraft,Unknown,0.3,2
1601456675,2020-09-30 09:04:35,,,,,,0.0,13.913703,32.998290000000004,358.0,controller,Unknown,0.366667,0
1601456675,2020-09-30 09:04:35,,,,,,0.0,14.974729,32.998290000000004,317.0,controller,Unknown,0.352715,0
1601456675,2020-09-30 09:04:35,738064.5,51.519137,5.857951,31.0,1.0,1001.0,19.452863,32.998290000000004,189.0,aircraft,DJI-MAVIC-2-PRO,0.666667,0
1601456678,2020-09-30 09:04:38,738064.5,51.519137,5.857951,31.0,2.0,0.0,20.260299,88.020526,172.0,controller,Unknown,0.23333299999999998,1
1601456678,2020-09-30 09:04:38,,,,,,0.0,18.423832,88.020526,213.0,controller,Unknown,0.366667,1
1601456678,2020-09-30 09:04:38,,,,,,0.0,17.197912,88.020526,245.0,controller,Unknown,0.312719,1
1601456680,2020-09-30 09:04:40,738064.5,51.519137,5.857951,31.0,3.0,0.0,8.094003,39.727422999999995,701.0,controller,Unknown,0.3,2
1601456684,2020-09-30 09:04:44,738064.5,51.519137,5.857951,31.0,1.0,12001.0,30.131793,37.716852,55.0,aircraft,DJI-MAVIC-PRO-PLATINUM,0.4,0
1601456684,2020-09-30 09:04:44,,,,,,16000.0,20.645163,37.716852,165.0,controller,DJI-Phantom-4F,0.6,0
1601456690,2020-09-30 09:04:50,,,,,,0.0,19.185795000000002,25.753749,195.0,controller,Unknown,0.186307,1
1601456690,2020-09-30 09:04:50,,,,,,0.0,18.625895,25.753749,208.0,controller,Unknown,0.24224299999999999,1
1601456690,2020-09-30 09:04:50,738064.5,51.519137,5.857951,31.0,2.0,12000.0,19.326678,25.753749,192.0,controller,DJI-MAVIC-PRO-PLATINUM,0.766667,1
1601456693,2020-09-30 09:04:53,738064.5,51.519137,5.857951,31.0,3.0,1001.0,14.801398999999998,76.914703,323.0,aircraft,DJI-MAVIC-2-PRO,0.5,2
1601456693,2020-09-30 09:04:53,,,,,,0.0,14.446723,76.914703,337.0,controller,Unknown,0.333333,2
1601456696,2020-09-30 09:04:56,738064.5,51.519137,5.857951,31.0,1.0,1001.0,22.230677,39.809813,137.0,aircraft,DJI-MAVIC-2-PRO,0.4,0
1601456696,2020-09-30 09:04:56,,,,,,16000.0,20.093388,39.809813,176.0,controller,DJI-Phantom-4F,0.666667,0
1601456696,2020-09-30 09:04:56,,,,,,16000.0,19.998468,39.809813,178.0,controller,DJI-Phantom-4F,0.5,0
1601456699,2020-09-30 09:04:59,,,,,,12000.0,14.449678,28.76105200000001,337.0,controller,DJI-MAVIC-PRO-PLATINUM,0.404777,1
1601456699,2020-09-30 09:04:59,738064.5,51.519137,5.857951,31.0,2.0,0.0,19.463545,28.76105200000001,189.0,controller,Unknown,0.3,1
