total in seconds,datetime(utc),Diana_time,DianaSensorPosition_latitude_deg,DianaSensorPosition_longitude_deg,DianaSensorPosition_altitude_m,DianaTargets_band,DianaTarget_ID,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_type,DianaTargetsTargetClassification_model,DianaTargetsTargetClassification_score,channels
1601380803,2020-09-29 12:00:03,738063.6,51.519137,5.857951,31.0,2.0,0.0,14.333144,82.282137,341.0,controller,Unknown,0.148635,1
1601380803,2020-09-29 12:00:03,,,,,,1.0,10.615257000000001,82.282137,524.0,aircraft,Unknown,0.266667,1
1601380803,2020-09-29 12:00:03,,,,,,0.0,8.664277,82.282137,656.0,controller,Unknown,0.126995,1
1601380806,2020-09-29 12:00:06,738063.6,51.519137,5.857951,31.0,3.0,1.0,20.517248000000002,103.410717,167.0,aircraft,Unknown,0.32004299999999997,2
1601380806,2020-09-29 12:00:06,,,,,,0.0,13.094337,103.410717,394.0,controller,Unknown,0.191965,2
1601380806,2020-09-29 12:00:06,,,,,,0.0,7.451932000000001,103.410717,754.0,controller,Unknown,0.143741,2
1601380863,2020-09-29 12:01:03,,,,,,20000.0,11.012210000000001,17.622173,501.0,controller,Wifi-Bluetooth,0.533333,0
1601380863,2020-09-29 12:01:03,738063.6,51.519137,5.857951,31.0,1.0,0.0,22.873342,17.622173,127.0,controller,Unknown,0.208697,0
1601380866,2020-09-29 12:01:06,,,,,,0.0,8.47229,81.271816,671.0,controller,Unknown,0.0,1
1601380866,2020-09-29 12:01:06,,,,,,0.0,7.53073,81.271816,748.0,controller,Unknown,0.266667,1
1601380866,2020-09-29 12:01:06,738063.6,51.519137,5.857951,31.0,2.0,1.0,13.599784,81.271816,371.0,aircraft,Unknown,0.366667,1
1601380868,2020-09-29 12:01:08,738063.6,51.519137,5.857951,31.0,3.0,0.0,11.554633,32.838394,470.0,controller,Unknown,0.15036,2
1601380871,2020-09-29 12:01:11,738063.6,51.519137,5.857951,31.0,1.0,0.0,24.136482,17.976156,110.0,controller,Unknown,0.366667,0
1601380875,2020-09-29 12:01:15,738063.6,51.519137,5.857951,31.0,2.0,0.0,15.451745,80.95995400000002,300.0,controller,Unknown,0.333333,1
1601380875,2020-09-29 12:01:15,,,,,,11001.0,10.636500999999999,80.95995400000002,523.0,aircraft,Parrot-ANAFI,0.533333,1
1601380875,2020-09-29 12:01:15,,,,,,0.0,7.964349,80.95995400000002,711.0,controller,Unknown,0.2,1
1601380877,2020-09-29 12:01:17,738063.6,51.519137,5.857951,31.0,3.0,,,,,,,,2
1601380880,2020-09-29 12:01:20,738063.6,51.519137,5.857951,31.0,1.0,0.0,16.355585,11.230362,270.0,controller,Unknown,0.0,0
1601380884,2020-09-29 12:01:24,,,,,,11000.0,7.714078,79.558322,732.0,controller,Parrot-ANAFI,0.5,1
1601380884,2020-09-29 12:01:24,,,,,,0.0,8.684648,79.558322,655.0,controller,Unknown,0.333333,1
1601380884,2020-09-29 12:01:24,738063.6,51.519137,5.857951,31.0,2.0,1.0,16.711989000000006,79.558322,259.0,aircraft,Unknown,0.0,1
1601380886,2020-09-29 12:01:26,738063.6,51.519137,5.857951,31.0,3.0,,,,,,,,2
1601380890,2020-09-29 12:01:30,738063.6,51.519137,5.857951,31.0,1.0,0.0,24.577778,21.404711,105.0,controller,Unknown,0.4,0
1601380890,2020-09-29 12:01:30,,,,,,0.0,11.189093,21.404711,490.0,controller,Unknown,0.16200499999999998,0
1601380890,2020-09-29 12:01:30,,,,,,0.0,7.360275,21.404711,762.0,controller,Unknown,0.2,0
1601380893,2020-09-29 12:01:33,738063.6,51.519137,5.857951,31.0,2.0,0.0,12.918552,79.933548,402.0,controller,Unknown,0.0,1
1601380893,2020-09-29 12:01:33,,,,,,11001.0,8.503692,79.933548,668.0,aircraft,Parrot-ANAFI,0.533333,1
1601380893,2020-09-29 12:01:33,,,,,,0.0,7.062873,79.933548,789.0,controller,Unknown,0.333333,1
1601380896,2020-09-29 12:01:36,,,,,,0.0,10.572492,80.436788,527.0,controller,Unknown,0.16716199999999998,2
1601380896,2020-09-29 12:01:36,,,,,,0.0,10.075778999999999,80.436788,558.0,controller,Unknown,0.0,2
1601380896,2020-09-29 12:01:36,738063.6,51.519137,5.857951,31.0,3.0,1.0,14.503872,80.436788,335.0,aircraft,Unknown,0.23625,2
1601380898,2020-09-29 12:01:38,738063.6,51.519137,5.857951,31.0,1.0,0.0,23.126266,24.920424,124.0,controller,Unknown,0.333333,0
1601380902,2020-09-29 12:01:42,738063.6,51.519137,5.857951,31.0,2.0,1.0,10.703452,64.232457,519.0,aircraft,Unknown,0.43333299999999997,1
1601380902,2020-09-29 12:01:42,,,,,,0.0,9.021927,64.232457,630.0,controller,Unknown,0.4,1
1601380902,2020-09-29 12:01:42,,,,,,0.0,7.710866,64.232457,732.0,controller,Unknown,0.266667,1
1601380904,2020-09-29 12:01:44,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.192085999999998,80.982313,309.0,controller,Unknown,0.3,2
1601380907,2020-09-29 12:01:47,738063.6,51.519137,5.857951,31.0,1.0,0.0,9.499646,33.272432,596.0,controller,Unknown,0.172129,0
1601380911,2020-09-29 12:01:51,,,,,,0.0,8.403107,31.606022999999997,676.0,controller,Unknown,0.0,1
1601380911,2020-09-29 12:01:51,,,,,,0.0,7.683225,31.606022999999997,735.0,controller,Unknown,0.4,1
1601380911,2020-09-29 12:01:51,738063.6,51.519137,5.857951,31.0,2.0,0.0,8.065414,31.606022999999997,703.0,controller,Unknown,0.466667,1
1601380914,2020-09-29 12:01:54,738063.6,51.519137,5.857951,31.0,3.0,1.0,15.803192000000001,136.98528100000001,288.0,aircraft,Unknown,0.28465799999999997,2
1601380914,2020-09-29 12:01:54,,,,,,0.0,20.346512,136.98528100000001,171.0,controller,Unknown,0.159399,2
1601380914,2020-09-29 12:01:54,,,,,,0.0,20.123456,136.98528100000001,175.0,controller,Unknown,0.19781700000000002,2
1601380916,2020-09-29 12:01:56,738063.6,51.519137,5.857951,31.0,1.0,11000.0,7.1500699999999995,30.949288,781.0,controller,Parrot-ANAFI,0.566667,0
1601380920,2020-09-29 12:02:00,738063.6,51.519137,5.857951,31.0,2.0,0.0,18.058217000000006,18.194629,222.0,controller,Unknown,0.466667,1
1601380920,2020-09-29 12:02:00,,,,,,0.0,7.866719,18.194629,719.0,controller,Unknown,0.3,1
1601380920,2020-09-29 12:02:00,,,,,,0.0,10.280934,18.194629,545.0,controller,Unknown,0.150256,1
1601380922,2020-09-29 12:02:02,738063.6,51.519137,5.857951,31.0,3.0,0.0,15.078425,35.356547,313.0,controller,Unknown,0.185799,2
1601380926,2020-09-29 12:02:06,,,,,,0.0,10.473517,26.303763,533.0,controller,Unknown,0.0,0
1601380926,2020-09-29 12:02:06,738063.6,51.519137,5.857951,31.0,1.0,20000.0,22.653451,26.303763,131.0,controller,Wifi-Bluetooth,0.5,0
1601380926,2020-09-29 12:02:06,,,,,,0.0,12.930924000000001,26.303763,401.0,controller,Unknown,0.179828,0
1601380929,2020-09-29 12:02:09,738063.6,51.519137,5.857951,31.0,2.0,11001.0,13.283473999999998,34.896429,385.0,aircraft,Parrot-ANAFI,0.566667,1
1601380929,2020-09-29 12:02:09,,,,,,0.0,12.016613000000001,34.896429,446.0,controller,Unknown,0.163446,1
1601380929,2020-09-29 12:02:09,,,,,,0.0,12.914577,34.896429,402.0,controller,Unknown,0.185835,1
1601380931,2020-09-29 12:02:11,738063.6,51.519137,5.857951,31.0,3.0,0.0,11.700159,33.343077,462.0,controller,Unknown,0.191965,2
1601380935,2020-09-29 12:02:15,738063.6,51.519137,5.857951,31.0,1.0,0.0,16.877710999999998,26.78658900000001,255.0,controller,Unknown,0.366667,0
1601380935,2020-09-29 12:02:15,,,,,,0.0,13.31986,26.78658900000001,384.0,controller,Unknown,0.204567,0
1601380938,2020-09-29 12:02:18,,,,,,0.0,8.81241,27.199119,645.0,controller,Unknown,0.3,1
1601380938,2020-09-29 12:02:18,738063.6,51.519137,5.857951,31.0,2.0,0.0,16.791905,27.199119,257.0,controller,Unknown,0.0,1
1601380938,2020-09-29 12:02:18,,,,,,0.0,7.380487,27.199119,761.0,controller,Unknown,0.333333,1
1601380941,2020-09-29 12:02:21,738063.6,51.519137,5.857951,31.0,3.0,0.0,19.830825,32.481614,181.0,controller,Unknown,0.366667,2
1601380941,2020-09-29 12:02:21,,,,,,0.0,15.307851000000001,32.481614,305.0,controller,Unknown,0.0,2
1601380941,2020-09-29 12:02:21,,,,,,0.0,16.877254999999998,32.481614,255.0,controller,Unknown,0.466667,2
1601380944,2020-09-29 12:02:24,738063.6,51.519137,5.857951,31.0,1.0,0.0,24.489739,23.151229999999998,106.0,controller,Unknown,0.3,0
1601380944,2020-09-29 12:02:24,,,,,,1.0,14.650561999999999,23.151229999999998,329.0,aircraft,Unknown,0.204029,0
1601380944,2020-09-29 12:02:24,,,,,,0.0,18.245569,23.151229999999998,217.0,controller,Unknown,0.43333299999999997,0
1601380949,2020-09-29 12:02:29,738063.6,51.519137,5.857951,31.0,3.0,0.0,9.38255,24.637616,604.0,controller,Unknown,0.18473299999999998,2
1601380953,2020-09-29 12:02:33,,,,,,0.0,18.993895000000002,40.79667,199.0,controller,Unknown,0.0,0
1601380953,2020-09-29 12:02:33,,,,,,0.0,15.852035999999998,40.79667,287.0,controller,Unknown,0.179924,0
1601380953,2020-09-29 12:02:33,738063.6,51.519137,5.857951,31.0,1.0,0.0,30.653327,40.79667,52.0,controller,Unknown,0.266667,0
1601380959,2020-09-29 12:02:39,738063.6,51.519137,5.857951,31.0,3.0,0.0,13.552353,35.020637,374.0,controller,Unknown,0.150231,2
1601380959,2020-09-29 12:02:39,,,,,,0.0,11.31051,35.020637,484.0,controller,Unknown,0.266667,2
1601380962,2020-09-29 12:02:42,738063.6,51.519137,5.857951,31.0,1.0,0.0,14.781325,26.792555,324.0,controller,Unknown,0.20880500000000002,0
1601380962,2020-09-29 12:02:42,,,,,,0.0,11.174322,26.792555,491.0,controller,Unknown,0.193715,0
1601380962,2020-09-29 12:02:42,,,,,,0.0,9.549517999999999,26.792555,592.0,controller,Unknown,0.163249,0
1601380968,2020-09-29 12:02:48,738063.6,51.519137,5.857951,31.0,3.0,0.0,10.330671,23.524423000000002,541.0,controller,Unknown,0.181977,2
1601380968,2020-09-29 12:02:48,,,,,,0.0,11.725478,23.524423000000002,461.0,controller,Unknown,0.167257,2
1601380968,2020-09-29 12:02:48,,,,,,0.0,9.355824,23.524423000000002,606.0,controller,Unknown,0.0,2
1601380971,2020-09-29 12:02:51,,,,,,0.0,16.679949,28.896566999999997,260.0,controller,Unknown,0.0,0
1601380971,2020-09-29 12:02:51,738063.6,51.519137,5.857951,31.0,1.0,0.0,18.445014999999998,28.896566999999997,212.0,controller,Unknown,0.333333,0
1601380977,2020-09-29 12:02:57,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.656277,80.76146899999998,261.0,controller,Unknown,0.185925,2
1601380977,2020-09-29 12:02:57,,,,,,0.0,11.109983,80.76146899999998,495.0,controller,Unknown,0.24311799999999997,2
1601380979,2020-09-29 12:02:59,738063.6,51.519137,5.857951,31.0,1.0,0.0,23.370077,15.215394,120.0,controller,Unknown,0.208717,0
1601380983,2020-09-29 12:03:03,738063.6,51.519137,5.857951,31.0,2.0,11001.0,27.631889,26.058346,73.0,aircraft,Parrot-ANAFI,0.9,1
1601380983,2020-09-29 12:03:03,,,,,,0.0,6.4620940000000004,26.058346,846.0,controller,Unknown,0.333333,1
1601380986,2020-09-29 12:03:06,738063.6,51.519137,5.857951,31.0,3.0,1.0,15.240117000000001,80.446223,307.0,aircraft,Unknown,0.333333,2
1601380986,2020-09-29 12:03:06,,,,,,0.0,14.007194,80.446223,354.0,controller,Unknown,0.185685,2
1601380986,2020-09-29 12:03:06,,,,,,0.0,12.964181,80.446223,400.0,controller,Unknown,0.0,2
1601380989,2020-09-29 12:03:09,,,,,,0.0,8.043382000000001,101.89429200000001,705.0,controller,Unknown,0.213689,0
1601380989,2020-09-29 12:03:09,,,,,,0.0,12.506619,101.89429200000001,421.0,controller,Unknown,0.2,0
1601380989,2020-09-29 12:03:09,738063.6,51.519137,5.857951,31.0,1.0,20000.0,18.920507,101.89429200000001,201.0,controller,Wifi-Bluetooth,0.5,0
1601380991,2020-09-29 12:03:11,738063.6,51.519137,5.857951,31.0,2.0,11001.0,24.437882000000002,99.340251,106.0,aircraft,Parrot-ANAFI,0.933333,1
1601380995,2020-09-29 12:03:15,738063.6,51.519137,5.857951,31.0,3.0,0.0,30.916999,109.223378,50.0,controller,Unknown,0.266667,2
1601380995,2020-09-29 12:03:15,,,,,,9000.0,27.895626,109.223378,71.0,controller,VISUO-Zen,0.633333,2
1601380995,2020-09-29 12:03:15,,,,,,0.0,29.329814000000002,109.223378,60.0,controller,Unknown,0.43333299999999997,2
1601380998,2020-09-29 12:03:18,738063.6,51.519137,5.857951,31.0,1.0,0.0,17.137976000000002,94.442203,247.0,controller,Unknown,0.149947,0
1601380998,2020-09-29 12:03:18,,,,,,0.0,9.041704,94.442203,628.0,controller,Unknown,0.266667,0
1601381000,2020-09-29 12:03:20,738063.6,51.519137,5.857951,31.0,2.0,,,,,,,,1
1601381004,2020-09-29 12:03:24,,,,,,0.0,19.449967,27.682710999999998,189.0,controller,Unknown,0.333333,2
1601381004,2020-09-29 12:03:24,738063.6,51.519137,5.857951,31.0,3.0,11001.0,31.246304,27.682710999999998,48.0,aircraft,Parrot-ANAFI,0.533333,2
1601381006,2020-09-29 12:03:26,738063.6,51.519137,5.857951,31.0,1.0,0.0,23.227187,19.358638,122.0,controller,Unknown,0.208697,0
1601381009,2020-09-29 12:03:29,738063.6,51.519137,5.857951,31.0,2.0,11001.0,22.282234,-12.021651,136.0,aircraft,Parrot-ANAFI,0.933333,1
1601381013,2020-09-29 12:03:33,738063.6,51.519137,5.857951,31.0,3.0,0.0,12.407625999999999,-1.9148669999999999,426.0,controller,Unknown,0.0,2
1601381013,2020-09-29 12:03:33,,,,,,0.0,9.036496000000001,-1.9148669999999999,629.0,controller,Unknown,0.28842399999999996,2
1601381013,2020-09-29 12:03:33,,,,,,0.0,8.351726,-1.9148669999999999,680.0,controller,Unknown,0.0,2
1601381025,2020-09-29 12:03:45,,,,,,0.0,17.043148000000002,17.180324,250.0,controller,Unknown,0.3,0
1601381025,2020-09-29 12:03:45,738063.6,51.519137,5.857951,31.0,1.0,11001.0,23.32379,17.180324,121.0,aircraft,Parrot-ANAFI,0.6,0
1601381025,2020-09-29 12:03:45,,,,,,0.0,9.207904,17.180324,616.0,controller,Unknown,0.208288,0
1601381027,2020-09-29 12:03:47,738063.6,51.519137,5.857951,31.0,2.0,,,,,,,,1
1601381030,2020-09-29 12:03:50,738063.6,51.519137,5.857951,31.0,3.0,,,,,,,,2
1601381034,2020-09-29 12:03:54,738063.6,51.519137,5.857951,31.0,1.0,0.0,10.598086,-10.904717999999999,525.0,controller,Unknown,0.193715,0
1601381034,2020-09-29 12:03:54,,,,,,0.0,9.962389,-10.904717999999999,565.0,controller,Unknown,0.43333299999999997,0
1601381036,2020-09-29 12:03:56,738063.6,51.519137,5.857951,31.0,2.0,,,,,,,,1
1601381040,2020-09-29 12:04:00,738063.6,51.519137,5.857951,31.0,3.0,0.0,14.397247,25.21205,339.0,controller,Unknown,0.0,2
1601381040,2020-09-29 12:04:00,,,,,,0.0,7.764074000000001,25.21205,728.0,controller,Unknown,0.18741300000000002,2
1601381043,2020-09-29 12:04:03,738063.6,51.519137,5.857951,31.0,1.0,20000.0,24.741928,19.600009,103.0,controller,Wifi-Bluetooth,0.566667,0
1601381043,2020-09-29 12:04:03,,,,,,0.0,9.173016,19.600009,619.0,controller,Unknown,0.222669,0
1601381045,2020-09-29 12:04:05,738063.6,51.519137,5.857951,31.0,2.0,,,,,,,,1
1601381049,2020-09-29 12:04:09,738063.6,51.519137,5.857951,31.0,3.0,0.0,13.056035000000001,-11.234542999999999,396.0,controller,Unknown,0.176875,2
1601381049,2020-09-29 12:04:09,,,,,,0.0,7.8014,-11.234542999999999,725.0,controller,Unknown,0.333333,2
1601381052,2020-09-29 12:04:12,,,,,,0.0,14.445648,106.796723,337.0,controller,Unknown,0.175548,0
1601381052,2020-09-29 12:04:12,738063.6,51.519137,5.857951,31.0,1.0,0.0,13.847914000000001,106.796723,361.0,controller,Unknown,0.207929,0
1601381054,2020-09-29 12:04:14,738063.6,51.519137,5.857951,31.0,2.0,,,,,,,,1
1601381058,2020-09-29 12:04:18,738063.6,51.519137,5.857951,31.0,3.0,0.0,14.457912,80.545079,336.0,controller,Unknown,0.207779,2
1601381058,2020-09-29 12:04:18,,,,,,0.0,12.262634,80.545079,433.0,controller,Unknown,0.259853,2
1601381061,2020-09-29 12:04:21,738063.6,51.519137,5.857951,31.0,1.0,0.0,21.489743,14.978517000000002,149.0,controller,Unknown,0.208717,0
1601381061,2020-09-29 12:04:21,,,,,,0.0,7.267524000000001,14.978517000000002,771.0,controller,Unknown,0.225813,0
1601381063,2020-09-29 12:04:23,738063.6,51.519137,5.857951,31.0,2.0,11001.0,14.223832999999999,83.741895,346.0,aircraft,Parrot-ANAFI,0.6,1
1601381066,2020-09-29 12:04:26,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.011512,80.669591,281.0,controller,Unknown,0.21590399999999998,2
1601381070,2020-09-29 12:04:30,738063.6,51.519137,5.857951,31.0,1.0,0.0,19.379834,21.500888,191.0,controller,Unknown,0.175472,0
1601381070,2020-09-29 12:04:30,,,,,,0.0,9.206402,21.500888,616.0,controller,Unknown,0.193715,0
1601381072,2020-09-29 12:04:32,738063.6,51.519137,5.857951,31.0,2.0,11001.0,13.109385000000001,93.275855,393.0,aircraft,Parrot-ANAFI,0.766667,1
1601381075,2020-09-29 12:04:35,738063.6,51.519137,5.857951,31.0,3.0,0.0,16.036847,80.957732,280.0,controller,Unknown,0.214775,2
1601381078,2020-09-29 12:04:38,738063.6,51.519137,5.857951,31.0,1.0,0.0,17.0607,16.599755,249.0,controller,Unknown,0.333333,0
1601381081,2020-09-29 12:04:41,738063.6,51.519137,5.857951,31.0,2.0,11001.0,16.71483,146.837692,259.0,aircraft,Parrot-ANAFI,0.5,1
1601381084,2020-09-29 12:04:44,738063.6,51.519137,5.857951,31.0,3.0,,,,,,,,2
1601381088,2020-09-29 12:04:48,738063.6,51.519137,5.857951,31.0,1.0,0.0,13.903067000000002,107.783401,359.0,controller,Unknown,0.266667,0
1601381088,2020-09-29 12:04:48,,,,,,0.0,11.943052,107.783401,450.0,controller,Unknown,0.266667,0
1601381091,2020-09-29 12:04:51,,,,,,0.0,10.605897,8.322538,525.0,controller,Unknown,0.266667,1
1601381091,2020-09-29 12:04:51,,,,,,0.0,9.129949,8.322538,622.0,controller,Unknown,0.43333299999999997,1
1601381091,2020-09-29 12:04:51,738063.6,51.519137,5.857951,31.0,2.0,11001.0,18.24353,8.322538,217.0,aircraft,Parrot-ANAFI,0.833333,1
1601381093,2020-09-29 12:04:53,738063.6,51.519137,5.857951,31.0,3.0,,,,,,,,2
1601381097,2020-09-29 12:04:57,738063.6,51.519137,5.857951,31.0,1.0,0.0,16.627193,27.004582,262.0,controller,Unknown,0.4,0
1601381097,2020-09-29 12:04:57,,,,,,0.0,8.296412,27.004582,685.0,controller,Unknown,0.366667,0
1601381100,2020-09-29 12:05:00,738063.6,51.519137,5.857951,31.0,2.0,1.0,12.454583,7.451364999999999,424.0,aircraft,Unknown,0.0,1
1601381100,2020-09-29 12:05:00,,,,,,0.0,11.482698,7.451364999999999,474.0,controller,Unknown,0.0,1
