timestamp,scenario_name,latitude,longitude,altitude,speed,latitude_2,longitude_2,altitude_2,speed_2,AlviraTracksTrackPosition_Latitude,AlviraTracksTrackPosition_Longitude,AlviraTracksTrackPosition_Altitude,AlviraTracksTrackVelocity_Azimuth,AlviraTracksTrackVelocity_Elevation,AlviraTracksTrackVelocity_Speed,AlviraTracksTrack_Classification,AlviraTracksTrack_Reflection,AlviraTracksTrack_Score,AlviraTracksTrack_Alarm,ArcusTracksTrackPosition_Latitude,ArcusTracksTrackPosition_Longitude,ArcusTracksTrackPosition_Altitude,ArcusTracksTrackVelocity_Azimuth,ArcusTracksTrackVelocity_Elevation,ArcusTracksTrackVelocity_Speed,ArcusTracksTrack_Classification,ArcusTracksTrack_Reflection,ArcusTracksTrack_Score,ArcusTracksTrack_Alarm,DianaTargetsTargetSignal_snr_dB,DianaTargetsTargetSignal_bearing_deg,DianaTargetsTargetSignal_range_m,DianaTargetsTargetClassification_type,VenusTriggerVenusName_isThreat,VenusTriggerLinkType_Uplink,VenusTrigger_VenusName,VenusTrigger_RadioId,VenusTrigge_LifeStatus,VenusTrigger_Frequency,VenusTrigge_FrequencyBand,VenusTrigger_OnAirStartTime,VenusTrigger_StopTime,VenusTrigger_Azimuth,VenusTrigger_Deviation,drones,utm_x,utm_y,utm_x2,utm_y2,alvira_utm_x,alvira_utm_y,arcus_utm_x,arcus_utm_y,reference_classification,reference_drones
1601381469,Scenario_1_1,51.51951,5.857982,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,27.2754,90.346806,77.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698277.1468554533,5711471.536095388,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381470,Scenario_1_1,51.519511,5.857983,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698277.2118740359,5711471.649988692,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381471,Scenario_1_1,51.519511,5.857982,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710659,active,2466500000.0,ISM 2.4 GHz,1601391914335300.0,1601391975204636.0,51.0,2.0,1,698277.1425103821,5711471.647277924,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381472,Scenario_1_1,51.519512,5.857983,4.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,FHSS,UNKNOWN,196,active,2440000000.0,ISM 2.4 GHz,1601390898304961.0,1601391973511767.0,0.0,0.0,1,698277.2075289631,5711471.761171227,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381473,Scenario_1_1,51.519512,5.857983,2.7,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,FHSS,DJI Mavic Pro short,199,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601391974495344.0,0.0,0.0,1,698277.2075289631,5711471.761171227,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381474,Scenario_1_1,51.519513,5.857983,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698277.2031838903,5711471.872353763,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381475,Scenario_1_1,51.519513,5.857983,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,31.218269,-11.171477,48.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698277.2031838903,5711471.872353763,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381476,Scenario_1_1,51.519512,5.857984,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710659,active,2466500000.0,ISM 2.4 GHz,1601391914335300.0,1601391979676147.0,51.0,2.0,1,698277.2768926152,5711471.763881996,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381477,Scenario_1_1,51.519512,5.857985,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698277.3462562674,5711471.766592766,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381478,Scenario_1_1,51.519513,5.857984,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,28.62073,99.878001,65.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698277.272547541,5711471.875064532,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381479,Scenario_1_1,51.519513,5.857983,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698277.2031838903,5711471.872353763,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381480,Scenario_1_1,51.519513,5.857982,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698277.1338202397,5711471.869642996,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381481,Scenario_1_1,51.519514,5.857981,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710659,active,2466500000.0,ISM 2.4 GHz,1601391914335300.0,1601391984212412.0,52.0,3.0,1,698277.0601115192,5711471.978114764,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381482,Scenario_1_1,51.519513,5.857979,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.9257292878,5711471.861510698,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381483,Scenario_1_1,51.519514,5.857979,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,FHSS,DJI Mavic Pro short,199,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601391984215348.0,57.6,0.2,1,698276.921384221,5711471.972693234,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381484,Scenario_1_1,51.519514,5.857978,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,32.726871,100.292091,41.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.8520205719,5711471.9699824685,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381485,Scenario_1_1,51.519514,5.857977,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710659,active,2406500000.0,ISM 2.4 GHz,1601391914335300.0,1601391988763971.0,52.0,3.0,1,698276.7826569227,5711471.967271706,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381486,Scenario_1_1,51.519514,5.857977,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,FHSS,DJI Mavic Pro short,199,active,2440000000.0,ISM 2.4 GHz,1601391908794885.0,1601391988485346.0,0.0,0.0,1,698276.7826569227,5711471.967271706,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381487,Scenario_1_1,51.519514,5.857977,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,6.99887,32.024136,795.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.7826569227,5711471.967271706,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381488,Scenario_1_1,51.519514,5.857976,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,FHSS,DJI Mavic Pro long,197,active,2440000000.0,ISM 2.4 GHz,1601391908790885.0,1601391990251421.0,51.7,2.0,1,698276.7132932735,5711471.964560943,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381489,Scenario_1_1,51.519514,5.857976,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710659,active,2456500000.0,ISM 2.4 GHz,1601391914335300.0,1601391993145854.0,56.0,1.0,1,698276.7132932735,5711471.964560943,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381490,Scenario_1_1,51.519514,5.857975,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,23.134616,81.298653,124.0,aircraft,1.0,FHSS,Hubsan,200,active,2440000000.0,ISM 2.4 GHz,1601391914062667.0,1601391991929363.0,50.8,0.9,1,698276.6439296243,5711471.961850181,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381491,Scenario_1_1,51.519514,5.857976,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,FHSS,UNKNOWN,201,active,2440000000.0,ISM 2.4 GHz,1601391813897627.0,1601391993394703.0,55.5,0.5,1,698276.7132932735,5711471.964560943,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381492,Scenario_1_1,51.519515,5.857975,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.6395845637,5711472.073032717,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381493,Scenario_1_1,51.519514,5.857975,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,29.603189,99.207615,58.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.6439296243,5711471.961850181,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381494,Scenario_1_1,51.519514,5.857974,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710659,active,2456500000.0,ISM 2.4 GHz,1601391914335300.0,1601391997375661.0,56.0,1.0,1,698276.5745659752,5711471.959139422,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381495,Scenario_1_1,51.519514,5.857974,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.5745659752,5711471.959139422,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381496,Scenario_1_1,51.519515,5.857973,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,29.426367,-11.763591,60.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.5008572682,5711472.067611198,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381497,Scenario_1_1,51.519514,5.857972,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.4358386768,5711471.953717904,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381498,Scenario_1_1,51.519514,5.857972,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.4358386768,5711471.953717904,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381499,Scenario_1_1,51.519514,5.857971,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,6.341703,-8.205638,857.0,controller,1.0,VOID,DJI OcuSync,281474977710659,active,2456500000.0,ISM 2.4 GHz,1601391914335300.0,1601392002426829.0,56.0,1.0,1,698276.3664750275,5711471.951007145,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381500,Scenario_1_1,51.519514,5.857971,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.3664750275,5711471.951007145,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381501,Scenario_1_1,51.519514,5.85797,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,22.298827,23.590585,136.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.2971113783,5711471.94829639,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381502,Scenario_1_1,51.519514,5.857969,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.2277477289,5711471.945585634,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381503,Scenario_1_1,51.519514,5.85797,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,1.0,VOID,DJI OcuSync,281474977710659,active,2456500000.0,ISM 2.4 GHz,1601391914335300.0,1601392006903506.0,54.0,6.0,1,698276.2971113783,5711471.94829639,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381504,Scenario_1_1,51.519514,5.85797,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.2971113783,5711471.94829639,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381505,Scenario_1_1,51.519514,5.85797,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,27.998045,-0.2417969999999999,70.0,controller,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.2971113783,5711471.94829639,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381506,Scenario_1_1,51.519514,5.85797,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.2971113783,5711471.94829639,0.0,0.0,0.0,0.0,0.0,0.0,0,0
1601381507,Scenario_1_1,51.519514,5.857971,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,0.0,0.0,0.0,VOID,0.0,0.0,Void,0.0,0.0,0.0,void,0.0,VOID,UNKNOWN,0,down,0.0,DOWN,0.0,0.0,0.0,0.0,1,698276.3664750275,5711471.951007145,0.0,0.0,0.0,0.0,0.0,0.0,0,0
